#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,28.0,0.0,2.169,0.254,0.254,2.19,0.271,0.059
2,2,133.0,0.843,10.784,1.322,1.322,13.761,1.251,0.158
3,2,151.0,1.225,13.377,1.44,1.44,12.615,1.487,0.148
4,2,157.0,1.743,10.884,1.067,1.067,12.893,1.346,0.166
5,2,217.0,2.009,13.933,1.023,1.023,14.099,1.022,0.116
6,2,79.0,3.634,11.488,1.013,1.013,11.553,1.426,0.194
7,2,130.0,3.882,12.48,1.44,1.44,12.291,1.285,0.136
8,1,512.0,5.126,2.956,0.235,0.235,2.819,0.297,0.051
9,2,266.0,6.59,11.228,1.365,1.365,13.268,1.211,0.125
10,2,127.0,9.961,14.057,1.374,1.374,12.162,1.029,0.101
11,2,101.0,11.114,11.276,1.021,1.021,11.411,1.188,0.11
12,2,209.0,13.372,13.439,1.195,1.195,10.413,1.22,0.101
13,2,157.0,13.577,12.973,1.431,1.431,11.135,1.241,0.11
14,1,49.0,13.802,2.544,0.292,0.292,2.487,0.197,0.052
15,2,276.0,16.256,11.082,1.075,1.075,11.885,1.222,0.121
16,2,181.0,18.565,11.134,1.375,1.375,14.771,1.365,0.111
17,2,136.0,18.641,14.439,1.086,1.086,12.528,1.202,0.114
18,1,44.0,18.785,1.756,0.208,0.208,1.092,0.231,0.057
19,2,83.0,20.409,10.011,1.264,1.264,11.075,1.207,0.11
20,1,13.0,22.516,2.321,0.239,0.239,2.554,0.113,0.058
21,2,234.0,22.899,13.761,1.295,1.295,13.162,1.099,0.111
22,2,127.0,23.203,13.288,1.374,1.374,13.021,1.325,0.197
23,2,80.0,23.935,11.111,1.136,1.136,11.194,1.027,0.148
24,2,46.0,26.407,11.886,1.011,1.011,12.914,1.4,0.144
25,2,128.0,28.312,11.587,1.45,1.45,13.266,1.495,0.137
26,1,95.0,28.541,1.541,0.116,0.116,1.928,0.19,0.053
