task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.231,5.775,1.694,6.779,0.542
2,0.254,8.164,0.819,3.21,1.154
2,0.527,6.796,1.257,4.051,1.37
1,0.571,0.999,1.154,1.295,1.342
1,0.708,1.032,0.678,1.25,1.12
2,0.777,8.022,2.199,1.95,1.998
1,0.79,0.954,0.931,1.009,1.093
2,0.856,7.115,0.701,5.335,0.992
1,0.899,1.825,0.848,1.294,1.154
2,1.189,10.999,0.96,3.155,1.989
2,1.288,2.767,2.56,4.445,1.807
2,1.322,1.969,0.855,2.193,2.139
2,1.322,3.929,2.96,3.92,1.262
2,1.472,4.373,1.556,7.238,0.796
1,1.675,2.036,0.911,1.536,0.848
1,1.82,1.447,0.617,2.025,0.784
1,1.905,1.236,0.94,1.93,0.876
1,2.116,1.019,1.245,1.001,1.323
1,2.294,1.486,0.926,1.259,0.919
1,2.593,1.024,0.954,1.499,0.828
1,2.845,1.817,1.196,1.014,1.245
2,2.916,1.818,0.965,5.263,1.563
1,2.916,1.529,0.633,1.539,0.9
2,3.043,12.216,1.336,3.492,0.836
1,3.117,1.803,0.794,1.349,0.617
1,3.138,1.259,0.621,1.065,0.677
2,3.296,6.153,1.281,6.07,0.766
1,3.824,1.765,1.398,1.263,0.827
2,3.833,3.0,2.229,2.063,1.857
1,3.914,2.023,0.903,1.417,0.835
1,3.931,1.249,1.027,1.203,0.725
2,3.982,6.718,1.671,2.45,1.215
2,4.011,1.818,0.879,3.297,0.942
2,4.09,8.991,0.941,2.143,1.776
2,4.231,4.016,1.961,2.055,2.199
1,4.29,1.455,0.82,1.363,1.231
2,4.333,2.241,1.721,5.715,0.975
1,4.365,1.216,0.863,2.028,0.85
1,4.507,2.142,0.994,1.816,0.621
2,4.593,2.808,0.819,4.529,0.824
2,4.618,7.429,1.092,2.696,0.8
1,5.01,1.41,0.942,1.757,1.189
2,5.033,9.3,1.117,5.806,2.292
2,5.171,9.602,3.579,10.237,2.247
1,5.219,1.252,0.819,0.944,1.346
2,5.241,7.34,1.594,3.949,2.911
2,5.433,5.927,1.956,5.698,3.084
2,5.465,6.133,0.807,5.915,1.397
2,5.486,4.041,1.924,2.797,1.667
2,5.58,2.977,1.117,2.411,1.086
2,5.61,4.507,1.011,4.239,1.163
1,5.656,1.758,1.087,1.102,0.948
1,5.765,1.288,0.726,1.102,1.22
1,5.937,1.794,0.869,1.316,1.245
1,5.968,2.47,0.89,1.522,0.621
1,5.973,1.932,0.945,1.274,1.132
2,6.094,8.464,0.677,7.853,2.394
2,6.108,2.229,0.701,1.862,1.615
2,6.128,5.219,0.939,9.829,1.309
1,6.28,1.299,0.9,1.005,0.764
2,6.297,4.081,2.014,2.063,2.394
2,6.469,11.202,0.812,6.63,1.188
1,6.489,1.301,0.734,1.269,0.627
1,6.706,1.309,0.692,1.09,0.922
1,6.762,1.273,1.192,1.807,0.897
1,6.92,1.002,1.128,2.228,1.476
2,7.336,7.326,3.138,12.424,3.415
1,7.359,1.303,0.858,1.932,0.867
1,7.468,1.231,0.923,1.288,0.885
1,7.642,1.21,0.614,1.019,1.005
1,7.717,1.23,1.333,1.335,0.915
1,7.822,1.417,0.917,1.318,1.078
2,7.942,2.662,0.735,2.46,1.961
2,8.166,3.028,1.363,1.703,2.508
1,8.195,1.051,1.227,2.138,1.117
1,8.29,1.448,0.919,1.306,0.632
1,8.306,1.319,0.951,1.062,1.002
2,8.327,6.372,1.527,9.34,1.025
2,8.397,6.369,2.632,1.603,1.061
1,8.424,1.437,1.178,1.286,0.764
1,8.489,1.98,0.878,1.327,1.401
2,8.491,2.831,1.436,5.062,1.849
1,8.547,1.418,0.936,1.294,0.617
2,8.585,6.081,0.934,2.567,1.046
1,8.642,1.784,1.082,1.318,1.123
1,8.745,1.001,1.323,1.323,0.913
2,8.817,3.821,1.559,1.973,1.692
2,8.875,1.794,2.166,4.023,1.21
2,8.996,5.491,0.68,4.023,1.232
1,9.019,0.936,1.444,0.994,0.854
2,9.026,4.098,1.626,1.967,2.985
2,9.334,4.516,2.776,3.382,0.799
2,9.342,5.985,2.911,8.809,2.954
1,9.517,0.964,1.597,1.309,0.999
1,9.526,1.246,1.222,1.327,0.588
1,9.798,1.926,0.92,2.103,0.875
2,9.888,3.902,1.998,6.718,0.541
1,9.962,1.339,1.008,1.817,1.22
2,10.176,12.422,2.825,4.209,0.967
2,10.202,2.472,1.101,4.041,1.317
2,10.211,3.858,0.533,3.929,0.687
1,10.258,2.105,0.905,1.524,0.868
2,10.261,3.297,3.137,1.874,0.66
2,10.326,5.824,3.151,2.924,2.845
1,10.645,1.277,0.867,2.193,0.903
1,10.809,1.319,0.837,2.397,0.969
2,10.967,10.607,0.533,2.304,0.738
2,11.09,5.512,2.162,4.16,2.017
1,11.156,1.757,0.612,1.934,0.676
1,11.197,1.885,0.871,1.505,1.179
1,11.239,1.885,0.908,1.785,0.883
1,11.348,1.921,1.245,1.013,1.158
1,11.545,1.223,0.782,1.18,0.932
2,11.632,4.166,2.601,7.08,1.404
2,11.691,13.097,0.47,5.106,1.072
1,11.703,1.247,0.905,1.073,1.457
2,11.746,4.718,1.28,3.139,0.814
1,11.914,1.232,0.884,1.343,0.894
1,12.086,2.126,0.841,2.426,1.093
1,12.182,1.117,1.261,1.239,1.228
1,12.226,1.181,0.632,1.292,0.87
1,12.429,1.083,1.246,1.283,0.863
1,12.441,2.074,1.329,1.78,0.74
2,12.445,11.94,1.9,13.792,1.273
1,12.535,1.261,0.963,1.242,0.939
2,12.763,13.751,0.726,1.748,2.295
2,12.898,2.992,1.133,2.688,1.943
1,12.952,1.523,0.73,1.001,0.923
1,12.989,1.941,0.872,1.749,1.246
2,13.125,4.516,0.965,5.748,1.391
2,13.194,2.611,0.636,7.178,1.5
2,13.39,13.942,0.996,3.234,0.981
2,13.429,6.126,2.984,2.258,0.983
1,13.435,1.105,0.866,1.15,0.899
2,13.751,11.284,0.531,7.178,0.992
2,14.035,3.527,1.178,5.488,3.465
1,14.055,1.005,0.764,1.414,1.261
2,14.188,2.248,1.926,5.195,2.298
1,14.488,1.002,0.879,1.03,0.896
1,14.5,1.019,0.619,1.083,0.946
2,14.609,1.504,2.182,3.188,0.815
1,14.734,1.29,1.008,0.944,0.855
1,14.791,1.765,1.166,2.046,1.539
1,14.805,2.312,1.53,1.518,0.863
2,14.815,3.074,0.827,2.481,1.337
2,14.846,6.07,1.365,3.861,1.484
1,14.87,1.331,1.332,1.533,0.629
1,14.873,1.803,0.674,1.765,0.961
1,14.981,1.795,1.457,1.524,0.928
2,15.015,12.565,1.694,13.016,1.212
2,15.075,3.509,3.433,1.977,0.614
1,15.138,1.291,1.44,1.205,0.893
2,15.194,8.437,1.35,2.215,1.444
2,15.27,10.546,1.066,2.143,0.822
1,15.29,1.812,0.615,1.335,1.244
1,15.417,1.079,0.653,1.275,1.009
2,15.427,2.481,1.262,3.649,0.846
2,15.45,12.463,0.884,9.829,2.717
1,15.528,2.099,1.22,1.261,1.405
2,15.615,5.105,0.553,2.797,1.336
2,15.633,13.097,0.891,5.734,0.837
1,15.658,1.815,0.585,1.966,0.919
2,15.752,3.074,0.914,6.12,3.265
2,15.788,2.432,1.01,10.171,1.0
2,15.85,5.973,0.666,11.813,0.738
1,15.881,1.002,1.09,1.813,0.817
1,15.972,1.292,1.144,0.957,0.776
2,16.096,11.941,1.293,5.653,1.188
2,16.17,8.879,1.236,13.39,1.891
1,16.231,1.298,1.215,1.298,0.939
1,16.299,2.046,1.234,1.2,0.787
2,16.396,3.223,1.336,2.796,2.525
2,16.414,2.478,1.133,4.103,1.744
1,16.428,1.439,1.245,1.248,0.891
1,16.441,1.801,1.451,1.414,0.946
2,16.56,2.923,0.837,10.532,3.279
2,16.713,10.526,1.639,3.485,2.167
2,17.013,9.122,1.989,4.12,1.663
2,17.022,2.486,0.818,5.734,1.721
1,17.04,0.964,0.617,1.288,0.969
1,17.072,1.304,1.09,1.33,0.816
1,17.208,1.791,1.179,1.894,0.864
2,17.211,11.94,1.693,1.703,1.709
