task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.284,103.99,0.96,1.15,108.93,11.19,97.43,1.08,1.02,102.0,1.07,1.02,108.2,10.24,101.37,1.13,1.14
4,0.383,104.39,1.18,1.04,109.7,9.49,99.85,0.96,1.0,109.07,1.17,0.95,102.18,10.46,100.78,0.98,1.0
2,0.468,104.34,0.93,1.1,100.45,11.39,92.2,1.05,1.13,116.36,0.99,1.04,100.44,10.04,97.92,1.02,1.06
4,0.647,92.98,1.09,0.93,110.93,9.76,105.37,1.07,1.12,100.96,1.12,1.09,104.58,9.44,96.7,0.98,1.03
4,0.978,109.49,1.05,0.94,102.48,10.48,104.64,1.13,1.12,96.79,1.1,1.02,108.21,10.33,110.42,1.02,1.06
2,1.088,107.05,1.04,1.17,101.15,10.77,107.72,1.15,1.04,103.33,1.08,1.03,100.33,10.71,98.3,1.19,1.04
4,1.132,106.23,1.05,1.1,116.85,10.94,104.67,1.08,1.08,93.23,1.15,1.06,111.68,10.29,112.44,1.1,1.0
2,1.232,114.47,1.03,1.15,94.24,11.15,96.44,1.01,1.03,106.87,1.04,1.01,101.0,10.1,102.71,1.07,1.15
4,1.382,105.61,1.01,1.03,110.11,10.71,102.91,1.04,1.08,103.48,1.04,1.05,113.68,9.8,101.21,1.13,1.11
4,1.466,109.92,1.07,1.04,102.98,9.56,109.73,0.97,1.03,100.76,1.09,0.96,117.38,10.49,106.48,1.05,1.13
2,1.65,114.05,0.97,1.06,105.1,10.02,102.88,1.15,1.1,103.36,0.97,1.12,94.65,11.71,109.0,1.09,1.11
2,2.193,116.07,1.07,1.12,108.97,11.25,92.72,1.03,1.0,118.26,0.93,1.06,111.57,10.19,102.78,1.11,1.15
3,2.454,108.93,1.11,1.05,108.2,9.48,112.48,1.1,1.06,103.38,1.01,1.18,105.96,9.87,105.62,1.07,1.05
1,2.612,109.43,0.99,1.06,115.66,9.62,97.73,0.99,1.06,112.26,0.99,1.11,110.8,11.06,109.61,1.12,1.08
1,3.184,106.14,1.0,1.06,106.5,9.76,99.23,1.13,1.12,100.63,1.11,1.18,110.05,10.64,101.14,1.12,1.06
2,3.223,102.99,0.97,1.13,110.16,11.45,107.4,1.18,0.98,111.5,1.03,1.13,103.34,10.46,102.69,1.13,1.15
3,3.449,103.68,1.04,1.18,93.72,10.5,108.01,0.98,1.07,94.87,1.05,1.06,94.83,10.42,112.3,1.13,0.96
1,3.768,105.27,1.1,1.14,109.67,9.53,101.64,1.11,1.1,97.24,1.08,1.08,111.28,10.54,107.49,1.1,1.08
1,4.159,97.28,1.03,1.01,114.42,9.7,102.31,1.01,1.02,100.9,0.98,1.08,117.16,10.99,110.46,1.05,1.16
3,4.16,96.2,1.01,1.01,98.04,10.43,106.23,1.09,0.96,110.15,1.08,1.14,105.06,10.3,106.74,1.09,1.12
3,4.214,109.58,0.97,1.01,96.53,9.62,98.38,1.09,1.05,100.63,1.02,1.02,96.25,10.69,101.21,1.07,1.04
3,4.255,94.57,0.96,1.12,104.1,9.6,111.08,1.01,1.1,105.85,1.02,1.03,106.8,9.49,112.35,1.01,1.03
4,4.323,107.12,1.02,1.08,107.97,9.78,97.97,1.14,1.02,104.44,1.0,0.95,112.78,10.19,101.48,1.04,1.04
4,4.872,94.65,1.12,1.05,109.88,10.31,100.56,1.05,1.17,98.57,1.06,1.05,104.44,10.46,103.03,0.97,1.13
3,5.577,93.01,0.96,1.14,94.7,10.76,97.8,1.04,1.07,108.77,0.96,1.09,105.24,10.74,110.97,1.01,1.05
2,5.872,100.95,1.08,1.04,98.5,11.7,92.96,1.19,1.06,116.82,1.02,1.07,111.35,10.86,107.72,1.03,1.05
4,6.013,108.63,1.14,0.95,107.71,10.68,110.3,1.02,1.11,99.04,1.03,0.99,117.13,9.49,107.05,1.09,1.13
2,6.504,116.68,1.05,1.19,103.64,10.6,93.52,1.02,1.06,107.89,1.07,1.14,101.8,11.47,102.61,1.14,1.15
3,6.674,104.96,0.99,1.05,104.9,9.44,99.38,1.02,1.12,97.99,1.1,1.13,101.18,10.04,107.97,0.99,1.09
1,6.704,114.09,1.08,1.11,106.73,9.39,106.74,1.03,1.06,113.74,1.02,1.08,107.84,10.27,101.69,1.06,1.16
1,7.994,112.24,0.96,1.03,116.11,10.82,109.14,1.13,1.02,104.5,1.05,1.13,106.5,11.0,98.54,1.03,1.01
1,8.166,97.21,1.07,1.17,117.59,10.48,99.44,0.98,1.12,110.38,0.94,1.0,105.42,9.64,109.98,0.97,1.11
1,8.328,98.27,1.01,1.0,107.09,9.43,103.38,1.0,1.12,113.57,0.99,1.03,110.01,10.66,93.6,1.13,1.14
3,8.551,106.08,1.11,1.11,94.96,10.22,100.39,1.11,1.14,97.63,1.1,1.03,99.64,9.6,106.56,1.03,0.98
3,8.71,108.14,1.0,1.09,105.53,10.2,99.86,1.05,0.96,99.87,0.95,1.09,95.82,10.1,101.6,1.14,1.11
1,8.998,97.95,0.98,1.08,100.3,11.02,101.81,1.07,1.07,97.44,1.1,1.05,101.78,11.11,95.47,1.0,1.14
2,9.081,110.19,1.01,1.08,98.32,11.32,106.9,1.18,1.15,115.9,1.04,1.13,110.25,10.65,98.72,1.02,1.16
4,9.112,103.58,1.18,0.95,118.54,10.28,101.76,1.04,1.07,104.26,1.12,1.09,115.97,10.36,107.71,0.96,1.13
2,9.192,117.78,0.98,1.08,98.51,11.71,97.93,1.08,1.13,101.08,1.06,1.15,94.46,11.57,100.66,1.03,1.15
2,9.477,110.18,1.02,1.11,95.55,11.43,92.64,1.15,1.06,102.82,1.05,1.01,98.81,10.28,102.42,1.03,1.16
2,9.71,101.41,0.93,1.03,101.09,10.22,106.4,1.09,0.99,112.81,0.95,1.13,98.91,10.96,95.75,1.01,0.98
4,9.868,97.8,1.06,0.96,108.21,9.44,112.01,1.02,1.1,101.22,1.05,0.96,103.92,10.4,107.44,0.98,1.12
3,9.891,101.85,1.09,1.09,108.12,10.28,103.28,1.09,0.96,105.86,1.1,1.04,105.9,10.86,105.09,1.0,1.11
4,10.081,92.56,1.12,0.98,111.82,9.98,96.51,1.0,1.08,103.25,1.13,1.0,101.63,10.23,101.2,1.0,1.16
1,10.351,109.59,1.07,1.08,117.44,10.2,110.97,1.05,1.03,108.13,1.06,1.07,100.6,10.18,105.46,1.06,1.13
2,10.558,110.18,0.95,1.18,108.71,10.66,99.0,1.02,1.02,111.01,1.08,1.18,107.17,10.82,92.31,1.03,1.11
3,10.936,105.41,1.02,1.06,98.82,9.54,104.58,1.12,1.13,97.75,1.11,1.13,105.64,10.83,101.14,1.11,0.98
2,11.607,102.73,0.98,1.12,96.63,10.6,94.66,1.01,1.14,118.44,0.95,1.09,102.74,9.94,105.09,1.06,1.04
2,11.9,111.41,0.93,1.14,107.85,10.29,107.31,1.05,1.11,102.6,1.07,1.05,102.55,10.04,97.68,1.01,1.01
2,12.666,102.4,0.95,1.08,110.45,10.56,94.02,1.05,1.14,104.06,0.96,1.14,108.9,10.72,107.4,1.19,1.09
2,12.669,101.64,1.02,1.02,101.0,10.77,96.77,1.01,1.03,104.2,0.93,1.12,109.62,11.29,103.66,1.15,1.06
4,12.693,100.81,1.17,1.06,106.53,9.52,101.72,1.02,1.16,105.19,1.1,1.04,107.6,10.68,103.79,0.97,1.01
2,12.842,113.01,1.07,1.15,106.5,10.76,98.14,1.06,1.08,116.19,0.94,1.12,102.74,10.7,94.44,1.18,1.01
1,13.025,107.08,1.1,1.08,117.48,10.5,97.51,0.98,1.19,110.87,1.05,1.02,113.05,10.18,102.97,1.06,1.17
4,13.14,100.54,1.08,0.98,103.83,9.88,106.24,1.02,1.01,108.33,1.18,0.98,106.52,9.64,111.94,0.96,1.08
3,13.267,102.96,0.95,1.1,95.12,9.32,100.75,1.09,1.1,96.99,1.11,1.06,105.9,10.24,110.87,1.11,1.09
3,13.331,97.28,1.04,1.13,102.1,10.44,105.74,1.12,1.05,95.81,0.97,1.08,96.2,9.48,107.85,1.0,1.06
2,13.36,108.64,0.97,1.15,104.05,10.0,103.08,1.16,1.16,114.26,1.09,1.15,104.53,10.94,106.91,1.13,1.07
1,13.458,109.75,1.06,1.06,110.84,10.54,103.94,1.02,1.2,106.38,0.94,1.09,106.07,10.36,102.46,1.02,1.16
4,13.564,103.86,1.18,0.96,112.42,10.84,104.66,1.0,1.01,106.29,1.11,1.09,109.61,11.01,112.82,1.04,1.11
3,13.892,94.65,1.08,1.16,109.44,10.67,99.55,1.13,1.01,105.82,1.1,1.14,107.48,9.27,105.35,1.02,1.04
3,13.988,105.28,1.08,1.16,100.52,9.36,107.46,1.03,1.1,107.4,1.1,1.07,98.16,10.53,113.45,0.98,1.1
2,14.124,109.67,0.97,1.11,101.87,10.38,105.47,1.13,1.15,113.35,0.99,1.1,107.33,10.04,93.97,1.06,1.01
4,14.261,103.63,1.01,1.07,108.94,9.93,109.63,1.09,1.07,93.51,1.07,1.05,104.68,10.98,102.62,1.07,1.09
4,14.523,109.35,1.08,1.01,110.91,9.64,110.2,1.12,1.13,105.15,1.0,1.05,118.49,10.49,99.12,0.99,1.02
1,14.646,96.73,0.95,1.18,110.82,9.88,99.6,1.12,1.08,107.84,0.99,1.15,107.36,11.15,104.48,1.14,1.11
3,14.933,98.5,1.0,1.08,105.31,9.77,98.42,1.05,1.03,96.75,1.04,1.09,94.65,10.52,111.43,1.05,1.07
2,14.993,109.47,0.92,1.14,96.92,10.28,109.42,1.13,1.08,118.78,0.96,1.19,111.54,10.05,94.39,1.02,1.0
2,15.056,118.58,1.03,1.11,101.75,11.52,108.48,1.06,1.0,113.99,0.99,1.18,109.62,10.43,102.49,1.15,1.01
3,15.285,107.97,1.08,1.0,101.18,9.34,105.32,1.12,0.97,103.66,1.02,1.09,101.9,9.34,102.87,0.99,0.97
4,15.422,101.08,1.06,1.01,111.82,11.09,111.9,1.01,1.02,95.13,1.08,1.05,116.69,10.17,107.82,0.99,1.06
3,16.134,107.39,0.99,1.13,94.44,9.89,105.09,1.08,1.05,99.85,0.96,1.14,103.14,10.54,105.72,1.11,1.06
4,16.418,106.43,1.17,0.94,102.35,9.82,108.29,1.04,1.01,108.15,1.15,1.07,100.71,10.66,102.86,1.02,1.03
1,16.553,108.08,1.07,1.0,112.82,10.3,103.72,1.08,1.11,114.5,1.05,1.13,104.83,10.54,100.66,1.0,1.05
2,16.58,118.38,0.98,1.01,105.32,11.04,94.53,1.05,0.99,100.46,1.0,1.15,97.97,10.27,94.92,1.12,1.0
4,17.235,96.13,1.14,1.02,112.48,10.91,103.03,1.12,1.09,99.09,1.18,1.03,109.76,10.49,101.51,1.0,1.09
