task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.333,15.0,15.0,15.0,15.2,15.2,15.03
T2,2.979,15.0,15.0,15.0,15.06,15.11,15.13
T2,4.077,15.0,15.0,15.0,14.76,14.93,14.82
T4,5.308,2.0,2.0,2.0,1.98,1.98,1.99
T2,5.549,15.0,15.0,15.0,15.09,14.75,14.81
T1,5.643,10.0,10.0,10.0,9.86,9.91,9.95
T4,8.176,2.0,2.0,2.0,1.97,2.01,2.02
T3,8.272,5.0,5.0,5.0,4.99,5.03,4.92
T1,10.789,10.0,10.0,10.0,10.12,9.87,9.84
T4,13.075,2.0,2.0,2.0,2.02,1.98,2.0
T3,19.849,5.0,5.0,5.0,4.98,5.01,4.99
T2,22.076,15.0,15.0,15.0,15.16,14.94,14.82
T3,24.126,5.0,5.0,5.0,4.97,5.08,4.93
T3,27.751,5.0,5.0,5.0,5.05,5.03,4.94
T2,27.872,15.0,15.0,15.0,15.0,15.12,15.22
T4,31.614,2.0,2.0,2.0,2.02,2.01,1.99
T3,32.626,5.0,5.0,5.0,4.98,5.04,4.98
T2,38.283,15.0,15.0,15.0,15.17,15.18,14.92
T2,38.898,15.0,15.0,15.0,14.8,15.18,14.86
T1,42.47,10.0,10.0,10.0,10.09,10.1,9.92
T1,42.824,10.0,10.0,10.0,10.11,9.94,10.02
T1,42.854,10.0,10.0,10.0,9.86,10.02,10.12
T2,45.687,15.0,15.0,15.0,15.18,14.9,14.93
T2,54.051,15.0,15.0,15.0,14.76,14.83,15.15
T4,57.158,2.0,2.0,2.0,2.0,1.98,1.98
T3,60.543,5.0,5.0,5.0,4.99,4.93,4.97
T1,61.239,10.0,10.0,10.0,10.15,10.15,10.11
T1,61.751,10.0,10.0,10.0,10.16,10.13,9.94
T3,65.952,5.0,5.0,5.0,4.92,4.94,4.98
T3,66.028,5.0,5.0,5.0,5.02,5.02,5.08
T1,69.552,10.0,10.0,10.0,10.17,10.16,10.07
T2,73.73,15.0,15.0,15.0,15.03,15.19,14.84
T1,74.94,10.0,10.0,10.0,9.96,9.87,10.03
T4,81.074,2.0,2.0,2.0,2.02,1.98,2.0
T4,87.286,2.0,2.0,2.0,2.02,1.97,2.0
T2,93.916,15.0,15.0,15.0,14.99,15.19,15.05
T2,98.748,15.0,15.0,15.0,14.82,15.22,14.82
T4,98.791,2.0,2.0,2.0,2.02,1.99,2.0
T3,100.789,5.0,5.0,5.0,5.05,4.93,4.93
T4,104.198,2.0,2.0,2.0,1.98,2.0,2.01
T4,106.831,2.0,2.0,2.0,2.03,1.98,1.99
T4,109.851,2.0,2.0,2.0,1.98,1.99,2.03
T3,117.962,5.0,5.0,5.0,5.03,5.03,4.94
T3,129.048,5.0,5.0,5.0,5.02,4.97,5.03
T3,132.902,5.0,5.0,5.0,5.08,5.04,5.01
T1,134.231,10.0,10.0,10.0,10.06,10.04,9.89
T1,137.047,10.0,10.0,10.0,10.0,9.91,10.01
T2,138.942,15.0,15.0,15.0,14.94,14.98,15.16
T2,139.631,15.0,15.0,15.0,14.81,14.78,14.87
T2,141.12,15.0,15.0,15.0,14.79,14.75,15.13
T2,147.441,15.0,15.0,15.0,14.94,15.19,14.82
T2,157.496,15.0,15.0,15.0,14.77,15.05,15.18
T4,162.787,2.0,2.0,2.0,1.98,1.99,1.97
T1,165.344,10.0,10.0,10.0,10.06,9.88,9.84
T2,165.696,15.0,15.0,15.0,15.17,15.08,15.24
T4,167.892,2.0,2.0,2.0,1.98,2.03,1.98
T4,172.148,2.0,2.0,2.0,1.99,1.99,2.02
T1,172.672,10.0,10.0,10.0,10.05,9.87,9.93
T4,176.962,2.0,2.0,2.0,2.0,2.01,2.01
T4,179.119,2.0,2.0,2.0,2.03,2.02,2.0
T2,183.99,15.0,15.0,15.0,14.99,14.86,15.24
T3,186.938,5.0,5.0,5.0,4.92,4.92,4.93
T1,190.62,10.0,10.0,10.0,9.86,10.08,9.92
T1,190.911,10.0,10.0,10.0,9.85,9.83,10.1
T3,193.593,5.0,5.0,5.0,5.08,4.91,4.94
T1,197.175,10.0,10.0,10.0,10.16,9.99,9.98
T1,197.914,10.0,10.0,10.0,9.92,9.86,9.92
T2,199.21,15.0,15.0,15.0,15.18,15.23,15.09
T1,202.155,10.0,10.0,10.0,10.04,9.91,10.11
T2,205.148,15.0,15.0,15.0,14.8,15.18,14.97
T3,209.843,5.0,5.0,5.0,5.03,4.93,4.96
T3,213.739,5.0,5.0,5.0,4.94,4.99,5.08
T4,217.058,2.0,2.0,2.0,1.98,2.01,1.97
T4,220.86,2.0,2.0,2.0,1.99,1.97,1.97
T2,221.256,15.0,15.0,15.0,15.17,15.22,15.14
T3,226.6,5.0,5.0,5.0,5.06,5.01,5.03
T3,228.399,5.0,5.0,5.0,5.04,4.91,5.0
T3,242.881,5.0,5.0,5.0,4.95,4.92,5.04
T3,248.11,5.0,5.0,5.0,5.04,5.01,5.08
T4,252.675,2.0,2.0,2.0,2.03,1.98,1.98
T1,260.902,10.0,10.0,10.0,10.16,9.9,9.88
T2,261.486,15.0,15.0,15.0,15.07,15.23,14.96
T3,263.238,5.0,5.0,5.0,5.05,5.0,5.06
T2,275.114,15.0,15.0,15.0,14.82,15.11,15.07
T3,276.138,5.0,5.0,5.0,4.99,5.08,5.04
T1,277.787,10.0,10.0,10.0,9.99,10.07,10.07
T3,285.563,5.0,5.0,5.0,5.07,5.08,4.93
T4,285.84,2.0,2.0,2.0,2.01,2.02,1.97
T4,290.073,2.0,2.0,2.0,2.01,1.98,2.0
T2,292.034,15.0,15.0,15.0,15.04,15.26,14.75
T3,293.842,5.0,5.0,5.0,5.06,5.0,5.01
T4,296.109,2.0,2.0,2.0,2.0,2.03,2.01
T4,298.179,2.0,2.0,2.0,1.99,2.03,2.01
T1,298.626,10.0,10.0,10.0,9.85,10.12,9.86
T2,302.447,15.0,15.0,15.0,15.05,15.23,14.81
T2,304.531,15.0,15.0,15.0,14.92,14.95,15.21
T4,307.518,2.0,2.0,2.0,1.98,1.98,1.97
T1,309.732,10.0,10.0,10.0,9.96,10.13,9.9
T4,312.423,2.0,2.0,2.0,2.01,2.0,2.02
T3,317.095,5.0,5.0,5.0,5.0,4.97,5.0
T3,317.651,5.0,5.0,5.0,5.08,4.99,5.04
T2,330.192,15.0,15.0,15.0,14.79,14.81,14.9
T4,333.185,2.0,2.0,2.0,2.0,1.97,2.02
T4,333.735,2.0,2.0,2.0,2.02,2.02,2.02
T3,336.571,5.0,5.0,5.0,5.05,4.97,5.08
