task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,6.966,15.0,15.0,15.0,14.95,15.14,14.93
T3,8.009,5.0,5.0,5.0,4.98,4.96,4.94
T1,8.796,10.0,10.0,10.0,9.85,10.12,10.1
T3,11.199,5.0,5.0,5.0,4.96,5.03,5.02
T4,16.082,2.0,2.0,2.0,2.0,1.98,1.99
T4,23.058,2.0,2.0,2.0,1.98,1.98,2.0
T3,26.902,5.0,5.0,5.0,5.04,4.92,5.05
T1,31.82,10.0,10.0,10.0,9.88,10.13,10.06
T2,34.193,15.0,15.0,15.0,14.96,14.83,14.99
T3,35.406,5.0,5.0,5.0,5.0,5.02,4.99
T1,40.196,10.0,10.0,10.0,9.88,10.13,9.87
T1,40.636,10.0,10.0,10.0,10.14,10.03,9.97
T2,42.102,15.0,15.0,15.0,14.85,14.74,14.87
T3,43.611,5.0,5.0,5.0,5.05,4.93,5.02
T4,44.406,2.0,2.0,2.0,1.99,1.99,1.99
T2,45.244,15.0,15.0,15.0,14.91,15.23,14.9
T4,45.678,2.0,2.0,2.0,1.97,2.0,1.97
T3,48.674,5.0,5.0,5.0,4.93,5.01,4.99
T3,51.886,5.0,5.0,5.0,5.06,5.0,5.0
T3,53.225,5.0,5.0,5.0,4.92,5.04,5.07
T4,57.929,2.0,2.0,2.0,1.98,2.0,2.01
T1,71.205,10.0,10.0,10.0,10.04,9.95,10.15
T2,82.16,15.0,15.0,15.0,14.85,14.79,15.11
T1,82.959,10.0,10.0,10.0,9.83,9.94,10.16
T1,86.286,10.0,10.0,10.0,9.91,9.83,10.05
T2,87.123,15.0,15.0,15.0,14.8,14.79,15.24
T1,93.145,10.0,10.0,10.0,10.04,10.1,10.06
T1,96.717,10.0,10.0,10.0,9.83,10.12,9.96
T4,98.06,2.0,2.0,2.0,2.02,2.03,1.97
T2,99.636,15.0,15.0,15.0,14.74,14.96,15.14
T4,104.346,2.0,2.0,2.0,1.97,2.0,1.98
T1,104.359,10.0,10.0,10.0,10.06,9.85,9.88
T4,105.811,2.0,2.0,2.0,1.97,2.03,1.97
T4,106.414,2.0,2.0,2.0,2.01,1.99,2.0
T1,107.653,10.0,10.0,10.0,10.12,10.04,10.11
T1,109.284,10.0,10.0,10.0,9.86,10.15,9.94
T4,111.643,2.0,2.0,2.0,1.97,1.99,1.97
T1,118.892,10.0,10.0,10.0,10.04,10.0,10.06
T1,118.989,10.0,10.0,10.0,10.05,9.93,10.02
T3,120.424,5.0,5.0,5.0,5.0,5.02,4.97
T2,121.561,15.0,15.0,15.0,14.8,15.12,14.86
T4,127.647,2.0,2.0,2.0,2.02,2.01,1.97
T4,131.408,2.0,2.0,2.0,2.01,1.99,2.01
T3,133.075,5.0,5.0,5.0,5.09,4.93,4.94
T3,133.125,5.0,5.0,5.0,4.96,5.07,5.03
T3,134.64,5.0,5.0,5.0,4.92,5.04,5.0
T3,138.747,5.0,5.0,5.0,4.98,5.0,5.06
T4,141.516,2.0,2.0,2.0,2.0,1.98,2.02
T2,150.362,15.0,15.0,15.0,14.99,15.03,14.94
T4,153.654,2.0,2.0,2.0,2.0,2.02,2.01
T4,172.402,2.0,2.0,2.0,2.01,2.0,2.01
T1,182.624,10.0,10.0,10.0,10.1,9.83,10.17
T3,189.925,5.0,5.0,5.0,5.01,4.99,4.98
T1,192.898,10.0,10.0,10.0,9.85,9.95,10.01
T1,193.513,10.0,10.0,10.0,9.88,9.85,10.13
T3,195.609,5.0,5.0,5.0,4.92,4.94,5.02
T3,197.791,5.0,5.0,5.0,5.0,4.96,4.98
T3,210.055,5.0,5.0,5.0,4.95,4.99,5.05
T3,215.155,5.0,5.0,5.0,5.07,5.0,4.97
T1,218.875,10.0,10.0,10.0,10.15,10.06,10.14
T3,221.603,5.0,5.0,5.0,4.96,5.01,5.05
T4,222.21,2.0,2.0,2.0,1.98,2.02,2.01
T4,222.901,2.0,2.0,2.0,1.97,1.98,2.01
T3,228.569,5.0,5.0,5.0,4.97,5.01,4.98
T1,229.026,10.0,10.0,10.0,9.9,10.11,10.04
T4,229.046,2.0,2.0,2.0,2.01,2.03,1.99
T3,231.672,5.0,5.0,5.0,4.92,5.05,5.06
T1,232.455,10.0,10.0,10.0,10.08,10.02,10.17
T4,233.416,2.0,2.0,2.0,1.97,1.99,2.01
T1,234.872,10.0,10.0,10.0,9.97,9.91,10.06
T4,238.405,2.0,2.0,2.0,1.98,2.02,1.97
T2,241.142,15.0,15.0,15.0,14.77,15.02,14.81
T2,245.847,15.0,15.0,15.0,15.0,15.06,14.94
T1,247.06,10.0,10.0,10.0,10.03,9.91,10.12
T2,248.576,15.0,15.0,15.0,14.78,14.79,14.84
T1,249.193,10.0,10.0,10.0,10.0,9.92,9.94
T4,251.046,2.0,2.0,2.0,2.0,2.01,2.0
T4,251.101,2.0,2.0,2.0,2.03,2.01,2.0
T3,253.307,5.0,5.0,5.0,4.92,5.01,4.92
T3,259.874,5.0,5.0,5.0,5.03,4.96,5.03
T4,262.062,2.0,2.0,2.0,2.0,2.01,1.99
T3,262.716,5.0,5.0,5.0,5.03,4.96,4.96
T4,264.334,2.0,2.0,2.0,1.97,2.0,1.97
T1,265.947,10.0,10.0,10.0,10.14,10.15,10.13
T4,268.778,2.0,2.0,2.0,1.97,2.03,2.0
T3,271.043,5.0,5.0,5.0,5.02,5.08,4.96
T2,272.708,15.0,15.0,15.0,14.97,15.21,15.1
T4,276.977,2.0,2.0,2.0,1.99,1.97,2.02
T4,284.237,2.0,2.0,2.0,2.02,2.03,1.97
T1,288.333,10.0,10.0,10.0,10.02,9.9,10.12
T2,292.277,15.0,15.0,15.0,14.85,15.15,15.24
T4,307.793,2.0,2.0,2.0,2.03,1.97,1.99
T2,310.441,15.0,15.0,15.0,15.12,14.78,15.14
T4,315.756,2.0,2.0,2.0,2.02,1.98,1.97
T3,316.639,5.0,5.0,5.0,4.94,4.92,4.96
T2,319.618,15.0,15.0,15.0,15.11,14.77,15.18
T3,331.56,5.0,5.0,5.0,4.97,5.01,4.98
T2,337.628,15.0,15.0,15.0,15.18,15.03,14.93
T3,339.425,5.0,5.0,5.0,4.96,4.94,5.04
T4,343.948,2.0,2.0,2.0,2.03,1.99,1.98
T1,345.575,10.0,10.0,10.0,10.17,10.06,9.94
T4,347.059,2.0,2.0,2.0,2.0,2.02,2.02
T1,347.282,10.0,10.0,10.0,10.17,10.02,9.99
T2,348.833,15.0,15.0,15.0,14.9,14.75,15.24
T4,358.735,2.0,2.0,2.0,1.99,1.98,1.97
T2,362.724,15.0,15.0,15.0,15.2,15.03,14.94
T1,364.155,10.0,10.0,10.0,10.15,9.94,10.16
T4,366.098,2.0,2.0,2.0,2.03,1.99,1.97
T2,366.443,15.0,15.0,15.0,15.16,14.85,14.92
T3,369.677,5.0,5.0,5.0,4.93,4.92,5.06
T4,373.601,2.0,2.0,2.0,2.03,1.98,1.97
T1,375.811,10.0,10.0,10.0,10.04,9.94,10.14
T2,376.105,15.0,15.0,15.0,14.83,15.23,15.11
T4,376.778,2.0,2.0,2.0,2.02,1.98,1.99
T3,376.936,5.0,5.0,5.0,5.08,5.08,5.04
T3,380.599,5.0,5.0,5.0,5.0,5.04,4.98
T4,382.944,2.0,2.0,2.0,2.01,1.98,2.0
T3,391.59,5.0,5.0,5.0,4.98,4.99,4.96
T3,392.619,5.0,5.0,5.0,5.08,5.05,5.03
T2,393.523,15.0,15.0,15.0,14.94,14.79,15.0
T1,393.719,10.0,10.0,10.0,9.93,9.92,9.85
T2,395.783,15.0,15.0,15.0,14.85,15.24,15.25
T3,410.274,5.0,5.0,5.0,5.08,4.93,5.02
T1,427.619,10.0,10.0,10.0,9.89,9.84,9.88
T3,427.916,5.0,5.0,5.0,5.04,5.04,5.01
T3,428.097,5.0,5.0,5.0,4.96,4.97,4.97
T2,428.157,15.0,15.0,15.0,15.11,14.86,14.82
T4,445.339,2.0,2.0,2.0,1.97,2.0,1.99
T3,447.149,5.0,5.0,5.0,5.02,4.98,4.96
T2,450.701,15.0,15.0,15.0,15.1,14.97,14.96
T2,452.873,15.0,15.0,15.0,15.16,15.2,14.86
T2,455.626,15.0,15.0,15.0,14.88,15.17,14.84
T2,458.463,15.0,15.0,15.0,15.14,14.9,14.77
T3,462.328,5.0,5.0,5.0,4.92,5.05,4.93
T2,463.125,15.0,15.0,15.0,14.79,15.0,15.21
T4,463.221,2.0,2.0,2.0,1.98,1.98,1.99
T2,463.758,15.0,15.0,15.0,15.11,14.82,14.78
T4,464.875,2.0,2.0,2.0,2.03,2.02,2.03
T1,466.863,10.0,10.0,10.0,10.04,10.15,9.89
T3,477.033,5.0,5.0,5.0,5.05,5.03,5.03
T2,478.867,15.0,15.0,15.0,14.88,14.87,15.18
T2,479.287,15.0,15.0,15.0,15.1,15.2,14.82
T2,481.382,15.0,15.0,15.0,15.09,14.8,14.87
T4,482.406,2.0,2.0,2.0,1.99,2.02,1.98
T4,482.997,2.0,2.0,2.0,1.97,1.99,2.0
T2,492.365,15.0,15.0,15.0,14.92,15.19,14.98
T3,493.717,5.0,5.0,5.0,4.99,5.03,4.98
T2,497.81,15.0,15.0,15.0,14.8,14.91,15.13
T1,499.965,10.0,10.0,10.0,9.86,9.88,10.16
T3,500.4,5.0,5.0,5.0,5.05,4.97,5.08
T4,504.875,2.0,2.0,2.0,2.03,1.98,2.0
T3,508.015,5.0,5.0,5.0,4.99,5.03,4.98
T2,511.178,15.0,15.0,15.0,15.25,14.87,14.89
T3,513.722,5.0,5.0,5.0,4.96,4.98,5.02
T2,528.09,15.0,15.0,15.0,15.11,15.17,14.82
T1,533.257,10.0,10.0,10.0,9.84,10.04,10.09
T3,535.437,5.0,5.0,5.0,4.93,5.04,5.03
T2,536.33,15.0,15.0,15.0,15.02,15.04,15.04
T1,541.56,10.0,10.0,10.0,9.9,10.11,9.88
T4,546.535,2.0,2.0,2.0,2.0,1.99,1.98
T1,547.321,10.0,10.0,10.0,10.07,10.16,9.84
T4,551.604,2.0,2.0,2.0,1.97,2.02,2.02
T1,552.566,10.0,10.0,10.0,9.86,9.88,9.99
T2,552.99,15.0,15.0,15.0,15.08,14.89,14.82
T4,554.474,2.0,2.0,2.0,2.0,2.01,1.98
T4,555.224,2.0,2.0,2.0,2.01,1.99,2.0
T3,556.598,5.0,5.0,5.0,5.01,4.94,4.92
T1,558.298,10.0,10.0,10.0,10.04,10.16,10.17
T4,558.784,2.0,2.0,2.0,1.97,2.01,1.97
T1,562.303,10.0,10.0,10.0,9.84,10.1,9.96
T4,563.559,2.0,2.0,2.0,2.02,1.98,1.97
T1,566.853,10.0,10.0,10.0,9.99,9.91,10.04
T3,574.575,5.0,5.0,5.0,5.06,5.07,5.06
T3,575.515,5.0,5.0,5.0,5.03,5.05,5.03
T3,582.02,5.0,5.0,5.0,5.03,5.04,4.99
T4,584.217,2.0,2.0,2.0,2.0,2.0,2.02
T1,587.644,10.0,10.0,10.0,9.96,10.1,9.95
T4,590.567,2.0,2.0,2.0,1.97,2.02,2.0
T3,593.455,5.0,5.0,5.0,5.0,4.93,4.93
T3,594.625,5.0,5.0,5.0,4.97,4.99,4.92
T4,598.156,2.0,2.0,2.0,1.98,2.03,2.0
T2,601.94,15.0,15.0,15.0,15.13,15.09,14.96
T2,605.717,15.0,15.0,15.0,14.95,14.91,14.93
T1,607.171,10.0,10.0,10.0,9.9,9.86,10.05
T3,607.549,5.0,5.0,5.0,5.05,4.95,4.96
T3,614.909,5.0,5.0,5.0,5.07,5.08,4.93
T2,617.693,15.0,15.0,15.0,15.1,14.74,14.82
T3,617.845,5.0,5.0,5.0,4.93,5.02,5.02
T2,630.331,15.0,15.0,15.0,15.19,14.94,15.06
T3,631.634,5.0,5.0,5.0,5.0,5.04,4.99
T2,634.982,15.0,15.0,15.0,15.13,15.01,15.25
T2,641.121,15.0,15.0,15.0,15.04,14.76,15.12
T1,642.011,10.0,10.0,10.0,10.04,10.06,9.83
T3,642.469,5.0,5.0,5.0,5.04,5.07,5.03
