task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,3.432,2.0,2.0,2.0,2.01,2.0,1.97
T1,4.419,10.0,10.0,10.0,9.87,10.1,10.08
T4,5.568,2.0,2.0,2.0,2.03,2.01,2.02
T1,10.234,10.0,10.0,10.0,10.16,10.15,10.02
T4,23.938,2.0,2.0,2.0,2.0,2.03,2.0
T3,24.644,5.0,5.0,5.0,5.04,5.07,5.05
T2,30.044,15.0,15.0,15.0,15.05,15.09,14.89
T1,30.972,10.0,10.0,10.0,9.83,10.05,9.88
T3,31.046,5.0,5.0,5.0,4.97,5.05,4.93
T1,35.092,10.0,10.0,10.0,9.93,10.02,9.9
T1,35.268,10.0,10.0,10.0,10.01,9.96,10.01
T2,39.436,15.0,15.0,15.0,15.22,15.22,15.23
T3,40.856,5.0,5.0,5.0,4.97,4.94,4.93
T4,43.774,2.0,2.0,2.0,2.0,1.99,2.0
T1,45.185,10.0,10.0,10.0,9.9,9.89,10.05
T2,45.405,15.0,15.0,15.0,15.09,15.21,14.94
T3,47.645,5.0,5.0,5.0,4.95,5.02,5.03
T4,55.564,2.0,2.0,2.0,1.97,2.02,1.98
T3,61.2,5.0,5.0,5.0,4.99,5.03,4.99
T1,61.232,10.0,10.0,10.0,9.84,10.05,9.97
T2,65.462,15.0,15.0,15.0,15.0,14.94,14.87
T4,66.684,2.0,2.0,2.0,2.02,2.03,1.97
T2,67.645,15.0,15.0,15.0,14.85,15.08,14.88
T3,75.292,5.0,5.0,5.0,5.06,5.03,4.94
T1,75.572,10.0,10.0,10.0,9.83,9.84,9.95
T1,76.904,10.0,10.0,10.0,10.13,10.06,9.84
T1,79.16,10.0,10.0,10.0,10.12,10.13,9.84
T3,79.336,5.0,5.0,5.0,5.06,4.97,5.05
T1,81.532,10.0,10.0,10.0,9.92,9.86,9.94
T3,82.424,5.0,5.0,5.0,4.92,4.96,5.02
T2,88.309,15.0,15.0,15.0,15.03,15.11,15.19
T1,89.962,10.0,10.0,10.0,9.84,10.13,10.1
T4,92.711,2.0,2.0,2.0,2.01,1.97,1.98
T2,100.954,15.0,15.0,15.0,14.93,14.92,15.06
T1,101.35,10.0,10.0,10.0,10.06,10.15,9.98
T1,103.908,10.0,10.0,10.0,9.94,10.07,9.98
T3,103.992,5.0,5.0,5.0,4.93,5.06,5.06
T3,106.033,5.0,5.0,5.0,5.03,4.99,4.92
T4,109.793,2.0,2.0,2.0,1.99,1.98,2.02
T2,110.572,15.0,15.0,15.0,15.15,15.13,15.14
T4,112.19,2.0,2.0,2.0,1.99,2.0,1.97
T4,114.143,2.0,2.0,2.0,2.0,2.01,1.97
T4,121.008,2.0,2.0,2.0,2.02,2.03,2.01
T4,126.847,2.0,2.0,2.0,2.03,2.0,2.03
T2,133.376,15.0,15.0,15.0,14.92,15.03,15.25
T4,137.135,2.0,2.0,2.0,2.01,1.98,1.98
T3,137.545,5.0,5.0,5.0,5.01,5.06,4.96
T4,139.03,2.0,2.0,2.0,2.02,1.98,1.99
T1,139.668,10.0,10.0,10.0,10.13,10.1,10.12
T2,143.72,15.0,15.0,15.0,14.84,15.2,14.92
T3,144.288,5.0,5.0,5.0,4.99,4.99,5.0
T3,152.857,5.0,5.0,5.0,4.98,4.92,4.94
T4,152.954,2.0,2.0,2.0,2.0,2.03,2.01
T3,156.072,5.0,5.0,5.0,4.97,4.97,5.04
T2,157.924,15.0,15.0,15.0,15.03,14.87,15.22
T4,160.545,2.0,2.0,2.0,2.03,2.02,1.99
T3,161.224,5.0,5.0,5.0,4.92,4.98,5.0
T1,162.038,10.0,10.0,10.0,10.11,10.0,10.16
T3,163.347,5.0,5.0,5.0,4.96,5.06,5.06
T3,166.584,5.0,5.0,5.0,5.02,5.0,5.05
T4,170.673,2.0,2.0,2.0,1.99,1.97,2.03
T1,176.121,10.0,10.0,10.0,10.03,9.94,9.94
T1,181.84,10.0,10.0,10.0,10.14,9.9,10.0
T1,182.057,10.0,10.0,10.0,10.02,10.14,9.91
T4,183.124,2.0,2.0,2.0,2.02,1.97,2.0
T1,183.602,10.0,10.0,10.0,10.13,10.14,9.91
T2,188.027,15.0,15.0,15.0,14.91,14.92,14.98
T3,194.218,5.0,5.0,5.0,4.99,5.04,5.03
T4,198.544,2.0,2.0,2.0,2.03,1.98,1.98
T1,198.812,10.0,10.0,10.0,9.85,10.07,9.95
T1,203.36,10.0,10.0,10.0,9.84,9.88,10.15
T3,211.218,5.0,5.0,5.0,4.94,5.01,4.92
T4,212.242,2.0,2.0,2.0,1.98,1.97,1.99
T4,214.637,2.0,2.0,2.0,1.97,2.03,2.0
T4,216.146,2.0,2.0,2.0,2.0,2.02,1.98
T2,217.333,15.0,15.0,15.0,14.91,14.82,15.11
T4,219.482,2.0,2.0,2.0,1.97,2.0,2.02
T4,219.581,2.0,2.0,2.0,1.98,2.0,2.03
T2,224.426,15.0,15.0,15.0,14.9,14.74,14.93
T1,224.548,10.0,10.0,10.0,9.84,10.08,9.9
T4,224.938,2.0,2.0,2.0,2.01,2.03,2.02
T1,225.307,10.0,10.0,10.0,9.99,9.94,10.13
T3,225.757,5.0,5.0,5.0,4.99,4.94,4.96
T4,226.832,2.0,2.0,2.0,2.02,2.03,2.0
T3,229.599,5.0,5.0,5.0,4.92,5.09,5.01
T4,236.222,2.0,2.0,2.0,1.99,1.98,2.0
T1,238.75,10.0,10.0,10.0,9.86,10.04,9.98
T3,242.906,5.0,5.0,5.0,4.95,5.08,4.96
T2,244.998,15.0,15.0,15.0,15.17,15.02,14.86
T3,246.777,5.0,5.0,5.0,5.02,5.05,5.06
T3,249.285,5.0,5.0,5.0,4.92,4.97,5.0
T2,255.026,15.0,15.0,15.0,14.75,15.17,15.17
T3,256.685,5.0,5.0,5.0,5.05,5.02,5.02
T4,259.569,2.0,2.0,2.0,2.01,2.03,1.99
T4,262.25,2.0,2.0,2.0,1.99,2.0,1.99
T1,262.942,10.0,10.0,10.0,10.04,10.07,9.97
T4,263.985,2.0,2.0,2.0,2.03,1.97,1.98
T3,264.597,5.0,5.0,5.0,5.07,5.04,4.93
T2,264.808,15.0,15.0,15.0,15.26,14.79,15.05
T1,266.163,10.0,10.0,10.0,10.04,10.17,10.09
T4,266.869,2.0,2.0,2.0,2.0,2.01,2.0
T1,272.977,10.0,10.0,10.0,9.86,9.84,10.0
T3,277.009,5.0,5.0,5.0,5.04,5.04,5.05
T2,291.438,15.0,15.0,15.0,14.9,14.97,14.76
T2,292.957,15.0,15.0,15.0,14.93,15.03,15.14
T3,305.535,5.0,5.0,5.0,5.03,4.98,5.0
T2,306.108,15.0,15.0,15.0,14.92,14.96,15.03
T4,310.281,2.0,2.0,2.0,1.97,2.0,1.97
T3,312.458,5.0,5.0,5.0,5.04,5.06,4.97
T3,319.407,5.0,5.0,5.0,4.95,5.02,4.99
T2,319.617,15.0,15.0,15.0,15.22,14.97,15.16
T3,319.994,5.0,5.0,5.0,4.93,5.0,4.97
T2,324.092,15.0,15.0,15.0,15.09,15.09,15.23
T3,328.363,5.0,5.0,5.0,5.01,4.97,5.05
T2,329.689,15.0,15.0,15.0,15.17,15.24,15.19
T4,333.732,2.0,2.0,2.0,2.0,1.97,2.01
T1,335.262,10.0,10.0,10.0,9.96,9.89,9.92
T4,342.89,2.0,2.0,2.0,1.98,2.02,2.03
T2,345.708,15.0,15.0,15.0,14.95,15.15,14.85
T4,349.729,2.0,2.0,2.0,1.97,1.97,2.03
T2,351.211,15.0,15.0,15.0,14.9,15.16,14.81
T2,351.549,15.0,15.0,15.0,15.0,14.95,15.04
T4,352.216,2.0,2.0,2.0,1.97,2.03,1.97
T2,353.2,15.0,15.0,15.0,15.15,14.95,15.0
T4,356.297,2.0,2.0,2.0,1.98,1.98,1.97
T2,359.261,15.0,15.0,15.0,15.25,14.92,14.79
T3,359.4,5.0,5.0,5.0,4.93,4.95,5.02
T1,361.758,10.0,10.0,10.0,9.92,9.95,10.1
T3,362.64,5.0,5.0,5.0,5.03,4.99,5.04
T3,362.696,5.0,5.0,5.0,5.01,5.07,5.04
T4,368.137,2.0,2.0,2.0,1.97,1.97,1.98
T4,373.412,2.0,2.0,2.0,2.02,2.02,2.02
T1,373.542,10.0,10.0,10.0,10.07,9.99,9.94
T1,374.973,10.0,10.0,10.0,10.11,10.16,9.86
T2,375.556,15.0,15.0,15.0,15.25,14.78,15.2
T2,377.087,15.0,15.0,15.0,14.79,15.22,15.17
T1,382.397,10.0,10.0,10.0,10.05,10.15,9.97
T4,389.1,2.0,2.0,2.0,2.03,2.0,1.97
T1,393.587,10.0,10.0,10.0,9.99,9.9,9.91
T1,397.086,10.0,10.0,10.0,10.07,10.16,10.0
T4,398.87,2.0,2.0,2.0,2.03,1.98,2.03
T2,400.457,15.0,15.0,15.0,15.02,14.88,15.02
T2,403.141,15.0,15.0,15.0,15.1,15.05,14.88
T1,408.861,10.0,10.0,10.0,10.02,10.09,10.1
T2,409.807,15.0,15.0,15.0,15.19,15.0,15.16
T2,411.121,15.0,15.0,15.0,15.25,14.86,15.04
T1,411.518,10.0,10.0,10.0,10.06,9.96,10.03
T1,411.761,10.0,10.0,10.0,10.14,10.02,9.84
T1,417.98,10.0,10.0,10.0,10.04,10.1,10.09
T3,419.641,5.0,5.0,5.0,5.03,5.0,4.93
T1,425.122,10.0,10.0,10.0,9.97,10.11,10.17
T3,427.31,5.0,5.0,5.0,4.99,4.97,4.95
T3,428.144,5.0,5.0,5.0,4.96,5.03,4.98
T4,433.118,2.0,2.0,2.0,1.98,2.03,1.99
T4,435.119,2.0,2.0,2.0,1.98,2.02,2.01
T1,435.525,10.0,10.0,10.0,9.94,10.11,9.9
T3,435.747,5.0,5.0,5.0,4.97,5.02,4.98
T3,437.652,5.0,5.0,5.0,4.99,5.04,5.06
T2,450.11,15.0,15.0,15.0,15.06,14.99,15.15
T4,462.305,2.0,2.0,2.0,1.97,2.02,2.01
T4,464.658,2.0,2.0,2.0,1.99,1.98,2.03
T2,466.501,15.0,15.0,15.0,14.98,15.25,15.08
T3,472.427,5.0,5.0,5.0,5.05,5.04,5.0
T4,475.482,2.0,2.0,2.0,2.03,1.97,2.01
T1,475.501,10.0,10.0,10.0,10.07,9.98,9.92
T4,476.005,2.0,2.0,2.0,2.02,2.02,1.99
T2,486.615,15.0,15.0,15.0,15.02,15.19,14.81
T4,488.72,2.0,2.0,2.0,2.0,1.99,1.99
T3,489.822,5.0,5.0,5.0,5.06,5.02,5.07
T4,494.202,2.0,2.0,2.0,2.01,1.99,1.99
T1,499.089,10.0,10.0,10.0,10.08,9.9,10.12
T3,507.174,5.0,5.0,5.0,5.04,4.99,4.98
T2,513.048,15.0,15.0,15.0,14.87,15.23,15.08
T1,513.133,10.0,10.0,10.0,10.05,9.93,10.12
T4,513.252,2.0,2.0,2.0,1.97,1.98,1.98
T4,513.384,2.0,2.0,2.0,2.01,2.0,2.01
T4,521.237,2.0,2.0,2.0,2.03,2.03,1.97
T4,522.459,2.0,2.0,2.0,2.0,1.98,1.99
T4,524.104,2.0,2.0,2.0,2.01,2.02,2.02
T2,535.592,15.0,15.0,15.0,14.82,15.03,15.02
T1,537.143,10.0,10.0,10.0,10.0,10.07,9.86
T1,542.276,10.0,10.0,10.0,9.86,9.99,9.88
T4,544.63,2.0,2.0,2.0,2.01,2.02,2.01
T1,544.829,10.0,10.0,10.0,9.99,10.06,10.01
T1,545.263,10.0,10.0,10.0,10.17,9.97,10.15
T2,547.098,15.0,15.0,15.0,14.9,15.06,15.05
T3,547.686,5.0,5.0,5.0,4.95,5.08,4.92
T2,552.801,15.0,15.0,15.0,15.07,15.15,15.08
T4,555.727,2.0,2.0,2.0,1.97,1.99,1.99
T1,560.438,10.0,10.0,10.0,10.08,9.85,10.14
T1,562.225,10.0,10.0,10.0,10.14,10.14,9.92
T2,562.916,15.0,15.0,15.0,14.92,14.87,14.9
T1,578.534,10.0,10.0,10.0,10.03,9.92,9.95
T2,583.941,15.0,15.0,15.0,14.83,14.83,14.82
T3,585.141,5.0,5.0,5.0,4.94,4.95,5.01
T1,588.889,10.0,10.0,10.0,9.96,9.85,10.03
T4,596.26,2.0,2.0,2.0,2.0,1.98,2.03
T1,598.514,10.0,10.0,10.0,9.86,10.1,9.83
T4,610.439,2.0,2.0,2.0,1.99,2.01,2.03
T3,620.117,5.0,5.0,5.0,5.08,4.93,5.03
T1,627.281,10.0,10.0,10.0,10.05,9.95,10.0
T3,635.411,5.0,5.0,5.0,4.99,5.09,4.92
T2,642.046,15.0,15.0,15.0,15.05,15.25,15.08
T1,648.107,10.0,10.0,10.0,9.98,9.83,9.97
T2,648.978,15.0,15.0,15.0,15.14,14.89,14.82
T2,650.75,15.0,15.0,15.0,14.91,14.93,15.05
T4,654.928,2.0,2.0,2.0,2.01,2.03,2.01
T2,657.528,15.0,15.0,15.0,15.06,15.22,14.82
T2,661.191,15.0,15.0,15.0,15.17,15.05,14.91
T3,662.609,5.0,5.0,5.0,4.98,5.0,5.06
T4,663.668,2.0,2.0,2.0,2.01,2.0,2.01
T2,665.749,15.0,15.0,15.0,15.01,14.76,14.77
T4,672.598,2.0,2.0,2.0,2.03,2.0,2.0
T4,674.104,2.0,2.0,2.0,1.98,1.99,2.03
T4,678.942,2.0,2.0,2.0,2.03,1.97,2.0
T4,682.758,2.0,2.0,2.0,2.0,2.0,2.02
T2,683.531,15.0,15.0,15.0,14.9,14.85,14.84
T1,694.604,10.0,10.0,10.0,9.89,10.01,10.02
T3,698.159,5.0,5.0,5.0,4.93,5.04,4.95
T2,701.889,15.0,15.0,15.0,14.96,15.12,14.8
T4,707.228,2.0,2.0,2.0,2.02,1.99,1.98
T4,708.319,2.0,2.0,2.0,2.0,1.97,2.0
T3,710.559,5.0,5.0,5.0,5.08,4.91,5.0
T2,711.593,15.0,15.0,15.0,15.15,15.22,14.93
T4,716.132,2.0,2.0,2.0,2.01,2.01,2.03
T1,721.866,10.0,10.0,10.0,10.16,9.95,9.83
T3,727.56,5.0,5.0,5.0,5.08,5.02,5.0
T2,729.26,15.0,15.0,15.0,14.88,15.06,14.87
T1,730.218,10.0,10.0,10.0,9.86,9.84,10.12
T4,737.958,2.0,2.0,2.0,2.0,2.02,2.03
T1,740.901,10.0,10.0,10.0,9.94,9.85,10.1
T4,746.513,2.0,2.0,2.0,2.01,1.99,2.02
T2,747.015,15.0,15.0,15.0,14.89,14.88,15.02
T4,747.108,2.0,2.0,2.0,1.99,2.01,2.03
T1,750.27,10.0,10.0,10.0,10.04,9.94,9.83
T3,756.499,5.0,5.0,5.0,4.94,4.93,5.07
T4,758.508,2.0,2.0,2.0,2.02,2.02,2.02
T4,764.806,2.0,2.0,2.0,2.02,2.02,2.02
T3,773.814,5.0,5.0,5.0,4.97,4.95,5.07
