task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T4,0.398,2.0,2.0,2.0,2.0,1.97,1.98
T3,4.416,5.0,5.0,5.0,5.05,5.03,5.02
T4,6.72,2.0,2.0,2.0,2.01,2.03,1.99
T2,8.483,15.0,15.0,15.0,14.92,15.13,14.89
T2,13.179,15.0,15.0,15.0,14.79,14.85,15.2
T4,13.511,2.0,2.0,2.0,2.0,2.03,2.01
T3,17.248,5.0,5.0,5.0,5.0,5.0,5.0
T1,17.776,10.0,10.0,10.0,10.02,9.89,10.08
T3,27.383,5.0,5.0,5.0,4.94,5.06,5.06
T4,34.745,2.0,2.0,2.0,1.97,1.97,2.0
T3,40.201,5.0,5.0,5.0,5.02,4.92,5.03
T4,41.675,2.0,2.0,2.0,2.0,2.0,1.98
T1,43.17,10.0,10.0,10.0,9.85,9.85,10.17
T4,45.055,2.0,2.0,2.0,2.01,2.02,1.98
T3,47.468,5.0,5.0,5.0,5.05,4.91,5.01
T2,47.733,15.0,15.0,15.0,15.16,14.99,15.24
T2,50.84,15.0,15.0,15.0,15.19,15.25,14.93
T3,52.54,5.0,5.0,5.0,4.99,5.02,5.06
T4,53.993,2.0,2.0,2.0,1.99,2.01,1.97
T1,57.838,10.0,10.0,10.0,10.06,10.03,10.0
T3,58.775,5.0,5.0,5.0,4.94,5.06,5.01
T3,58.802,5.0,5.0,5.0,5.04,4.99,4.92
T1,58.825,10.0,10.0,10.0,10.09,10.17,10.05
T1,62.411,10.0,10.0,10.0,10.05,10.02,9.83
T1,62.483,10.0,10.0,10.0,10.06,10.06,10.01
T2,68.589,15.0,15.0,15.0,15.07,14.79,14.84
T3,70.139,5.0,5.0,5.0,5.0,4.94,5.0
T4,74.411,2.0,2.0,2.0,1.98,1.99,1.99
T2,76.083,15.0,15.0,15.0,14.92,15.05,15.1
T4,76.413,2.0,2.0,2.0,1.98,2.03,2.03
T3,80.337,5.0,5.0,5.0,4.92,5.01,5.07
T3,83.445,5.0,5.0,5.0,4.97,5.07,5.0
T3,93.671,5.0,5.0,5.0,4.93,5.08,4.95
T3,96.54,5.0,5.0,5.0,4.97,5.07,5.07
T1,98.704,10.0,10.0,10.0,9.91,10.1,10.16
T2,101.743,15.0,15.0,15.0,15.22,14.98,14.77
T2,106.965,15.0,15.0,15.0,15.16,14.97,14.81
T3,107.705,5.0,5.0,5.0,5.01,4.92,5.04
T3,112.872,5.0,5.0,5.0,5.08,4.98,5.04
T2,113.384,15.0,15.0,15.0,15.03,15.17,15.1
T2,116.712,15.0,15.0,15.0,14.87,15.23,15.21
T3,117.602,5.0,5.0,5.0,4.93,4.96,5.08
T3,118.057,5.0,5.0,5.0,4.93,5.04,5.0
T3,121.988,5.0,5.0,5.0,5.05,4.92,5.0
T1,129.515,10.0,10.0,10.0,10.15,9.83,9.99
T2,130.568,15.0,15.0,15.0,14.75,14.96,15.16
T4,130.876,2.0,2.0,2.0,2.02,2.0,2.0
T2,154.49,15.0,15.0,15.0,14.91,15.12,14.94
T2,155.181,15.0,15.0,15.0,15.02,14.92,15.25
T1,157.691,10.0,10.0,10.0,9.87,10.02,10.03
T4,161.478,2.0,2.0,2.0,2.0,2.02,2.0
T4,161.653,2.0,2.0,2.0,2.0,2.02,1.99
T1,162.681,10.0,10.0,10.0,10.07,10.17,9.97
T1,166.548,10.0,10.0,10.0,9.9,10.01,10.15
T4,173.158,2.0,2.0,2.0,1.97,1.98,1.98
T2,176.489,15.0,15.0,15.0,14.96,15.26,15.14
