task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,1.313,15.0,15.0,15.0,15.07,15.02,15.08
T4,2.332,2.0,2.0,2.0,2.02,1.98,1.97
T1,8.389,10.0,10.0,10.0,10.04,9.89,10.07
T4,13.746,2.0,2.0,2.0,2.02,1.98,2.0
T1,13.858,10.0,10.0,10.0,9.91,10.14,10.07
T2,20.238,15.0,15.0,15.0,14.75,15.08,14.99
T1,20.974,10.0,10.0,10.0,9.89,10.02,10.07
T2,24.042,15.0,15.0,15.0,14.76,14.79,14.99
T4,26.317,2.0,2.0,2.0,2.01,1.99,2.01
T1,26.365,10.0,10.0,10.0,10.05,9.87,10.08
T2,35.268,15.0,15.0,15.0,15.13,15.17,14.95
T1,38.48,10.0,10.0,10.0,10.06,9.87,10.07
T2,44.431,15.0,15.0,15.0,15.17,14.98,15.2
T1,47.791,10.0,10.0,10.0,10.13,10.06,9.97
T3,52.884,5.0,5.0,5.0,5.02,5.05,5.07
T1,52.935,10.0,10.0,10.0,10.16,9.99,10.09
T1,53.133,10.0,10.0,10.0,10.13,9.9,10.04
T3,56.157,5.0,5.0,5.0,4.99,4.92,4.99
T3,56.326,5.0,5.0,5.0,4.99,4.96,4.99
T2,56.759,15.0,15.0,15.0,15.06,15.24,14.79
T4,58.322,2.0,2.0,2.0,1.99,2.01,2.01
T1,62.49,10.0,10.0,10.0,10.09,9.99,9.98
T1,62.808,10.0,10.0,10.0,9.99,10.14,10.1
T1,64.052,10.0,10.0,10.0,9.92,10.12,9.88
T2,64.504,15.0,15.0,15.0,14.83,14.79,15.1
T2,75.628,15.0,15.0,15.0,14.99,14.92,14.74
T3,76.823,5.0,5.0,5.0,5.06,4.92,5.05
T3,78.924,5.0,5.0,5.0,5.03,4.92,5.01
T2,79.723,15.0,15.0,15.0,15.08,15.25,14.74
T2,85.427,15.0,15.0,15.0,15.05,14.96,14.82
T1,86.565,10.0,10.0,10.0,10.0,10.0,10.17
T2,93.335,15.0,15.0,15.0,14.76,15.04,14.85
T2,106.478,15.0,15.0,15.0,14.86,14.99,15.03
T1,107.841,10.0,10.0,10.0,10.05,9.96,9.9
T4,108.419,2.0,2.0,2.0,1.99,1.98,2.0
T2,123.48,15.0,15.0,15.0,15.25,15.01,15.0
T3,125.644,5.0,5.0,5.0,4.93,5.07,5.07
T4,128.752,2.0,2.0,2.0,1.97,1.99,1.99
T1,133.666,10.0,10.0,10.0,10.1,9.94,9.94
T4,133.997,2.0,2.0,2.0,1.97,1.98,2.0
T2,135.287,15.0,15.0,15.0,14.8,14.88,14.78
T3,136.118,5.0,5.0,5.0,5.08,4.92,5.06
T2,141.659,15.0,15.0,15.0,15.14,15.01,15.12
T1,144.353,10.0,10.0,10.0,10.08,9.94,9.85
T1,144.728,10.0,10.0,10.0,9.97,9.85,10.11
T3,145.105,5.0,5.0,5.0,5.04,4.92,5.08
T3,151.733,5.0,5.0,5.0,5.0,5.03,5.04
T1,155.457,10.0,10.0,10.0,10.03,9.85,10.02
T1,157.874,10.0,10.0,10.0,9.87,9.99,10.14
T2,160.704,15.0,15.0,15.0,15.22,15.02,15.24
T4,161.869,2.0,2.0,2.0,2.0,1.97,1.98
T3,163.292,5.0,5.0,5.0,5.05,4.96,5.03
T2,164.337,15.0,15.0,15.0,15.0,15.14,14.76
T3,165.736,5.0,5.0,5.0,4.93,5.04,4.97
T2,165.84,15.0,15.0,15.0,14.98,15.2,15.12
T3,169.707,5.0,5.0,5.0,5.04,4.94,4.97
T1,169.719,10.0,10.0,10.0,10.17,9.85,10.07
T4,171.465,2.0,2.0,2.0,2.01,1.97,2.03
T1,172.353,10.0,10.0,10.0,9.94,10.04,9.98
T1,175.929,10.0,10.0,10.0,10.05,9.93,10.15
T2,180.926,15.0,15.0,15.0,14.79,14.78,15.05
T2,184.081,15.0,15.0,15.0,14.85,15.12,15.04
T2,184.153,15.0,15.0,15.0,14.75,14.77,14.93
T3,188.206,5.0,5.0,5.0,5.0,5.08,5.02
T4,196.571,2.0,2.0,2.0,2.03,2.03,1.97
T3,198.693,5.0,5.0,5.0,4.99,5.04,5.05
T4,199.896,2.0,2.0,2.0,1.99,2.03,1.98
T3,200.812,5.0,5.0,5.0,5.03,4.96,4.95
T2,201.895,15.0,15.0,15.0,14.96,14.94,14.82
T4,203.749,2.0,2.0,2.0,1.97,1.99,2.03
T3,203.788,5.0,5.0,5.0,4.95,5.02,4.92
T4,214.034,2.0,2.0,2.0,2.03,2.02,1.97
T2,217.773,15.0,15.0,15.0,14.81,15.24,15.11
