task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,0.599,15.0,15.0,15.0,14.98,14.94,15.23
T1,2.385,10.0,10.0,10.0,9.9,9.92,10.06
T4,2.463,2.0,2.0,2.0,2.02,1.98,1.98
T1,2.621,10.0,10.0,10.0,9.84,10.17,10.07
T3,3.467,5.0,5.0,5.0,5.01,5.02,5.07
T3,4.033,5.0,5.0,5.0,5.06,5.07,4.99
T2,4.694,15.0,15.0,15.0,14.96,14.82,15.16
T4,8.328,2.0,2.0,2.0,2.03,2.01,2.0
T1,10.087,10.0,10.0,10.0,9.99,10.15,10.13
T3,17.588,5.0,5.0,5.0,4.94,5.06,4.96
T3,18.121,5.0,5.0,5.0,4.94,4.96,4.95
T3,19.606,5.0,5.0,5.0,5.05,5.08,4.93
T2,20.011,15.0,15.0,15.0,15.09,15.01,14.88
T2,20.274,15.0,15.0,15.0,15.2,14.86,14.91
T2,23.04,15.0,15.0,15.0,15.09,15.24,14.89
T2,23.666,15.0,15.0,15.0,14.82,15.04,14.85
T1,25.576,10.0,10.0,10.0,10.05,9.85,10.07
T2,27.985,15.0,15.0,15.0,14.76,14.81,15.15
T4,29.726,2.0,2.0,2.0,2.0,1.98,2.03
T3,30.718,5.0,5.0,5.0,5.07,5.03,5.0
T1,32.117,10.0,10.0,10.0,9.85,10.01,10.04
T4,32.384,2.0,2.0,2.0,2.0,1.98,1.98
T3,33.261,5.0,5.0,5.0,4.92,5.02,5.0
T1,40.09,10.0,10.0,10.0,10.0,10.06,10.11
T1,40.245,10.0,10.0,10.0,10.1,9.91,10.14
T2,41.069,15.0,15.0,15.0,14.9,15.05,15.05
T2,45.489,15.0,15.0,15.0,14.86,14.91,14.86
T3,46.511,5.0,5.0,5.0,5.04,4.92,4.98
T1,48.263,10.0,10.0,10.0,10.14,10.0,9.89
T2,56.002,15.0,15.0,15.0,15.0,14.76,14.93
T2,56.868,15.0,15.0,15.0,15.14,14.81,14.86
T4,62.188,2.0,2.0,2.0,1.98,1.97,1.97
T3,76.443,5.0,5.0,5.0,5.07,4.93,5.02
T4,80.819,2.0,2.0,2.0,2.02,1.97,1.97
T2,81.113,15.0,15.0,15.0,14.87,14.94,15.21
T1,82.391,10.0,10.0,10.0,9.85,10.14,9.97
T2,82.829,15.0,15.0,15.0,15.26,15.11,15.23
T3,82.954,5.0,5.0,5.0,5.02,4.99,5.07
T2,85.183,15.0,15.0,15.0,14.82,14.76,14.86
T3,87.801,5.0,5.0,5.0,4.97,4.96,4.93
T3,91.793,5.0,5.0,5.0,4.96,4.94,5.05
T2,93.404,15.0,15.0,15.0,14.91,15.11,14.8
T3,94.267,5.0,5.0,5.0,5.04,5.07,4.94
T4,96.207,2.0,2.0,2.0,2.01,1.98,2.03
T3,98.844,5.0,5.0,5.0,5.05,4.94,4.96
T1,105.22,10.0,10.0,10.0,10.1,9.99,9.87
T3,106.718,5.0,5.0,5.0,4.95,5.04,5.07
T3,107.583,5.0,5.0,5.0,5.07,4.98,4.93
T2,117.318,15.0,15.0,15.0,15.12,15.06,15.25
T1,120.93,10.0,10.0,10.0,9.94,10.08,9.85
T3,122.232,5.0,5.0,5.0,4.96,5.06,5.06
T1,122.312,10.0,10.0,10.0,10.13,9.83,9.83
T3,126.766,5.0,5.0,5.0,5.02,5.06,4.92
T2,134.391,15.0,15.0,15.0,15.03,15.06,14.85
T3,143.177,5.0,5.0,5.0,5.01,4.98,4.93
T1,149.233,10.0,10.0,10.0,9.94,9.94,9.97
T3,149.271,5.0,5.0,5.0,4.92,4.96,5.06
T3,160.516,5.0,5.0,5.0,5.07,5.06,5.04
T4,161.581,2.0,2.0,2.0,1.99,2.03,2.0
T1,172.585,10.0,10.0,10.0,9.84,9.93,9.96
T1,174.75,10.0,10.0,10.0,9.84,10.0,9.89
T3,176.16,5.0,5.0,5.0,4.94,4.92,4.96
T2,176.665,15.0,15.0,15.0,14.93,14.82,15.06
T3,182.733,5.0,5.0,5.0,5.08,5.03,5.02
T4,183.982,2.0,2.0,2.0,1.97,2.03,1.98
T1,186.757,10.0,10.0,10.0,10.02,10.04,10.14
T1,187.005,10.0,10.0,10.0,10.01,10.08,9.96
T4,187.177,2.0,2.0,2.0,1.97,1.98,2.02
