task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,2.743,10.0,10.0,10.0,9.85,9.94,10.06
T1,2.857,10.0,10.0,10.0,10.16,9.95,10.17
T2,3.524,15.0,15.0,15.0,14.92,15.16,15.01
T1,3.881,10.0,10.0,10.0,9.89,9.96,9.97
T3,5.276,5.0,5.0,5.0,4.92,5.0,5.07
T3,16.616,5.0,5.0,5.0,5.06,4.92,5.03
T1,19.572,10.0,10.0,10.0,10.09,9.84,10.09
T4,24.181,2.0,2.0,2.0,2.0,1.99,2.0
T3,24.688,5.0,5.0,5.0,4.95,5.01,5.05
T1,29.522,10.0,10.0,10.0,10.17,9.93,10.02
T3,30.233,5.0,5.0,5.0,4.99,5.09,5.01
T1,33.269,10.0,10.0,10.0,10.1,10.14,9.9
T3,36.757,5.0,5.0,5.0,4.97,5.02,5.05
T3,39.437,5.0,5.0,5.0,4.94,5.03,5.04
T4,40.678,2.0,2.0,2.0,1.99,1.98,2.0
T3,43.869,5.0,5.0,5.0,4.98,5.01,5.04
T3,44.042,5.0,5.0,5.0,4.99,5.03,4.99
T1,49.798,10.0,10.0,10.0,9.9,9.9,10.04
T2,50.977,15.0,15.0,15.0,14.81,14.76,15.22
T4,54.667,2.0,2.0,2.0,2.01,2.0,1.97
T4,55.15,2.0,2.0,2.0,2.0,1.99,1.98
T3,60.612,5.0,5.0,5.0,5.03,5.08,5.05
T1,63.383,10.0,10.0,10.0,10.02,9.94,10.13
T3,64.348,5.0,5.0,5.0,4.97,4.92,4.94
T3,67.185,5.0,5.0,5.0,5.03,4.91,4.92
T1,68.117,10.0,10.0,10.0,10.15,10.0,10.17
T2,71.651,15.0,15.0,15.0,14.74,15.07,15.11
T4,75.065,2.0,2.0,2.0,1.99,2.02,2.0
T4,76.395,2.0,2.0,2.0,2.02,1.98,2.01
T4,79.365,2.0,2.0,2.0,2.01,1.99,1.99
T3,79.975,5.0,5.0,5.0,4.96,4.98,4.95
