task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,0.765,15.0,15.0,15.0,14.87,14.83,14.95
T2,3.959,15.0,15.0,15.0,15.03,15.13,15.19
T1,9.822,10.0,10.0,10.0,10.13,10.13,9.96
T2,10.501,15.0,15.0,15.0,14.82,15.21,14.77
T1,11.428,10.0,10.0,10.0,10.14,10.12,10.16
T3,15.036,5.0,5.0,5.0,5.05,5.01,4.97
T4,34.719,2.0,2.0,2.0,1.98,2.01,2.0
T4,38.733,2.0,2.0,2.0,1.97,1.98,2.02
T4,40.493,2.0,2.0,2.0,2.0,1.98,2.02
T4,42.76,2.0,2.0,2.0,1.98,2.0,2.01
T2,43.104,15.0,15.0,15.0,15.02,14.89,15.24
T3,43.106,5.0,5.0,5.0,5.02,5.06,4.96
T2,44.004,15.0,15.0,15.0,15.18,14.91,15.24
T1,47.11,10.0,10.0,10.0,9.86,10.01,9.94
T4,48.699,2.0,2.0,2.0,2.02,2.0,1.99
T1,52.008,10.0,10.0,10.0,10.1,10.09,10.02
T3,53.882,5.0,5.0,5.0,4.95,4.99,5.06
T1,55.17,10.0,10.0,10.0,10.04,9.9,10.15
T1,55.591,10.0,10.0,10.0,9.9,10.14,9.84
T3,56.828,5.0,5.0,5.0,4.93,4.92,5.07
T2,63.066,15.0,15.0,15.0,15.03,15.16,15.11
T1,69.511,10.0,10.0,10.0,9.87,10.01,10.02
T1,75.964,10.0,10.0,10.0,9.92,9.99,10.17
T1,79.712,10.0,10.0,10.0,9.91,9.99,9.85
T4,83.568,2.0,2.0,2.0,1.98,2.02,2.01
T2,87.51,15.0,15.0,15.0,15.22,15.2,14.88
T2,88.558,15.0,15.0,15.0,15.1,15.17,15.19
T1,94.424,10.0,10.0,10.0,10.04,10.08,9.86
T2,94.87,15.0,15.0,15.0,14.78,15.0,14.77
T1,96.112,10.0,10.0,10.0,9.85,10.07,10.17
T2,98.809,15.0,15.0,15.0,14.88,15.09,15.24
