task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,0.906,15.0,15.0,15.0,15.04,15.17,15.09
T2,1.712,15.0,15.0,15.0,15.11,14.79,14.76
T2,2.5,15.0,15.0,15.0,15.04,14.85,14.86
T2,2.559,15.0,15.0,15.0,14.86,15.2,15.02
T1,10.22,10.0,10.0,10.0,9.97,10.15,10.15
T2,11.201,15.0,15.0,15.0,15.24,14.79,15.15
T3,20.297,5.0,5.0,5.0,5.02,5.06,4.93
T1,27.239,10.0,10.0,10.0,10.04,9.91,9.89
T3,34.339,5.0,5.0,5.0,4.95,5.02,5.05
T1,37.29,10.0,10.0,10.0,9.91,10.08,10.12
T2,41.086,15.0,15.0,15.0,14.76,15.17,15.02
T4,43.517,2.0,2.0,2.0,2.02,2.0,1.99
T4,44.92,2.0,2.0,2.0,2.0,1.98,2.02
T1,46.138,10.0,10.0,10.0,9.9,10.06,9.99
T3,47.584,5.0,5.0,5.0,5.06,5.08,5.04
T3,53.078,5.0,5.0,5.0,5.05,4.93,4.97
T2,58.79,15.0,15.0,15.0,15.24,15.22,14.9
T3,65.906,5.0,5.0,5.0,5.04,5.04,4.99
T2,73.013,15.0,15.0,15.0,14.86,14.96,15.18
T4,73.022,2.0,2.0,2.0,2.01,2.0,2.03
T1,75.992,10.0,10.0,10.0,10.12,9.96,10.11
T1,78.773,10.0,10.0,10.0,9.99,9.87,10.14
T3,89.515,5.0,5.0,5.0,4.99,4.94,4.98
T3,89.584,5.0,5.0,5.0,5.07,5.05,5.0
T3,91.762,5.0,5.0,5.0,4.92,4.98,5.06
T3,95.286,5.0,5.0,5.0,4.96,4.98,4.96
T4,98.022,2.0,2.0,2.0,2.03,2.02,2.02
T3,98.353,5.0,5.0,5.0,4.95,5.0,5.01
T3,99.694,5.0,5.0,5.0,5.0,5.06,5.0
T2,110.279,15.0,15.0,15.0,15.11,14.86,15.25
T3,111.639,5.0,5.0,5.0,5.05,4.96,5.02
T2,117.581,15.0,15.0,15.0,15.0,14.85,14.91
T2,117.934,15.0,15.0,15.0,15.16,15.24,15.14
T3,124.16,5.0,5.0,5.0,4.92,5.02,5.04
T3,125.448,5.0,5.0,5.0,5.06,4.96,5.04
T2,126.345,15.0,15.0,15.0,15.03,15.14,14.76
T2,127.838,15.0,15.0,15.0,15.11,15.03,15.15
T3,133.62,5.0,5.0,5.0,4.92,4.92,4.96
T2,135.279,15.0,15.0,15.0,14.83,14.86,15.08
T1,136.001,10.0,10.0,10.0,10.11,10.07,9.87
T3,139.453,5.0,5.0,5.0,5.07,4.95,4.96
T1,142.124,10.0,10.0,10.0,9.91,9.98,9.84
T2,142.74,15.0,15.0,15.0,15.14,15.05,14.94
T4,142.775,2.0,2.0,2.0,1.97,2.0,2.01
T2,145.773,15.0,15.0,15.0,14.81,15.06,15.12
T4,153.155,2.0,2.0,2.0,2.01,2.0,1.99
T2,162.107,15.0,15.0,15.0,14.91,15.24,15.01
T3,163.744,5.0,5.0,5.0,4.94,4.96,5.03
T1,188.32,10.0,10.0,10.0,10.12,9.92,9.92
T1,191.5,10.0,10.0,10.0,9.93,10.03,9.97
T2,195.891,15.0,15.0,15.0,15.12,14.79,15.2
T1,200.905,10.0,10.0,10.0,9.88,9.97,9.93
T3,204.7,5.0,5.0,5.0,5.05,4.94,4.99
T2,215.689,15.0,15.0,15.0,14.85,15.18,15.0
T2,220.039,15.0,15.0,15.0,14.92,14.77,14.84
T3,220.24,5.0,5.0,5.0,4.97,4.94,4.92
T1,225.224,10.0,10.0,10.0,9.91,9.89,9.94
T4,235.919,2.0,2.0,2.0,2.01,1.98,2.02
T3,236.619,5.0,5.0,5.0,4.93,4.92,4.95
T3,246.266,5.0,5.0,5.0,5.05,5.03,5.06
T1,248.228,10.0,10.0,10.0,10.13,10.14,9.98
T4,248.316,2.0,2.0,2.0,2.01,2.0,1.96
T4,250.066,2.0,2.0,2.0,1.97,2.03,2.0
T2,254.991,15.0,15.0,15.0,14.76,14.86,14.92
T2,255.667,15.0,15.0,15.0,15.04,15.02,15.14
