task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,1.215,10.0,10.0,10.0,10.16,10.08,9.89
T1,3.236,10.0,10.0,10.0,9.86,9.87,9.94
T4,4.882,2.0,2.0,2.0,2.03,1.99,1.97
T4,6.817,2.0,2.0,2.0,2.01,2.02,2.01
T3,8.609,5.0,5.0,5.0,5.01,5.08,5.06
T2,10.93,15.0,15.0,15.0,14.97,14.9,14.89
T1,13.636,10.0,10.0,10.0,10.0,10.17,10.1
T4,19.578,2.0,2.0,2.0,2.01,2.03,2.03
T2,19.758,15.0,15.0,15.0,15.22,15.15,15.03
T2,23.16,15.0,15.0,15.0,15.04,15.1,14.93
T1,23.251,10.0,10.0,10.0,10.11,9.84,10.05
T3,27.319,5.0,5.0,5.0,4.92,4.99,5.0
T2,28.101,15.0,15.0,15.0,14.79,15.23,15.04
T3,37.188,5.0,5.0,5.0,4.99,5.06,5.0
T4,38.752,2.0,2.0,2.0,2.0,2.01,2.02
T1,39.611,10.0,10.0,10.0,9.96,9.93,10.05
T3,41.413,5.0,5.0,5.0,5.02,4.95,5.04
T2,50.585,15.0,15.0,15.0,14.76,15.24,14.95
T1,60.259,10.0,10.0,10.0,10.13,10.06,9.95
T3,61.275,5.0,5.0,5.0,5.04,5.0,4.95
T2,63.232,15.0,15.0,15.0,15.02,15.21,14.86
T4,65.455,2.0,2.0,2.0,2.01,1.98,2.02
T3,65.93,5.0,5.0,5.0,4.93,5.06,5.0
T4,69.672,2.0,2.0,2.0,1.99,2.0,1.97
T3,69.694,5.0,5.0,5.0,4.98,4.92,4.94
T1,73.43,10.0,10.0,10.0,10.12,9.99,9.99
T3,74.965,5.0,5.0,5.0,5.03,5.02,5.06
T3,75.835,5.0,5.0,5.0,5.02,4.99,5.08
T2,79.096,15.0,15.0,15.0,15.22,14.9,15.01
T4,80.352,2.0,2.0,2.0,2.0,1.99,1.99
T4,86.409,2.0,2.0,2.0,1.97,2.02,1.98
T4,86.92,2.0,2.0,2.0,2.03,1.99,2.02
T2,87.7,15.0,15.0,15.0,14.87,15.13,15.13
T1,88.537,10.0,10.0,10.0,10.06,10.03,10.12
T1,88.793,10.0,10.0,10.0,9.9,10.08,10.03
T4,89.574,2.0,2.0,2.0,2.0,1.99,1.98
T1,94.077,10.0,10.0,10.0,9.94,10.17,10.04
T1,95.92,10.0,10.0,10.0,10.0,9.87,9.85
T3,110.358,5.0,5.0,5.0,4.95,5.04,5.04
T2,115.854,15.0,15.0,15.0,15.18,14.94,14.89
T4,118.556,2.0,2.0,2.0,2.03,2.02,1.97
T3,127.16,5.0,5.0,5.0,4.93,5.02,4.92
T4,132.576,2.0,2.0,2.0,2.02,2.02,1.99
T1,132.986,10.0,10.0,10.0,10.0,9.9,10.16
T4,141.621,2.0,2.0,2.0,2.03,2.0,1.99
T1,153.946,10.0,10.0,10.0,9.95,10.17,10.02
T4,155.844,2.0,2.0,2.0,1.97,2.0,2.0
T1,157.168,10.0,10.0,10.0,10.01,10.03,9.92
T4,159.307,2.0,2.0,2.0,2.03,1.99,1.98
T1,160.94,10.0,10.0,10.0,10.06,9.96,10.14
T4,161.565,2.0,2.0,2.0,2.03,1.99,2.02
T3,163.508,5.0,5.0,5.0,5.05,5.08,4.97
T2,167.317,15.0,15.0,15.0,14.85,14.84,15.06
T4,172.214,2.0,2.0,2.0,1.99,1.98,1.97
T3,176.058,5.0,5.0,5.0,4.99,5.01,4.94
T2,185.477,15.0,15.0,15.0,14.84,14.86,15.09
T4,189.293,2.0,2.0,2.0,2.0,1.98,1.98
T1,191.33,10.0,10.0,10.0,9.9,10.0,10.02
T3,191.362,5.0,5.0,5.0,4.99,5.01,4.97
T3,195.375,5.0,5.0,5.0,4.92,5.09,5.02
T1,195.48,10.0,10.0,10.0,10.15,9.84,9.9
T4,198.992,2.0,2.0,2.0,2.01,2.03,1.97
T4,205.447,2.0,2.0,2.0,2.0,2.03,2.02
T2,215.562,15.0,15.0,15.0,15.03,15.11,15.11
T1,216.064,10.0,10.0,10.0,10.01,9.94,10.12
T2,221.726,15.0,15.0,15.0,14.75,14.9,14.79
T4,223.366,2.0,2.0,2.0,2.01,2.01,1.97
T3,223.617,5.0,5.0,5.0,5.05,5.05,5.05
T4,230.086,2.0,2.0,2.0,1.98,2.03,1.99
T3,236.67,5.0,5.0,5.0,5.05,4.93,5.04
T2,238.461,15.0,15.0,15.0,15.26,14.78,14.94
T1,239.987,10.0,10.0,10.0,9.98,9.84,9.9
T3,242.341,5.0,5.0,5.0,5.02,5.04,5.0
T1,243.26,10.0,10.0,10.0,9.95,9.84,10.11
T1,247.707,10.0,10.0,10.0,10.12,10.11,10.06
T2,248.247,15.0,15.0,15.0,15.19,14.84,14.75
T4,250.157,2.0,2.0,2.0,2.0,1.99,2.0
T3,250.352,5.0,5.0,5.0,4.95,5.05,4.99
T3,251.531,5.0,5.0,5.0,5.06,5.03,4.96
T3,253.032,5.0,5.0,5.0,5.06,4.99,5.02
T3,253.972,5.0,5.0,5.0,4.92,5.0,5.0
T2,255.701,15.0,15.0,15.0,15.22,15.12,14.85
