task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,3.565,5.0,5.0,5.0,5.0,4.92,5.06
T2,9.688,15.0,15.0,15.0,15.21,15.19,14.95
T2,15.743,15.0,15.0,15.0,15.15,15.17,15.09
T2,16.335,15.0,15.0,15.0,15.15,15.05,14.88
T3,17.381,5.0,5.0,5.0,4.93,4.96,5.08
T1,22.501,10.0,10.0,10.0,9.95,10.07,10.08
T4,22.925,2.0,2.0,2.0,1.98,1.97,2.03
T4,23.847,2.0,2.0,2.0,2.0,2.0,2.03
T2,25.285,15.0,15.0,15.0,14.84,15.14,15.06
T2,27.278,15.0,15.0,15.0,15.15,14.86,14.84
T3,30.456,5.0,5.0,5.0,5.01,4.93,4.93
T1,32.385,10.0,10.0,10.0,10.09,9.89,10.05
T2,35.596,15.0,15.0,15.0,15.19,15.06,15.0
T2,39.146,15.0,15.0,15.0,15.0,14.75,15.05
T1,39.666,10.0,10.0,10.0,9.92,9.99,10.17
T1,44.875,10.0,10.0,10.0,10.12,10.01,10.0
T3,48.47,5.0,5.0,5.0,4.98,4.97,5.01
T2,48.545,15.0,15.0,15.0,15.04,15.06,15.21
T4,50.884,2.0,2.0,2.0,1.98,2.02,2.03
T1,55.454,10.0,10.0,10.0,10.02,9.84,9.85
T4,57.767,2.0,2.0,2.0,2.01,2.02,2.01
T2,58.081,15.0,15.0,15.0,15.19,14.96,14.8
T4,59.406,2.0,2.0,2.0,2.02,1.98,1.97
T2,61.152,15.0,15.0,15.0,14.76,15.06,14.92
T2,62.274,15.0,15.0,15.0,15.19,15.06,15.22
T1,64.662,10.0,10.0,10.0,9.88,10.01,9.88
T2,69.489,15.0,15.0,15.0,14.76,15.18,14.87
T3,69.549,5.0,5.0,5.0,5.05,4.93,5.08
T4,69.699,2.0,2.0,2.0,2.02,2.02,2.02
T3,74.843,5.0,5.0,5.0,4.97,4.95,5.04
T3,80.71,5.0,5.0,5.0,4.97,5.02,4.92
T1,85.747,10.0,10.0,10.0,10.07,10.14,9.97
T2,87.303,15.0,15.0,15.0,14.83,15.01,15.07
T1,89.434,10.0,10.0,10.0,10.12,10.09,10.1
T4,91.725,2.0,2.0,2.0,2.0,2.0,1.97
T3,97.034,5.0,5.0,5.0,4.96,4.91,4.99
T1,97.244,10.0,10.0,10.0,10.03,9.98,10.09
T4,98.579,2.0,2.0,2.0,2.0,2.0,2.0
T3,101.018,5.0,5.0,5.0,4.96,4.92,5.05
T2,101.056,15.0,15.0,15.0,15.02,15.21,14.87
T1,102.373,10.0,10.0,10.0,10.15,9.86,10.09
T1,104.106,10.0,10.0,10.0,9.83,9.91,9.98
T3,105.197,5.0,5.0,5.0,4.92,5.07,4.99
T1,107.719,10.0,10.0,10.0,10.1,9.86,10.04
T1,108.304,10.0,10.0,10.0,9.89,10.1,10.16
T4,112.864,2.0,2.0,2.0,1.97,1.98,2.02
T1,114.321,10.0,10.0,10.0,10.0,10.12,9.9
T3,115.437,5.0,5.0,5.0,5.08,5.07,4.97
T3,116.016,5.0,5.0,5.0,4.96,5.04,4.94
T1,119.896,10.0,10.0,10.0,10.1,10.15,9.88
T3,121.89,5.0,5.0,5.0,4.97,5.05,4.92
T2,124.834,15.0,15.0,15.0,14.86,15.25,15.13
T4,126.712,2.0,2.0,2.0,2.03,1.98,1.97
T1,129.659,10.0,10.0,10.0,9.92,10.08,10.03
T2,132.092,15.0,15.0,15.0,14.9,14.92,14.84
T4,141.186,2.0,2.0,2.0,1.99,2.03,2.0
T2,142.204,15.0,15.0,15.0,15.14,14.88,14.86
T2,142.268,15.0,15.0,15.0,15.18,14.79,14.89
T3,143.481,5.0,5.0,5.0,4.96,4.94,5.0
T3,152.316,5.0,5.0,5.0,4.96,5.07,5.03
T3,153.953,5.0,5.0,5.0,5.05,5.08,5.03
T1,156.993,10.0,10.0,10.0,9.96,10.12,10.02
T1,159.19,10.0,10.0,10.0,9.84,10.08,10.08
T4,159.339,2.0,2.0,2.0,2.03,2.01,2.03
T3,160.385,5.0,5.0,5.0,5.02,4.92,4.96
T1,165.465,10.0,10.0,10.0,10.06,9.99,10.02
T2,167.175,15.0,15.0,15.0,15.16,15.24,15.22
T4,171.691,2.0,2.0,2.0,2.0,1.99,2.02
T2,177.525,15.0,15.0,15.0,14.89,15.05,15.03
T1,178.144,10.0,10.0,10.0,9.83,9.96,10.07
T3,181.017,5.0,5.0,5.0,5.03,5.05,5.08
T3,186.088,5.0,5.0,5.0,5.0,4.99,4.94
T1,188.209,10.0,10.0,10.0,9.83,10.02,9.88
T1,198.24,10.0,10.0,10.0,10.16,9.85,9.9
T1,207.157,10.0,10.0,10.0,9.96,10.1,9.96
T4,210.629,2.0,2.0,2.0,1.99,2.0,1.99
T4,212.007,2.0,2.0,2.0,1.98,2.0,2.0
T2,212.38,15.0,15.0,15.0,15.25,14.87,15.22
T3,215.793,5.0,5.0,5.0,5.04,5.06,4.93
T3,218.283,5.0,5.0,5.0,4.95,4.92,5.07
T1,218.382,10.0,10.0,10.0,9.83,10.05,10.1
T3,218.616,5.0,5.0,5.0,5.04,5.06,5.02
T1,220.029,10.0,10.0,10.0,9.91,9.85,9.87
T3,221.865,5.0,5.0,5.0,5.0,5.07,5.09
T1,222.548,10.0,10.0,10.0,9.84,10.13,9.96
T1,229.531,10.0,10.0,10.0,10.09,9.89,10.03
T4,231.089,2.0,2.0,2.0,2.02,1.98,2.0
T3,237.13,5.0,5.0,5.0,4.96,4.93,4.99
