task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,1.46,10.0,10.0,10.0,9.95,10.02,9.85
T1,2.712,10.0,10.0,10.0,9.84,10.06,10.01
T3,3.409,5.0,5.0,5.0,4.97,5.06,5.05
T3,5.616,5.0,5.0,5.0,4.96,5.05,5.01
T3,13.057,5.0,5.0,5.0,5.08,5.04,5.0
T3,14.782,5.0,5.0,5.0,5.04,4.95,5.08
T1,15.927,10.0,10.0,10.0,9.87,9.93,10.07
T3,19.801,5.0,5.0,5.0,4.99,5.0,4.99
T3,26.321,5.0,5.0,5.0,4.92,5.0,5.0
T4,29.451,2.0,2.0,2.0,1.98,2.0,2.0
T2,31.339,15.0,15.0,15.0,14.88,15.24,14.86
T1,35.788,10.0,10.0,10.0,10.05,10.02,9.94
T1,36.577,10.0,10.0,10.0,10.07,9.9,10.02
T2,38.203,15.0,15.0,15.0,15.03,14.93,14.89
T1,38.557,10.0,10.0,10.0,10.15,9.89,10.1
T3,38.675,5.0,5.0,5.0,5.02,4.98,5.0
T4,41.384,2.0,2.0,2.0,2.03,2.0,1.97
T2,45.213,15.0,15.0,15.0,14.82,15.05,14.8
T2,49.912,15.0,15.0,15.0,15.07,14.8,14.98
T4,49.918,2.0,2.0,2.0,1.99,1.99,2.02
T4,50.57,2.0,2.0,2.0,2.01,1.98,1.98
T4,51.06,2.0,2.0,2.0,2.0,2.01,2.02
T4,66.921,2.0,2.0,2.0,2.0,2.0,1.98
T3,70.462,5.0,5.0,5.0,4.97,4.97,5.07
T3,78.049,5.0,5.0,5.0,5.0,4.95,5.0
T4,80.093,2.0,2.0,2.0,2.01,1.98,1.97
T2,80.451,15.0,15.0,15.0,14.75,14.99,15.25
T2,95.922,15.0,15.0,15.0,15.06,14.88,15.21
T2,97.993,15.0,15.0,15.0,15.06,15.09,14.85
T1,98.709,10.0,10.0,10.0,9.9,10.08,10.15
T2,99.936,15.0,15.0,15.0,14.78,15.24,14.85
T4,102.609,2.0,2.0,2.0,1.98,2.0,1.97
T4,104.521,2.0,2.0,2.0,1.98,1.97,2.01
T2,107.974,15.0,15.0,15.0,14.91,14.87,15.07
T3,108.975,5.0,5.0,5.0,4.98,4.96,4.95
T1,110.29,10.0,10.0,10.0,9.99,9.91,10.06
T3,110.305,5.0,5.0,5.0,5.06,4.95,4.95
T3,113.723,5.0,5.0,5.0,4.95,5.02,5.04
T3,116.518,5.0,5.0,5.0,4.92,5.02,4.92
T4,118.687,2.0,2.0,2.0,2.03,2.02,2.03
T2,124.211,15.0,15.0,15.0,14.88,14.75,14.91
T3,126.696,5.0,5.0,5.0,4.94,4.97,5.04
T4,131.227,2.0,2.0,2.0,1.98,2.03,1.98
T3,139.285,5.0,5.0,5.0,4.99,5.0,4.92
T1,141.993,10.0,10.0,10.0,9.91,9.92,10.04
T3,142.796,5.0,5.0,5.0,4.92,5.02,4.97
T1,151.828,10.0,10.0,10.0,9.86,10.17,10.02
T3,151.988,5.0,5.0,5.0,5.06,4.97,5.0
T3,152.031,5.0,5.0,5.0,5.06,4.97,5.03
T3,154.108,5.0,5.0,5.0,4.98,4.94,5.02
T2,156.306,15.0,15.0,15.0,14.82,14.77,14.91
T4,159.208,2.0,2.0,2.0,2.03,2.01,2.0
T4,159.972,2.0,2.0,2.0,1.98,2.02,1.99
T3,160.322,5.0,5.0,5.0,5.0,5.08,4.96
T2,161.496,15.0,15.0,15.0,14.78,14.75,14.96
T1,163.215,10.0,10.0,10.0,10.04,9.94,10.09
T4,166.708,2.0,2.0,2.0,1.97,2.01,2.02
T4,167.857,2.0,2.0,2.0,2.03,2.03,2.0
T3,169.488,5.0,5.0,5.0,5.07,5.08,4.92
T2,175.749,15.0,15.0,15.0,15.07,14.77,14.96
T1,178.292,10.0,10.0,10.0,10.0,10.08,10.09
T4,179.194,2.0,2.0,2.0,2.0,2.0,1.99
T1,179.631,10.0,10.0,10.0,10.04,10.01,10.07
T3,179.92,5.0,5.0,5.0,5.03,4.91,5.01
T3,180.675,5.0,5.0,5.0,4.99,5.04,5.04
T4,183.419,2.0,2.0,2.0,2.03,2.03,1.97
T1,183.682,10.0,10.0,10.0,10.16,9.85,10.07
T4,193.602,2.0,2.0,2.0,2.01,1.97,2.02
T1,198.218,10.0,10.0,10.0,10.16,9.94,9.99
T1,198.308,10.0,10.0,10.0,10.02,9.99,10.17
T2,198.632,15.0,15.0,15.0,15.21,14.83,14.87
T3,198.957,5.0,5.0,5.0,4.99,4.93,4.93
T2,208.848,15.0,15.0,15.0,14.93,15.24,15.11
T4,211.957,2.0,2.0,2.0,2.01,2.03,2.0
T1,212.102,10.0,10.0,10.0,10.17,10.03,10.16
T1,212.229,10.0,10.0,10.0,10.15,10.06,9.91
T2,215.934,15.0,15.0,15.0,14.79,14.85,15.18
T2,218.766,15.0,15.0,15.0,15.2,15.24,15.14
T2,220.987,15.0,15.0,15.0,15.1,15.08,15.05
T4,223.187,2.0,2.0,2.0,1.99,2.0,2.03
T3,226.843,5.0,5.0,5.0,4.96,4.94,4.98
T4,229.475,2.0,2.0,2.0,2.01,1.99,1.99
T2,229.73,15.0,15.0,15.0,15.08,15.22,15.03
T3,230.238,5.0,5.0,5.0,4.99,5.0,4.92
T1,232.102,10.0,10.0,10.0,10.04,9.95,10.06
T1,233.257,10.0,10.0,10.0,9.94,9.97,9.99
T3,234.187,5.0,5.0,5.0,4.97,4.97,4.95
T3,240.551,5.0,5.0,5.0,5.05,4.91,5.07
T2,241.046,15.0,15.0,15.0,15.06,15.11,15.12
T3,241.1,5.0,5.0,5.0,5.05,4.92,4.97
T1,242.925,10.0,10.0,10.0,10.01,9.89,10.15
T2,244.018,15.0,15.0,15.0,14.96,14.86,15.09
T2,244.226,15.0,15.0,15.0,14.95,14.96,14.84
T2,246.314,15.0,15.0,15.0,14.93,14.93,14.85
T2,247.564,15.0,15.0,15.0,14.86,14.75,15.04
T3,247.712,5.0,5.0,5.0,4.93,5.02,4.99
T3,248.007,5.0,5.0,5.0,4.99,5.04,5.05
T1,249.37,10.0,10.0,10.0,9.83,9.84,9.92
T3,256.733,5.0,5.0,5.0,5.05,5.05,5.05
T3,262.302,5.0,5.0,5.0,5.04,5.09,5.08
T1,264.54,10.0,10.0,10.0,9.89,10.09,9.83
T4,265.651,2.0,2.0,2.0,1.98,1.97,1.98
T2,269.035,15.0,15.0,15.0,15.19,15.22,15.05
T3,275.824,5.0,5.0,5.0,4.98,5.0,4.96
T2,277.154,15.0,15.0,15.0,15.12,14.74,15.12
T3,277.77,5.0,5.0,5.0,5.04,5.05,5.02
T4,278.507,2.0,2.0,2.0,1.99,2.02,1.97
T2,279.241,15.0,15.0,15.0,15.18,14.92,15.22
