task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,0.412,5.0,5.0,5.0,5.04,4.99,4.95
T2,5.631,15.0,15.0,15.0,15.02,14.76,14.79
T3,8.471,5.0,5.0,5.0,4.93,5.04,5.08
T1,23.499,10.0,10.0,10.0,10.1,9.99,9.88
T4,26.046,2.0,2.0,2.0,2.01,2.03,2.02
T1,29.095,10.0,10.0,10.0,9.85,9.89,9.9
T3,30.927,5.0,5.0,5.0,4.92,4.96,5.04
T3,37.288,5.0,5.0,5.0,5.05,4.95,4.95
T1,38.814,10.0,10.0,10.0,10.15,9.84,10.03
T2,41.753,15.0,15.0,15.0,15.17,15.01,15.24
T4,44.693,2.0,2.0,2.0,1.97,1.98,1.99
T3,49.265,5.0,5.0,5.0,4.93,5.01,5.0
T4,51.328,2.0,2.0,2.0,2.0,2.02,1.97
T3,53.39,5.0,5.0,5.0,5.03,5.0,5.04
T2,57.554,15.0,15.0,15.0,15.24,14.92,15.08
T4,59.149,2.0,2.0,2.0,1.98,2.01,1.97
T4,59.153,2.0,2.0,2.0,1.97,2.03,2.02
T3,62.782,5.0,5.0,5.0,4.93,5.02,5.06
T3,65.89,5.0,5.0,5.0,4.99,5.0,5.09
T2,68.509,15.0,15.0,15.0,15.03,15.05,15.1
T3,69.188,5.0,5.0,5.0,5.07,5.03,5.02
T2,70.544,15.0,15.0,15.0,14.8,15.24,14.91
T2,72.58,15.0,15.0,15.0,14.98,15.21,14.81
T2,73.298,15.0,15.0,15.0,14.92,15.03,14.82
T1,76.204,10.0,10.0,10.0,10.03,10.07,9.99
T4,82.439,2.0,2.0,2.0,1.97,1.98,2.0
T4,87.67,2.0,2.0,2.0,2.02,2.01,2.02
T1,92.216,10.0,10.0,10.0,9.83,9.89,10.02
T4,95.674,2.0,2.0,2.0,2.02,2.03,1.97
T2,97.432,15.0,15.0,15.0,15.01,15.2,14.89
T4,102.659,2.0,2.0,2.0,2.02,2.0,1.98
T3,105.996,5.0,5.0,5.0,4.93,4.93,4.99
T2,108.461,15.0,15.0,15.0,14.92,15.04,14.83
T1,112.543,10.0,10.0,10.0,9.88,9.96,9.89
T1,113.822,10.0,10.0,10.0,9.86,9.93,10.01
T3,118.452,5.0,5.0,5.0,5.01,4.95,4.98
T3,118.668,5.0,5.0,5.0,4.96,5.05,5.05
T2,123.236,15.0,15.0,15.0,14.75,14.85,15.08
T2,123.486,15.0,15.0,15.0,15.2,15.04,15.0
T4,136.14,2.0,2.0,2.0,2.0,2.02,1.97
T1,145.477,10.0,10.0,10.0,10.01,10.12,10.14
T4,151.316,2.0,2.0,2.0,2.01,1.97,2.03
T1,156.749,10.0,10.0,10.0,10.01,10.14,9.83
T2,165.529,15.0,15.0,15.0,14.92,14.78,14.81
T1,167.641,10.0,10.0,10.0,9.99,9.93,9.84
T1,168.796,10.0,10.0,10.0,10.16,10.08,10.01
T4,173.333,2.0,2.0,2.0,1.99,2.02,2.0
T1,173.877,10.0,10.0,10.0,10.07,9.98,9.84
T4,177.469,2.0,2.0,2.0,2.03,2.03,2.01
T3,185.309,5.0,5.0,5.0,4.94,4.96,4.94
T1,186.921,10.0,10.0,10.0,9.85,10.14,9.84
T2,186.966,15.0,15.0,15.0,15.14,14.75,15.17
T2,189.83,15.0,15.0,15.0,14.85,14.76,15.2
T2,192.238,15.0,15.0,15.0,14.89,14.91,14.99
T1,193.915,10.0,10.0,10.0,10.04,9.9,10.08
T2,194.67,15.0,15.0,15.0,15.13,15.06,14.76
T2,199.023,15.0,15.0,15.0,15.13,15.24,15.23
T4,199.108,2.0,2.0,2.0,1.98,2.03,2.01
T3,201.254,5.0,5.0,5.0,5.04,5.08,5.01
T1,203.537,10.0,10.0,10.0,9.99,10.14,10.03
T4,206.226,2.0,2.0,2.0,1.98,2.02,2.0
T2,207.95,15.0,15.0,15.0,15.06,15.04,14.99
T4,210.324,2.0,2.0,2.0,2.01,2.0,1.97
T2,214.736,15.0,15.0,15.0,15.06,15.19,14.89
T4,216.521,2.0,2.0,2.0,1.97,1.99,2.0
T3,216.613,5.0,5.0,5.0,5.03,4.92,5.02
T1,218.134,10.0,10.0,10.0,10.04,10.01,9.85
T2,218.867,15.0,15.0,15.0,15.0,15.03,14.82
T3,222.955,5.0,5.0,5.0,4.97,5.06,4.95
T3,225.689,5.0,5.0,5.0,4.96,5.03,4.94
T1,228.816,10.0,10.0,10.0,9.87,10.05,9.99
T1,229.43,10.0,10.0,10.0,10.14,9.88,9.93
T2,230.223,15.0,15.0,15.0,14.99,14.96,15.08
T2,232.026,15.0,15.0,15.0,15.06,15.2,15.17
T4,235.792,2.0,2.0,2.0,2.0,2.03,2.03
T2,236.172,15.0,15.0,15.0,14.85,14.85,15.08
T1,239.331,10.0,10.0,10.0,10.07,9.96,10.17
T2,241.648,15.0,15.0,15.0,14.84,15.26,15.08
T2,248.955,15.0,15.0,15.0,14.79,15.09,15.22
T1,256.779,10.0,10.0,10.0,10.0,10.14,10.01
T4,259.034,2.0,2.0,2.0,2.01,2.0,2.01
T3,264.964,5.0,5.0,5.0,4.99,5.07,4.98
T2,267.41,15.0,15.0,15.0,15.12,15.09,14.82
T3,268.014,5.0,5.0,5.0,4.99,5.08,5.08
T3,268.602,5.0,5.0,5.0,5.06,5.06,4.96
T2,270.083,15.0,15.0,15.0,14.79,14.87,15.08
T4,274.142,2.0,2.0,2.0,2.0,2.02,1.99
T2,278.747,15.0,15.0,15.0,15.17,15.25,14.8
T1,285.796,10.0,10.0,10.0,10.16,10.15,10.08
T1,286.966,10.0,10.0,10.0,10.01,10.04,10.02
T2,289.517,15.0,15.0,15.0,15.24,15.21,15.0
T2,290.088,15.0,15.0,15.0,15.23,14.83,14.81
T4,292.501,2.0,2.0,2.0,2.03,2.03,2.01
T3,294.436,5.0,5.0,5.0,4.94,5.05,5.05
T2,301.312,15.0,15.0,15.0,14.75,15.24,14.75
T2,303.556,15.0,15.0,15.0,14.9,14.97,15.16
T2,304.363,15.0,15.0,15.0,14.96,15.16,14.94
T1,314.903,10.0,10.0,10.0,9.88,9.85,10.15
T4,316.996,2.0,2.0,2.0,1.98,2.0,1.99
T4,319.245,2.0,2.0,2.0,2.03,2.02,1.99
T3,320.829,5.0,5.0,5.0,5.08,5.04,4.99
T1,322.319,10.0,10.0,10.0,9.97,9.93,9.9
T4,326.212,2.0,2.0,2.0,1.97,2.02,2.01
T1,329.537,10.0,10.0,10.0,10.14,10.02,10.04
T2,340.047,15.0,15.0,15.0,14.93,15.17,14.86
T4,344.026,2.0,2.0,2.0,2.03,2.0,2.0
T3,360.32,5.0,5.0,5.0,4.97,4.92,4.93
T3,371.656,5.0,5.0,5.0,5.05,4.92,5.05
T4,374.353,2.0,2.0,2.0,2.03,1.98,2.03
T4,379.569,2.0,2.0,2.0,2.01,1.98,1.99
T2,380.495,15.0,15.0,15.0,15.21,14.92,14.91
