task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,7.335,10.0,10.0,10.0,10.05,9.99,10.16
T3,7.928,5.0,5.0,5.0,5.06,5.0,5.03
T4,8.134,2.0,2.0,2.0,1.97,2.02,2.03
T3,11.885,5.0,5.0,5.0,5.05,5.08,5.01
T4,15.212,2.0,2.0,2.0,2.01,1.99,2.0
T1,17.37,10.0,10.0,10.0,10.14,10.08,10.08
T4,21.445,2.0,2.0,2.0,1.97,2.0,2.01
T3,24.717,5.0,5.0,5.0,4.93,5.02,4.94
T1,25.698,10.0,10.0,10.0,10.1,10.16,9.93
T3,26.214,5.0,5.0,5.0,5.08,5.05,4.93
T4,26.548,2.0,2.0,2.0,1.99,2.01,2.0
T3,34.918,5.0,5.0,5.0,4.96,5.07,5.06
T1,35.782,10.0,10.0,10.0,10.07,9.85,10.12
T1,35.939,10.0,10.0,10.0,10.12,9.93,10.15
T2,41.561,15.0,15.0,15.0,15.09,15.01,15.13
T4,49.083,2.0,2.0,2.0,2.03,2.02,1.98
T3,50.379,5.0,5.0,5.0,5.08,5.04,5.0
T4,51.587,2.0,2.0,2.0,2.03,1.99,1.99
T2,57.217,15.0,15.0,15.0,15.07,15.26,15.24
T3,62.771,5.0,5.0,5.0,4.93,5.07,4.99
T1,63.195,10.0,10.0,10.0,9.98,9.92,10.02
T3,88.752,5.0,5.0,5.0,4.99,4.93,5.06
T1,91.342,10.0,10.0,10.0,9.95,9.89,10.11
T2,91.605,15.0,15.0,15.0,15.25,15.12,14.86
T4,95.222,2.0,2.0,2.0,2.0,1.99,1.97
T1,99.69,10.0,10.0,10.0,10.16,10.06,9.9
T1,106.325,10.0,10.0,10.0,9.87,10.08,9.9
T2,113.912,15.0,15.0,15.0,15.23,15.12,15.16
T3,114.169,5.0,5.0,5.0,5.07,4.96,5.05
T2,115.643,15.0,15.0,15.0,14.86,14.92,15.22
T4,117.049,2.0,2.0,2.0,1.98,2.01,2.0
T1,117.297,10.0,10.0,10.0,10.09,10.07,10.13
T3,118.613,5.0,5.0,5.0,4.93,5.01,5.0
T1,120.669,10.0,10.0,10.0,9.97,10.16,9.89
T3,122.593,5.0,5.0,5.0,5.04,5.01,5.02
T3,125.083,5.0,5.0,5.0,4.99,5.08,5.05
T3,126.465,5.0,5.0,5.0,4.96,4.96,4.98
T3,133.156,5.0,5.0,5.0,5.04,5.06,4.98
T2,134.932,15.0,15.0,15.0,14.81,15.05,14.79
T1,139.962,10.0,10.0,10.0,9.93,10.07,10.05
T4,141.461,2.0,2.0,2.0,1.98,1.99,2.03
T3,142.282,5.0,5.0,5.0,5.06,5.01,5.05
T1,143.136,10.0,10.0,10.0,10.12,9.95,9.93
T2,143.557,15.0,15.0,15.0,14.96,14.75,14.92
T4,145.627,2.0,2.0,2.0,2.02,2.03,2.02
T2,147.141,15.0,15.0,15.0,15.21,15.01,14.77
T3,153.881,5.0,5.0,5.0,5.06,4.98,4.94
T2,155.037,15.0,15.0,15.0,14.77,15.1,14.77
T3,157.063,5.0,5.0,5.0,4.98,5.01,5.03
T3,157.373,5.0,5.0,5.0,5.08,4.96,5.02
T2,158.714,15.0,15.0,15.0,14.88,14.75,14.77
T1,158.781,10.0,10.0,10.0,9.91,10.14,9.94
T3,160.745,5.0,5.0,5.0,4.96,5.03,4.95
T2,163.588,15.0,15.0,15.0,14.88,15.02,15.25
T4,166.773,2.0,2.0,2.0,1.97,2.03,2.02
T1,167.459,10.0,10.0,10.0,10.16,10.03,9.84
T4,168.061,2.0,2.0,2.0,2.03,2.02,2.02
T3,169.77,5.0,5.0,5.0,4.91,4.99,5.06
T1,179.614,10.0,10.0,10.0,9.85,9.83,10.05
T4,180.509,2.0,2.0,2.0,2.03,2.02,1.97
T3,183.657,5.0,5.0,5.0,4.98,4.96,4.96
T1,185.305,10.0,10.0,10.0,10.09,9.98,9.89
T2,186.773,15.0,15.0,15.0,15.12,14.88,15.1
T4,187.577,2.0,2.0,2.0,1.98,2.0,2.01
T4,188.644,2.0,2.0,2.0,1.99,1.98,2.01
T2,192.854,15.0,15.0,15.0,14.79,14.93,15.18
T2,193.646,15.0,15.0,15.0,15.09,14.92,15.06
T4,204.653,2.0,2.0,2.0,2.0,1.96,2.0
T1,205.249,10.0,10.0,10.0,10.15,9.92,9.89
T3,205.385,5.0,5.0,5.0,5.08,5.06,5.02
T2,205.455,15.0,15.0,15.0,14.82,14.8,14.75
T2,209.978,15.0,15.0,15.0,14.77,15.14,14.81
T3,211.137,5.0,5.0,5.0,4.97,4.98,5.04
T1,212.118,10.0,10.0,10.0,9.84,10.1,9.88
T1,214.0,10.0,10.0,10.0,9.87,9.91,10.08
T2,214.527,15.0,15.0,15.0,15.0,14.97,14.9
T2,214.741,15.0,15.0,15.0,14.76,15.11,15.09
T1,214.962,10.0,10.0,10.0,10.14,9.96,9.95
T1,221.011,10.0,10.0,10.0,10.14,10.11,9.83
T2,222.948,15.0,15.0,15.0,15.07,14.81,15.2
T2,223.067,15.0,15.0,15.0,15.04,14.8,15.13
T2,223.634,15.0,15.0,15.0,15.09,15.1,14.92
T1,235.945,10.0,10.0,10.0,9.86,10.16,10.06
T4,237.592,2.0,2.0,2.0,1.98,1.97,2.01
T3,237.673,5.0,5.0,5.0,5.05,5.08,5.04
