task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T1,0.527,10.0,10.0,10.0,9.91,10.04,10.01
T2,14.65,15.0,15.0,15.0,15.21,15.12,15.19
T1,17.475,10.0,10.0,10.0,9.98,10.17,9.87
T2,29.124,15.0,15.0,15.0,15.18,15.02,15.2
T1,31.035,10.0,10.0,10.0,10.08,9.85,9.85
T3,31.5,5.0,5.0,5.0,4.93,5.05,4.97
T2,32.785,15.0,15.0,15.0,14.97,15.1,15.0
T3,37.457,5.0,5.0,5.0,4.92,5.08,4.99
T3,43.879,5.0,5.0,5.0,4.96,5.04,4.97
T3,45.016,5.0,5.0,5.0,5.02,4.92,4.93
T2,47.665,15.0,15.0,15.0,14.82,15.1,14.97
T3,49.028,5.0,5.0,5.0,5.01,4.92,5.0
T2,52.515,15.0,15.0,15.0,14.9,15.11,15.03
T1,54.999,10.0,10.0,10.0,10.08,9.94,9.85
T1,55.609,10.0,10.0,10.0,10.02,9.83,10.15
T4,61.486,2.0,2.0,2.0,2.01,1.98,1.97
T2,61.717,15.0,15.0,15.0,14.99,14.93,14.74
T1,64.191,10.0,10.0,10.0,9.85,10.0,9.91
T3,67.805,5.0,5.0,5.0,4.92,5.02,4.96
T3,69.009,5.0,5.0,5.0,4.98,5.01,5.0
T4,73.388,2.0,2.0,2.0,2.03,1.99,2.0
T3,75.093,5.0,5.0,5.0,5.01,5.04,4.92
T1,75.626,10.0,10.0,10.0,9.89,10.09,9.99
T1,80.932,10.0,10.0,10.0,9.88,9.92,10.01
T1,81.197,10.0,10.0,10.0,9.97,9.93,9.9
T1,82.416,10.0,10.0,10.0,9.89,9.83,10.07
T4,84.271,2.0,2.0,2.0,2.0,2.03,2.01
T1,87.107,10.0,10.0,10.0,10.02,9.95,10.02
T4,88.094,2.0,2.0,2.0,2.02,2.01,1.97
T3,88.511,5.0,5.0,5.0,4.96,5.08,5.06
T4,88.628,2.0,2.0,2.0,2.03,1.96,2.0
T2,92.242,15.0,15.0,15.0,14.95,14.94,15.16
T1,92.606,10.0,10.0,10.0,10.12,9.94,10.02
T4,97.63,2.0,2.0,2.0,1.99,1.98,2.0
T1,98.335,10.0,10.0,10.0,9.84,9.85,10.06
T3,99.48,5.0,5.0,5.0,4.92,5.05,4.97
T3,106.49,5.0,5.0,5.0,5.07,5.09,4.93
T3,110.023,5.0,5.0,5.0,5.08,5.01,4.98
T2,111.798,15.0,15.0,15.0,15.06,15.22,14.99
T4,121.416,2.0,2.0,2.0,1.98,1.97,2.01
T1,133.308,10.0,10.0,10.0,9.95,9.98,10.16
T3,134.872,5.0,5.0,5.0,5.07,5.01,5.0
T4,145.042,2.0,2.0,2.0,1.99,2.03,2.02
T4,145.611,2.0,2.0,2.0,2.01,1.99,2.01
T3,146.358,5.0,5.0,5.0,5.06,5.0,5.08
T4,147.954,2.0,2.0,2.0,1.97,2.03,1.98
T4,148.434,2.0,2.0,2.0,1.99,1.99,2.02
T2,156.319,15.0,15.0,15.0,15.09,14.97,14.97
T4,156.997,2.0,2.0,2.0,2.0,1.98,1.99
T2,157.839,15.0,15.0,15.0,15.18,14.89,15.14
T4,158.492,2.0,2.0,2.0,2.02,2.03,2.03
T4,160.626,2.0,2.0,2.0,1.99,2.01,2.03
T1,161.904,10.0,10.0,10.0,10.1,9.86,10.01
T2,163.278,15.0,15.0,15.0,14.81,15.05,14.84
T1,163.298,10.0,10.0,10.0,9.9,10.17,10.01
T2,165.772,15.0,15.0,15.0,15.24,14.83,14.99
T2,166.52,15.0,15.0,15.0,15.02,15.14,15.04
T2,170.595,15.0,15.0,15.0,15.2,15.14,14.99
T3,172.449,5.0,5.0,5.0,4.99,4.98,4.96
T4,173.603,2.0,2.0,2.0,2.0,1.99,2.03
T3,173.68,5.0,5.0,5.0,4.99,4.94,4.97
T4,177.802,2.0,2.0,2.0,1.97,1.98,2.01
T4,178.923,2.0,2.0,2.0,2.0,1.98,1.97
T2,183.269,15.0,15.0,15.0,14.77,15.03,15.16
T3,184.219,5.0,5.0,5.0,4.94,4.97,5.02
T4,189.813,2.0,2.0,2.0,2.02,1.99,2.02
T2,192.268,15.0,15.0,15.0,14.79,15.24,15.03
T1,193.969,10.0,10.0,10.0,10.0,9.99,9.9
