task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.026,99.54,0.94,10.0,1.05,100.96,109.31,101.41,98.21,102.39,1.01,10.88,1.15,105.82,99.92,101.78,104.39
T3,0.073,113.34,1.04,10.18,1.06,97.71,110.45,110.27,100.52,99.15,0.94,10.77,1.04,106.38,112.38,94.93,91.82
T2,0.09,116.3,1.1,10.82,1.02,109.06,105.92,103.86,107.39,108.02,0.97,11.07,1.01,101.52,104.11,114.33,115.98
T2,0.147,100.98,0.96,10.05,0.93,102.57,108.38,102.68,98.26,101.63,1.05,10.79,0.97,93.55,107.56,105.82,105.51
T1,0.418,102.27,0.98,11.64,0.93,108.65,96.71,107.16,101.65,102.64,1.03,11.3,0.99,96.12,110.12,101.34,104.96
T2,0.525,100.1,1.03,11.76,1.08,100.92,93.66,114.63,109.48,110.71,0.98,10.7,0.99,93.87,96.32,104.45,107.09
T2,0.928,116.9,1.01,11.29,1.02,109.47,107.51,98.98,113.0,106.53,1.1,10.91,1.06,101.81,93.81,110.38,112.7
T2,1.074,102.51,1.11,11.02,0.98,103.22,95.98,98.17,116.09,115.74,1.11,10.63,1.06,104.39,103.76,101.63,110.24
T2,1.139,114.98,1.05,10.8,1.01,108.54,102.28,102.16,103.6,115.91,0.96,10.64,0.95,105.0,100.01,115.52,101.8
T2,1.227,117.17,1.03,11.63,1.04,110.72,108.95,103.82,115.76,108.8,1.06,10.92,0.95,101.44,99.23,112.73,98.25
T4,1.344,106.05,0.94,11.7,1.04,110.83,114.56,103.31,107.57,109.31,1.03,11.35,0.98,100.13,104.95,107.19,108.06
T2,1.556,110.74,1.1,10.13,1.09,93.68,103.46,111.53,104.14,104.6,1.09,11.67,1.0,101.53,108.28,113.63,98.42
T1,1.711,106.4,1.09,10.27,0.94,106.82,100.94,114.17,110.29,96.3,1.03,11.46,1.05,102.29,111.66,113.62,99.06
T3,1.975,99.62,1.01,9.65,1.14,111.03,114.93,98.56,92.06,98.44,1.09,10.21,1.12,110.74,100.07,107.09,93.02
T3,2.145,108.36,0.94,10.47,1.03,112.25,106.31,99.58,107.72,109.23,1.03,10.29,1.12,106.38,99.13,106.43,95.91
T4,2.339,100.49,1.02,11.11,1.13,106.9,98.54,116.73,116.97,114.85,0.98,11.71,1.04,101.34,113.14,115.59,105.61
T3,2.355,108.31,0.96,10.24,0.98,100.98,104.73,94.81,104.51,111.44,1.0,10.2,1.05,100.09,108.18,110.92,97.21
T3,2.488,115.55,0.94,10.3,1.03,109.33,105.27,111.44,105.18,106.6,0.93,10.11,1.1,102.42,106.6,109.2,107.04
T3,2.644,110.0,0.95,10.52,1.08,95.22,98.46,96.71,107.41,105.05,0.94,10.75,0.98,106.81,102.79,109.5,107.35
T4,2.677,99.28,0.96,10.51,1.1,113.44,115.81,106.43,107.49,109.65,0.98,10.88,1.03,102.32,101.45,108.72,112.96
T3,2.678,114.8,0.94,10.4,1.1,111.88,112.46,95.37,95.64,105.62,1.07,10.61,1.07,111.26,113.79,95.76,98.42
T4,2.831,111.47,0.98,11.26,1.03,100.56,112.03,111.52,100.61,114.68,0.96,11.77,1.05,112.97,116.32,100.47,99.87
T1,2.876,99.87,1.02,10.28,0.97,98.07,102.17,100.9,96.48,94.31,1.03,11.32,0.94,103.34,113.0,105.07,103.0
T1,2.942,108.63,1.07,11.42,1.08,99.42,98.1,115.28,98.8,95.48,1.03,10.37,0.94,101.5,114.01,116.07,109.75
T2,3.613,111.9,1.01,11.49,0.95,94.94,107.01,105.29,100.24,108.45,1.11,11.92,1.0,105.05,108.14,111.02,103.3
T3,3.707,102.9,0.96,9.57,0.99,111.64,103.9,97.61,108.18,107.66,0.94,9.48,1.04,98.12,115.48,97.17,92.34
T2,3.828,117.28,1.12,11.07,1.01,100.92,91.68,112.57,108.72,116.7,1.09,11.9,1.08,94.96,95.54,107.54,101.34
T1,3.962,106.62,1.0,11.45,0.93,104.43,112.79,100.05,107.98,92.3,1.02,10.69,1.08,109.47,105.76,112.78,110.71
T1,4.119,107.55,1.07,11.52,0.94,112.33,113.53,110.42,106.85,99.04,1.12,10.49,0.96,98.96,103.13,106.59,107.33
T4,5.485,114.4,1.05,11.72,0.97,98.38,104.75,101.24,100.5,112.26,0.97,10.72,1.0,106.67,115.34,102.24,107.54
T2,5.562,112.42,1.02,10.07,1.01,102.23,101.13,106.24,105.31,112.51,1.08,10.89,0.99,95.94,98.18,114.01,110.88
T1,5.645,92.08,1.08,10.38,0.93,113.1,99.14,111.99,102.86,103.65,0.98,10.71,0.94,106.98,100.28,105.06,107.93
