task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.102,1.001,109.718,111.407,109.823,113.516,1.132,1.052,1.018,114.844,113.848,99.633,110.181,1.148,0.994
3,0.434,0.95,105.78,108.81,108.594,106.052,1.016,1.049,1.093,103.154,114.372,113.037,112.917,1.135,1.005
4,0.486,113.154,0.952,96.581,106.427,9.747,102.604,10.178,114.861,1.02,95.87,112.702,9.845,101.466,11.183
1,0.604,10.657,10.31,1.048,97.565,107.578,96.349,11.695,10.538,11.141,1.115,96.204,99.847,92.983,10.954
4,0.646,100.385,1.086,94.18,107.277,10.227,102.604,9.923,101.249,1.04,106.624,104.713,10.852,100.864,9.907
1,0.723,10.623,11.224,1.173,96.316,107.751,107.024,11.126,11.553,11.055,1.146,113.078,97.2,106.656,10.248
4,1.071,106.569,1.028,106.54,111.773,9.331,99.88,10.971,107.362,1.011,102.861,100.326,9.579,107.499,10.866
1,1.298,11.648,11.376,1.069,112.767,110.975,93.035,10.711,10.051,11.105,1.136,112.726,101.706,102.824,11.841
4,1.394,111.687,1.099,102.04,104.276,9.306,106.834,9.634,113.835,1.043,95.453,95.839,9.334,96.706,11.167
1,1.666,10.769,10.064,1.098,101.408,109.833,99.805,10.351,11.623,10.837,0.993,108.2,102.905,95.202,10.184
4,1.673,106.416,1.041,105.524,104.043,9.517,96.45,11.148,99.913,1.005,104.612,112.645,9.751,96.813,10.266
4,1.682,118.487,1.117,97.352,99.175,9.382,99.479,11.079,99.991,1.065,98.836,99.61,10.687,93.891,10.651
3,1.833,1.115,117.119,113.116,116.878,111.062,1.164,0.982,1.104,99.565,101.188,101.127,103.891,1.034,0.984
2,1.909,99.039,10.459,112.173,98.406,96.779,10.082,1.073,98.089,10.851,113.996,102.192,101.119,10.072,0.94
1,1.945,10.095,11.289,1.136,113.045,111.241,94.28,11.137,10.367,11.474,1.017,97.336,100.939,102.77,11.022
2,1.991,109.521,9.916,110.366,93.48,106.388,10.025,1.035,113.499,10.856,115.402,92.954,98.518,10.15,1.017
3,2.389,0.998,102.141,103.472,107.125,99.293,0.999,0.96,1.096,115.492,109.753,104.022,107.243,1.018,1.11
2,2.391,100.333,10.174,100.29,94.403,94.193,10.498,1.04,113.794,10.551,113.598,107.227,106.528,10.035,1.048
3,2.852,1.084,101.652,113.813,108.581,104.994,1.157,1.122,1.023,104.981,118.609,107.125,113.354,1.106,1.088
2,2.912,108.141,11.063,99.903,106.616,109.326,10.564,0.988,108.255,9.512,103.093,99.342,98.207,10.823,1.07
1,2.928,10.494,11.412,1.058,101.204,102.745,96.662,11.759,11.378,11.464,1.149,112.524,94.206,101.726,11.843
3,2.938,0.953,99.298,114.195,99.409,112.096,1.145,0.976,1.076,114.2,100.094,104.22,104.404,1.1,1.056
3,3.65,0.986,100.9,101.99,110.657,109.445,1.03,1.079,0.967,117.328,117.303,109.97,106.384,1.086,1.057
4,3.742,108.189,1.106,107.082,107.534,10.852,107.655,9.969,114.529,1.096,107.882,97.237,9.773,109.505,10.351
2,3.751,116.576,10.284,102.849,93.643,95.254,10.425,1.028,100.859,10.582,105.736,104.853,106.303,10.81,0.94
2,3.961,111.552,10.728,103.181,107.463,105.702,10.401,1.049,110.506,11.134,111.295,104.882,108.151,10.299,0.938
4,4.038,106.243,1.024,92.501,105.236,10.904,99.411,10.931,110.914,1.07,102.992,97.992,10.52,108.327,9.969
2,4.04,108.628,10.008,110.974,91.845,97.71,9.882,1.053,109.24,9.466,107.328,101.682,100.169,9.926,1.03
3,4.101,1.106,108.402,106.325,112.437,111.176,1.139,1.026,1.052,116.281,112.075,104.116,108.58,1.032,0.945
3,4.303,0.999,101.726,106.709,104.22,105.718,1.128,1.029,0.996,105.843,114.262,112.101,97.55,1.049,0.971
2,4.456,109.315,9.467,111.31,103.661,93.787,10.464,0.99,104.884,9.516,115.408,93.484,98.425,9.882,0.915
1,4.999,11.681,10.716,1.103,107.63,104.773,94.396,11.784,10.264,10.05,1.13,100.626,93.853,110.306,11.255
4,5.426,100.512,0.957,94.562,104.275,10.303,99.711,10.169,108.22,1.097,106.918,112.883,10.781,108.159,10.54
3,5.629,1.038,115.407,117.004,102.067,98.295,1.093,1.005,1.068,102.205,107.573,108.915,97.452,1.032,1.003
4,5.984,103.152,1.114,100.941,109.61,10.588,103.595,10.301,113.052,1.06,96.283,99.888,10.029,94.396,10.847
1,6.485,11.262,11.654,1.091,101.998,94.39,110.214,10.691,11.056,11.443,1.113,100.185,105.818,99.365,10.312
3,6.553,1.002,103.556,110.608,100.754,112.597,1.162,1.021,0.954,112.927,103.313,109.761,98.278,1.054,1.066
1,6.563,10.094,10.168,1.103,102.296,100.771,99.342,10.827,11.591,11.155,1.092,100.958,102.534,109.982,10.25
