task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.109,107.51,100.04,115.49,107.66,107.48,109.15,1.03,1.08,103.35,93.76,104.92,98.98,103.05,98.18,1.04,1.09
3,0.194,112.18,110.86,108.48,109.63,117.17,102.78,1.08,1.12,109.26,106.97,96.48,100.34,103.26,97.83,0.97,1.01
4,0.387,114.99,112.63,100.44,104.74,106.07,103.9,0.96,0.98,100.37,110.1,110.51,106.61,97.86,102.13,1.09,1.16
4,0.929,99.24,114.89,113.9,116.14,101.34,109.52,1.01,1.04,97.69,115.72,112.02,106.62,108.29,109.59,1.02,1.14
3,1.146,107.42,97.45,97.56,97.85,109.88,100.36,1.09,1.1,110.38,97.24,112.72,98.24,106.16,92.7,1.08,1.12
4,1.446,111.85,105.57,100.3,103.15,105.89,106.2,1.0,1.09,111.2,103.61,110.74,103.26,110.69,109.48,1.1,1.03
1,1.686,103.36,107.46,103.84,102.19,110.28,105.95,1.14,1.12,101.84,103.3,111.78,106.49,111.12,114.16,1.0,1.0
1,2.003,112.17,93.23,114.77,102.33,110.47,113.42,1.01,0.99,114.11,109.55,112.48,104.41,110.2,102.09,1.14,0.99
3,2.193,98.77,112.4,110.55,98.24,114.24,98.5,1.01,0.96,97.87,102.55,102.22,98.92,103.64,100.8,1.05,0.97
1,2.939,112.13,103.61,116.35,108.73,115.39,109.91,1.12,1.0,99.36,96.81,102.01,101.29,112.67,104.1,1.13,1.11
4,3.585,99.51,114.2,111.2,112.6,108.95,110.54,1.05,1.14,112.83,102.96,108.84,109.46,104.6,109.29,1.03,1.12
1,3.703,97.94,93.16,113.14,97.02,107.54,108.93,1.03,1.01,107.0,100.73,102.56,105.59,101.65,110.55,1.01,1.06
2,4.407,104.22,112.06,95.2,98.34,108.74,103.84,1.08,1.1,93.32,106.75,101.1,109.81,97.69,101.66,0.94,1.04
2,4.68,92.94,106.9,108.57,96.64,101.69,95.6,0.98,1.0,92.73,94.23,98.07,105.04,109.55,104.51,0.95,1.1
2,4.694,93.09,101.99,94.42,109.64,108.79,107.22,1.02,1.04,105.23,96.8,107.61,114.14,112.8,97.37,0.95,1.07
1,4.73,113.8,97.96,110.37,108.31,105.21,109.96,1.12,1.01,100.55,105.19,116.84,108.34,106.7,111.01,1.08,1.04
3,4.86,108.63,112.42,105.99,113.44,112.36,96.54,0.97,1.06,107.07,96.22,104.8,104.85,108.17,98.24,1.11,1.06
4,5.157,109.32,111.67,113.56,116.89,105.31,110.67,0.95,1.02,100.19,105.52,111.08,105.3,111.78,113.37,0.99,1.12
4,5.18,114.55,106.17,111.16,101.51,106.89,110.93,0.95,1.05,105.76,107.89,111.19,100.73,102.29,106.52,1.06,1.06
1,5.375,108.2,99.6,114.04,107.4,107.53,114.32,1.0,1.05,115.97,108.94,105.88,99.33,101.07,115.51,1.18,1.06
4,5.85,108.87,117.25,115.28,113.02,100.22,110.16,0.94,1.03,104.45,112.56,115.17,106.6,96.62,100.16,1.0,1.03
1,6.302,114.3,94.04,116.14,94.09,111.17,111.22,1.03,1.05,103.1,105.36,114.04,99.78,109.8,107.92,1.12,0.99
2,6.402,105.52,111.76,100.68,104.48,96.1,92.73,1.0,0.98,99.48,101.45,108.24,98.03,103.6,107.93,1.01,0.96
4,6.406,96.92,99.03,117.42,114.84,106.9,96.01,0.98,1.03,109.5,109.68,100.62,111.4,108.61,106.91,0.98,1.07
2,6.577,106.82,98.61,96.12,101.36,110.31,105.18,0.96,1.04,95.71,100.91,102.64,100.08,101.54,103.99,0.94,1.04
1,6.644,99.93,102.37,104.47,108.33,111.24,107.85,1.08,1.04,104.06,98.33,113.62,100.07,100.78,109.6,1.02,1.01
1,7.119,99.64,107.69,113.24,108.26,106.11,100.03,1.08,1.03,99.07,93.0,103.59,103.64,111.11,102.65,1.03,1.01
1,7.778,112.76,93.95,107.57,103.92,101.54,112.68,1.01,1.06,114.13,104.82,113.76,93.67,112.68,113.34,1.0,1.08
4,8.771,98.92,108.28,114.81,110.15,111.39,110.22,1.1,1.03,113.92,108.61,110.91,114.63,111.5,105.32,0.98,1.08
1,8.873,114.81,102.42,105.22,92.7,114.72,101.79,1.0,1.08,115.47,96.25,112.45,106.36,112.56,112.46,1.15,0.99
3,9.035,106.66,96.78,101.56,100.98,99.76,106.1,0.96,0.96,105.61,100.06,96.71,107.11,111.37,98.0,1.02,1.04
4,9.834,99.62,115.49,102.34,114.15,106.96,108.88,1.03,1.1,113.71,107.75,105.25,100.95,105.74,99.39,0.95,1.1
4,10.123,97.54,115.18,116.19,100.04,107.39,108.95,1.0,1.04,113.75,103.04,116.91,100.8,114.08,107.16,1.05,1.0
1,10.29,115.34,96.58,112.01,94.98,107.54,109.88,1.06,1.15,114.92,92.86,108.44,99.88,98.26,100.66,1.03,1.06
2,10.47,106.05,100.91,98.6,103.16,97.15,107.96,1.08,0.96,97.08,111.29,108.1,114.55,102.82,94.53,0.97,1.08
3,10.729,112.1,105.44,97.39,111.17,110.48,99.22,1.12,1.09,100.51,107.13,105.04,108.72,100.74,106.58,1.12,1.1
3,11.166,107.75,102.8,105.18,107.3,115.84,105.85,0.98,1.08,113.17,103.18,107.8,102.95,103.32,99.12,1.02,0.98
1,11.274,107.29,94.44,111.76,92.45,109.91,107.98,1.01,0.98,108.4,107.72,114.39,106.25,110.21,108.98,1.05,1.09
2,11.343,94.73,102.54,106.29,98.98,105.72,102.75,1.1,1.03,102.33,111.15,106.52,100.08,108.26,109.84,0.93,1.12
1,11.805,108.5,101.85,102.09,92.47,102.86,101.0,1.14,1.0,97.89,95.24,103.4,104.94,103.93,113.38,1.13,1.11
2,12.092,100.19,102.65,109.78,114.05,112.39,107.93,1.03,1.07,103.18,110.1,100.97,98.5,109.1,101.19,0.93,1.1
2,12.644,103.72,105.39,109.53,109.46,113.39,96.38,1.08,1.12,93.83,111.53,103.77,99.2,100.72,107.45,0.94,0.99
1,13.392,106.94,109.72,113.28,100.2,100.66,114.51,1.08,1.12,100.52,107.22,107.77,92.2,98.1,100.03,1.0,0.98
3,13.489,101.71,99.14,97.24,101.99,111.93,93.16,0.96,1.08,104.83,108.21,105.99,100.98,113.18,101.5,1.08,1.07
2,13.608,100.3,100.96,100.93,106.89,99.43,103.84,1.1,0.99,106.03,104.48,109.64,99.2,97.57,100.55,1.05,1.07
1,13.695,111.85,100.41,106.09,92.18,113.92,98.33,1.11,1.08,101.59,108.38,102.56,98.83,100.19,101.73,1.04,1.02
2,13.811,92.93,98.89,94.34,110.44,102.69,109.72,0.97,1.1,99.57,95.93,107.07,107.01,95.98,108.43,1.03,1.08
1,13.82,103.73,92.65,116.05,106.38,99.27,105.19,1.05,1.16,101.19,92.56,108.25,100.29,113.43,101.06,1.11,1.1
2,14.142,107.7,105.47,94.59,101.7,104.86,97.94,1.04,1.06,106.5,106.55,94.94,114.12,99.77,99.18,1.09,1.02
3,14.289,110.7,102.17,98.62,103.48,99.54,99.22,1.0,0.97,109.46,114.34,107.54,105.57,105.67,93.57,0.98,0.97
1,15.077,100.66,108.73,111.77,107.95,114.93,114.56,1.06,1.06,104.15,96.82,115.34,97.12,114.04,98.15,1.18,1.09
1,15.34,110.8,109.48,114.83,100.81,111.87,98.75,1.03,1.01,111.44,100.04,101.08,106.75,113.26,102.35,1.03,1.11
1,15.346,98.88,108.82,112.35,101.56,101.88,99.35,1.12,1.08,100.84,107.24,109.25,104.98,109.98,101.36,1.08,1.02
2,15.684,103.82,99.77,107.61,105.02,96.87,101.12,0.94,1.04,100.68,102.07,109.78,111.82,100.28,106.89,1.08,1.02
4,16.271,109.32,106.47,109.01,101.18,110.07,98.11,1.07,1.07,109.59,116.55,116.27,114.02,101.08,98.47,1.0,1.16
3,16.381,110.67,102.44,99.15,100.29,113.12,92.06,1.04,1.04,100.68,112.84,99.68,112.55,106.67,106.53,1.07,1.01
2,16.558,104.78,109.58,101.89,113.49,102.27,107.65,1.05,1.04,92.73,101.99,108.81,108.11,110.44,99.06,1.04,0.99
3,16.658,96.87,98.07,101.33,100.76,115.85,102.35,1.02,1.06,98.46,105.18,108.43,99.15,113.25,94.52,1.05,1.09
2,16.734,102.19,100.02,104.2,105.15,104.02,102.82,1.03,0.96,109.37,101.62,102.7,98.2,100.81,97.91,1.04,1.05
