task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.018,113.71,109.82,116.51,118.06,98.1,102.68,1.02,1.05,107.46,116.85,106.3,105.4,101.33,101.22,1.02,1.06
4,0.218,98.29,101.31,117.81,117.01,105.5,111.75,1.02,1.08,99.28,103.2,102.86,109.81,100.43,112.29,1.06,1.14
1,0.294,105.16,104.35,106.59,106.53,105.95,103.65,1.14,0.99,111.03,107.0,101.08,100.01,103.58,101.3,1.0,1.09
2,0.44,109.51,111.56,107.76,110.51,108.81,105.2,0.95,0.96,92.26,96.04,102.44,96.66,111.73,103.58,0.94,1.02
2,1.385,100.3,107.0,107.68,100.79,107.4,98.4,1.0,1.06,102.2,100.63,96.9,96.53,104.01,103.84,0.94,1.11
4,1.639,99.56,111.8,112.77,99.31,98.24,104.56,0.94,1.04,98.74,106.24,113.14,113.43,96.26,101.36,0.99,1.07
3,2.015,110.31,99.46,101.25,111.49,107.16,108.11,1.09,1.06,106.87,105.82,97.4,99.5,109.44,96.69,1.12,1.1
2,2.057,106.22,98.77,104.12,111.64,105.6,99.09,1.1,1.1,97.66,97.89,105.88,98.18,99.21,92.95,0.95,1.05
2,2.519,100.33,95.81,103.62,110.62,107.33,104.38,1.01,1.12,93.69,111.4,102.31,101.84,97.57,96.43,1.04,1.06
2,3.063,101.7,97.48,96.39,105.58,101.01,96.58,0.99,0.99,99.2,97.7,100.11,97.66,113.8,108.01,1.02,1.13
2,3.286,92.83,98.08,98.92,108.34,97.34,104.94,1.0,1.01,98.6,111.72,102.12,103.85,112.15,109.09,1.03,1.03
4,3.359,111.74,103.61,103.34,106.48,103.46,112.21,1.04,1.11,100.98,114.65,102.27,106.96,108.87,101.03,1.01,1.03
3,3.39,96.63,101.16,96.95,102.05,105.66,97.06,0.98,0.98,96.19,100.99,102.21,102.42,114.2,92.98,0.98,1.02
2,3.656,100.09,105.02,100.75,99.98,99.41,104.76,0.98,0.98,101.36,101.4,109.27,107.01,110.47,105.28,1.11,1.03
2,3.67,97.03,99.3,100.23,96.74,106.37,98.61,1.05,0.96,103.13,111.38,101.82,100.07,106.4,109.5,0.94,1.06
1,4.248,98.36,106.47,116.22,98.82,99.16,104.34,1.04,1.04,106.2,100.88,109.41,104.17,100.63,114.21,1.01,1.04
3,4.556,110.6,108.64,106.54,109.78,114.86,100.33,1.0,1.06,101.07,108.54,99.11,96.76,115.75,102.7,1.1,1.08
3,4.596,110.05,103.46,112.01,100.08,102.35,99.0,1.07,0.98,104.69,110.2,98.82,96.85,106.52,93.89,1.05,0.95
2,5.051,106.72,96.82,99.33,113.68,97.89,105.2,1.0,1.12,100.92,95.15,105.57,98.23,103.27,96.27,1.01,1.0
2,5.362,106.05,97.28,102.7,103.53,99.38,105.12,1.04,1.12,101.79,104.8,99.59,98.17,101.91,95.08,0.94,0.97
2,5.599,95.44,108.96,97.54,98.79,113.8,96.58,1.02,1.03,99.39,107.08,97.41,106.89,110.11,96.4,0.96,1.12
1,5.971,107.23,103.94,116.14,100.29,103.46,115.8,1.14,1.1,99.26,107.64,108.37,96.94,97.1,100.59,1.03,1.04
3,6.255,105.73,101.62,112.6,104.04,107.56,107.12,1.09,1.06,100.27,113.8,98.55,111.48,106.52,102.76,0.99,0.95
3,6.366,113.3,108.67,103.84,100.27,106.46,93.21,1.12,1.05,96.41,112.0,102.56,100.59,99.83,94.9,1.07,1.11
3,6.614,104.75,112.78,105.63,102.81,105.69,106.14,1.02,1.06,101.9,99.66,97.48,114.02,108.29,102.85,1.14,1.05
2,6.665,107.54,103.44,94.59,111.13,97.34,110.0,0.95,1.11,103.25,104.45,103.71,104.57,98.06,95.37,0.95,0.99
3,6.951,103.91,98.61,111.24,106.41,113.01,107.9,1.1,0.98,103.51,97.51,97.46,99.51,101.11,102.13,1.1,1.02
4,7.246,98.78,104.6,111.8,109.73,113.3,104.22,0.97,1.13,96.92,102.57,102.74,109.42,106.4,112.1,1.08,1.11
3,8.003,108.76,111.26,104.67,114.3,115.74,101.44,1.1,0.95,105.78,111.68,97.98,101.57,104.18,108.88,1.06,0.96
3,8.137,96.57,102.89,94.78,110.43,101.92,100.46,1.12,1.03,97.02,108.2,101.18,114.3,111.61,93.14,0.98,1.12
1,8.333,103.66,98.59,113.44,104.95,112.26,112.57,1.01,1.03,111.94,93.58,115.64,94.99,105.55,97.83,1.18,1.12
2,8.656,100.67,105.88,100.12,101.33,104.23,95.08,0.96,1.05,108.96,105.34,105.33,114.19,95.84,98.5,1.06,1.08
1,9.298,115.46,95.29,105.24,100.88,97.3,102.63,1.12,1.12,104.05,94.45,112.46,99.5,105.31,114.62,1.08,1.09
4,10.003,98.93,102.16,104.92,100.8,100.55,109.92,0.99,1.04,104.24,108.67,111.51,110.49,97.6,103.67,1.07,1.12
1,10.122,109.97,104.1,106.39,95.53,108.94,109.62,1.05,1.03,114.84,108.94,116.68,106.84,110.99,111.24,1.17,1.12
3,10.211,113.96,106.51,102.31,106.41,114.53,93.58,1.04,0.99,101.44,114.06,109.16,109.28,100.24,95.47,1.01,1.09
1,10.46,105.97,99.27,103.89,106.69,111.37,110.96,1.0,1.1,107.44,98.71,99.86,97.48,113.2,108.2,1.02,1.15
4,10.619,114.79,102.42,113.43,110.32,108.52,102.68,0.98,1.01,108.08,112.31,101.22,116.57,111.52,111.03,1.03,0.99
4,10.777,111.92,108.54,109.68,116.66,99.78,96.94,1.03,1.11,103.49,101.33,116.59,110.78,113.99,96.57,0.99,1.0
3,11.237,98.43,110.94,95.02,108.14,114.95,93.17,1.06,1.01,102.17,102.1,96.28,106.09,107.53,107.27,1.0,1.1
3,11.427,109.26,101.92,98.22,107.86,118.25,106.33,1.14,1.02,104.25,101.87,104.18,98.71,111.06,93.16,1.05,1.08
3,11.509,112.95,98.8,109.52,113.82,106.02,107.39,1.03,1.07,109.85,107.03,107.39,100.69,112.01,101.45,1.1,1.02
1,12.407,104.4,101.78,107.41,98.19,111.62,101.0,1.18,1.0,113.42,105.84,115.94,103.43,112.92,97.85,1.17,1.16
