task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.043,10.76,107.12,1.01,10.9,11.4,104.56,95.94,107.93,9.56,99.61,1.05,10.85,11.02,106.67,96.24,109.62
T4,0.048,10.32,114.82,0.94,11.86,9.88,101.15,103.11,105.49,9.51,108.34,0.91,11.44,9.34,109.27,105.7,109.48
T4,0.175,9.93,104.4,0.97,11.23,9.93,105.13,106.81,103.75,10.34,114.4,1.06,11.47,9.73,113.94,109.23,103.99
T4,0.279,10.88,105.38,0.93,10.41,9.63,107.3,101.86,105.87,10.46,117.48,0.99,10.26,10.01,111.3,98.32,112.15
T4,0.542,9.73,110.87,1.02,10.89,9.67,106.91,111.64,97.68,9.74,112.43,0.97,11.67,10.12,112.7,108.4,105.96
T2,0.927,11.03,104.0,1.03,10.15,11.07,106.63,108.7,93.31,9.44,99.08,0.94,10.91,10.1,100.99,112.02,102.44
T3,0.98,10.23,111.83,1.01,10.52,11.12,94.86,105.37,117.24,10.94,113.63,1.1,10.16,11.62,105.05,95.4,109.31
T3,1.038,9.73,110.9,1.0,10.8,11.22,92.75,95.66,108.92,10.03,101.03,1.04,11.55,10.08,95.67,98.83,105.08
T4,1.11,10.43,102.25,0.98,10.06,10.61,111.5,112.79,106.28,10.52,118.47,0.94,10.68,9.63,108.85,108.04,110.07
T1,1.399,11.66,111.49,0.93,9.45,9.76,110.86,110.88,98.69,9.95,102.95,0.95,9.87,10.16,100.53,108.28,94.46
T4,1.933,10.79,114.76,0.96,11.3,10.46,108.96,110.24,110.48,10.82,115.41,1.08,11.74,9.84,113.09,111.97,96.06
T2,1.995,10.45,99.4,1.02,10.36,11.49,97.26,105.34,102.02,10.19,110.61,0.99,10.97,11.57,107.12,112.62,104.26
T3,2.406,11.15,108.35,1.04,10.08,10.42,105.22,101.3,107.4,9.99,102.57,0.96,10.82,10.47,99.01,104.58,103.22
T2,2.425,9.69,105.13,1.01,10.7,11.05,103.97,106.21,109.24,9.41,108.42,1.05,9.65,11.11,104.32,108.35,108.07
T1,2.5,11.68,101.28,0.94,10.6,10.27,112.84,112.87,108.87,10.18,99.96,1.01,9.43,10.83,101.25,116.21,97.07
T4,2.653,10.82,106.25,1.08,10.07,10.94,111.02,111.75,99.49,9.44,104.62,1.05,11.8,10.34,111.54,107.24,102.83
T4,2.691,9.54,112.92,0.94,10.7,10.46,103.34,102.46,99.0,10.69,103.41,1.04,10.67,10.3,105.57,98.72,112.42
T4,2.76,10.77,100.44,1.09,11.83,9.8,111.69,106.79,105.84,9.62,110.81,0.95,11.45,9.35,114.06,100.4,106.17
T3,2.848,10.97,101.1,0.95,11.3,10.94,92.58,107.5,114.33,10.81,98.18,1.02,11.63,10.04,98.85,108.99,107.31
T3,3.005,10.97,99.5,1.11,11.43,11.29,96.42,98.34,118.56,10.79,113.37,1.08,10.94,11.36,93.99,94.31,106.68
T4,3.048,10.53,99.64,0.94,11.04,10.22,104.92,99.81,95.77,10.4,112.87,0.92,11.34,10.01,109.33,109.8,108.32
T3,3.198,10.59,99.74,1.02,10.4,10.19,103.23,105.49,107.43,9.94,108.08,1.02,10.98,11.41,100.62,97.25,105.27
T3,3.258,10.7,99.08,0.98,10.38,11.57,99.98,105.6,102.48,9.5,103.22,0.95,11.5,10.84,100.66,106.77,101.15
T4,3.615,10.16,110.91,0.93,11.37,9.62,113.32,97.37,105.4,9.86,108.35,1.02,11.53,10.89,114.72,110.61,112.59
T2,3.626,10.32,99.02,0.98,9.63,10.68,96.8,106.42,99.13,9.44,99.72,0.98,11.02,10.81,104.05,110.79,102.64
T1,3.629,10.11,105.14,1.01,10.44,11.43,109.32,116.25,105.63,10.43,106.5,1.07,9.36,10.35,96.97,111.47,104.07
T4,3.735,9.63,101.76,1.07,10.25,10.75,98.26,112.58,105.68,10.69,117.16,1.0,11.79,11.02,106.52,102.78,107.3
T4,3.758,10.95,112.25,0.94,9.99,10.2,99.6,104.86,107.53,10.32,109.8,1.02,10.63,9.61,114.48,107.12,108.74
T3,3.9,10.83,99.7,1.13,9.88,10.31,99.52,97.72,103.87,10.36,107.45,1.02,11.09,11.3,102.37,104.48,116.61
T3,4.155,10.42,111.54,1.1,10.35,10.72,103.43,100.11,115.15,9.43,115.13,1.02,10.92,9.96,98.47,99.12,102.48
T1,4.501,11.25,99.06,1.03,10.65,10.61,106.94,104.46,108.29,10.8,109.06,1.01,10.7,10.16,102.54,102.54,94.88
T1,4.807,10.05,108.42,0.93,10.3,10.82,100.53,102.02,101.45,11.15,107.48,0.93,10.35,9.88,114.1,106.26,101.06
T4,5.104,10.71,108.94,0.94,10.94,10.47,98.68,103.18,109.01,9.75,108.08,0.95,11.22,10.17,114.11,102.67,98.0
T4,5.135,9.6,105.05,1.08,11.51,9.8,104.25,107.57,96.71,9.62,110.39,1.01,10.84,9.92,114.62,108.14,104.07
T1,5.754,11.13,95.45,0.99,10.35,10.74,100.42,111.22,107.67,10.73,112.14,0.97,10.02,10.45,96.41,99.7,97.16
T4,5.917,10.54,117.3,1.04,10.55,9.88,104.31,98.01,103.48,10.94,110.19,0.98,11.86,10.68,103.7,107.52,104.26
T1,5.974,10.71,102.42,1.03,9.57,9.78,109.3,109.49,99.01,10.3,107.66,1.08,9.9,10.48,106.19,104.83,107.67
T3,6.287,10.72,111.78,1.01,10.35,11.11,107.0,107.68,114.51,10.3,113.84,1.08,10.12,10.24,94.18,103.34,101.74
T1,6.544,10.98,108.28,1.04,10.68,11.3,101.51,111.83,99.17,10.76,96.21,0.98,10.58,9.91,97.37,100.63,109.72
T3,6.643,10.92,98.26,0.96,11.57,11.13,102.9,110.72,117.17,10.14,99.08,1.01,11.11,10.16,99.8,108.38,105.38
T3,6.733,9.79,112.59,0.98,11.27,10.85,102.89,98.78,105.08,10.84,106.14,1.09,11.14,10.4,102.16,97.92,109.94
T1,7.101,11.19,100.1,0.92,10.7,10.57,96.7,104.05,101.99,10.32,100.11,1.02,10.33,9.74,111.46,106.13,94.2
T1,7.342,10.88,97.98,0.94,9.61,10.2,105.37,116.64,105.38,11.41,103.72,1.01,10.45,10.7,97.58,109.14,101.63
T4,7.607,9.31,116.47,0.96,11.84,11.0,105.73,111.58,106.38,9.87,108.79,1.03,10.12,10.12,106.12,102.84,105.86
T4,7.616,10.19,106.83,0.94,10.99,10.5,98.06,101.96,98.21,9.35,107.5,1.05,11.23,10.24,101.68,104.36,99.04
T3,7.671,9.7,110.55,1.03,10.47,11.28,93.62,102.42,118.61,10.45,109.26,1.02,11.03,9.83,103.54,102.0,99.85
T3,7.681,9.8,103.25,1.12,11.57,11.6,108.23,107.7,100.37,9.72,98.32,1.1,9.88,10.64,106.86,104.67,117.73
T3,7.753,11.09,103.49,1.11,10.32,9.88,104.26,94.48,113.5,10.33,98.67,0.95,10.97,11.06,105.69,105.63,105.95
T2,8.024,10.87,100.95,1.09,9.9,10.6,101.77,109.19,100.75,10.19,104.0,0.93,10.09,11.31,99.33,109.72,107.93
T2,8.209,9.69,100.43,0.98,9.56,10.82,100.36,98.72,93.35,10.93,111.68,1.1,11.02,10.07,106.28,98.27,109.58
