task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.364,104.75,96.47,107.08,10.2,10.2,1.15,10.2,1.06,106.95,106.76,105.8,10.93,10.68,1.07,10.94,1.0
T3,0.607,103.19,103.5,111.62,10.48,11.06,1.09,11.62,1.1,115.36,110.54,99.82,11.15,11.1,1.0,11.34,1.09
T4,1.389,113.21,103.16,99.86,9.89,11.01,1.04,11.66,0.99,112.4,104.26,97.95,10.5,10.61,1.04,9.93,1.0
T4,1.713,98.67,97.85,105.84,10.15,11.72,1.1,10.3,0.99,110.4,101.11,93.99,11.12,10.25,1.12,10.88,1.06
T1,2.403,100.48,113.24,107.88,10.85,10.39,1.07,11.2,1.03,107.29,112.3,116.43,9.45,9.99,1.0,11.46,1.16
T3,2.487,109.18,99.3,100.24,11.45,11.29,1.0,10.25,1.08,106.89,111.74,106.91,11.42,9.64,0.97,11.02,1.01
T4,2.911,111.3,98.46,106.84,10.69,10.6,1.06,10.44,1.0,108.46,113.85,104.61,11.04,10.81,1.14,11.0,0.98
T3,3.244,106.01,105.64,106.92,11.39,10.13,1.05,10.2,1.05,100.76,105.86,104.59,10.48,10.11,1.04,10.01,1.03
T2,3.422,106.77,106.92,117.3,10.5,11.25,1.14,10.88,0.92,104.46,101.52,104.75,10.22,11.29,1.16,9.42,0.96
T1,3.588,97.68,116.0,109.76,10.57,10.78,0.98,11.0,1.15,108.14,99.96,112.35,10.99,9.25,0.99,10.94,1.12
T1,4.134,95.2,106.8,105.01,10.45,10.23,0.96,10.22,1.07,102.86,105.79,100.13,9.43,9.36,1.04,9.84,1.01
T3,4.314,104.64,99.05,102.56,10.96,10.67,0.96,10.49,1.0,101.03,107.83,103.28,10.92,9.88,1.09,11.04,1.1
T3,4.922,108.62,104.97,108.76,11.59,10.03,1.13,10.85,1.13,104.45,98.08,117.72,11.85,10.39,1.12,11.1,1.0
T3,5.205,104.42,108.29,116.41,11.81,10.1,1.0,10.0,0.98,110.43,98.98,115.63,10.67,11.15,1.04,11.05,1.08
T1,5.306,95.55,106.22,110.38,10.15,9.53,1.04,9.87,1.15,103.53,100.8,116.61,10.89,10.64,1.04,10.81,1.1
