task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.034,107.91,113.2,114.54,10.97,10.76,1.0,10.92,1.08,102.74,102.67,102.66,11.1,11.36,1.11,11.16,1.07
T2,0.469,98.82,98.29,102.71,10.08,10.74,1.1,9.82,0.91,101.06,97.47,103.03,10.44,10.86,1.17,10.58,1.06
T3,0.706,106.67,99.5,109.44,11.78,10.84,0.96,11.61,1.06,97.98,98.94,103.88,11.64,9.69,1.07,10.95,0.97
T1,1.958,105.8,116.5,115.58,9.7,9.54,1.06,11.37,1.12,108.85,110.9,107.52,9.77,10.56,1.09,10.26,1.16
T4,2.171,113.21,102.9,99.25,11.34,10.24,1.14,11.02,0.96,116.72,104.47,109.16,10.67,10.79,1.09,10.82,0.95
T1,2.425,94.87,104.1,114.63,10.36,9.54,1.01,10.73,1.06,109.13,102.38,105.12,10.07,10.34,0.94,10.13,1.18
T3,2.577,99.02,112.22,99.7,11.04,11.24,1.1,11.65,1.12,114.3,111.92,115.16,10.83,10.55,1.0,11.1,1.13
T3,3.107,114.74,98.57,104.36,11.21,11.26,1.0,11.34,1.1,114.45,100.21,116.01,11.82,9.74,1.14,9.82,0.98
T1,3.235,95.66,114.89,101.43,9.46,9.81,0.97,11.15,1.09,111.73,108.23,105.67,9.55,10.74,1.06,11.0,1.14
T2,3.479,110.27,103.04,115.0,10.49,11.31,1.15,10.1,0.98,109.08,104.25,110.66,10.35,9.95,1.09,9.27,0.95
T4,3.724,104.51,113.85,110.33,10.51,11.55,1.04,11.73,1.0,111.66,97.21,100.86,10.99,10.19,1.04,11.2,0.96
T3,4.105,108.33,100.46,108.92,10.97,10.76,1.03,11.13,1.03,101.05,111.47,116.31,11.84,10.84,1.11,11.29,1.0
T4,4.277,99.62,101.33,105.36,10.46,10.45,1.11,11.22,1.12,102.17,107.06,94.68,11.37,10.43,1.05,10.26,0.96
T3,4.449,106.11,110.49,110.3,10.33,9.83,1.12,11.02,0.96,115.91,105.54,108.9,11.48,11.23,1.05,11.6,1.07
T2,4.796,114.89,108.93,118.66,11.27,10.82,1.04,10.18,1.04,106.0,98.3,105.04,11.73,11.4,1.07,9.43,0.97
T4,4.929,98.79,99.98,101.83,11.39,10.73,1.04,11.44,1.04,106.38,103.76,100.64,11.58,11.9,1.13,10.7,1.05
T4,4.929,107.19,114.83,104.6,10.24,10.47,1.06,10.93,0.97,111.88,109.52,103.41,11.31,11.38,1.07,10.51,1.03
T3,5.232,108.33,108.12,113.96,10.49,11.29,1.12,10.42,1.0,112.34,104.42,101.28,10.81,10.33,0.99,9.82,1.0
T3,5.491,112.56,111.22,117.27,11.15,10.04,1.12,11.3,1.03,99.27,113.89,112.61,10.86,10.14,1.12,10.39,0.96
T2,5.709,100.04,104.88,100.34,11.55,10.81,1.08,10.42,1.08,112.74,101.7,113.8,11.42,10.02,1.0,9.79,0.98
T3,5.766,109.44,112.16,104.52,10.82,10.33,1.03,11.64,1.01,106.54,96.69,112.18,10.61,9.79,1.12,10.69,1.02
T2,5.879,104.44,101.76,116.77,11.0,10.6,1.13,10.18,0.92,110.45,111.85,104.47,11.59,11.21,1.09,10.31,1.07
T2,6.048,99.44,111.92,108.39,11.35,10.27,1.08,9.55,1.0,100.57,104.77,108.3,9.97,10.82,1.12,10.9,0.95
T2,6.108,100.13,103.12,105.72,10.7,11.24,1.16,9.74,1.08,114.78,112.32,104.79,10.93,10.79,1.0,10.43,0.96
T1,6.35,109.05,100.93,103.79,10.69,10.37,1.11,10.58,1.08,104.99,112.37,110.2,10.6,10.5,1.05,10.0,1.04
T4,6.87,111.13,109.73,99.29,10.11,10.66,1.07,11.16,0.95,101.29,98.36,97.56,11.46,11.45,1.09,11.77,1.03
T4,7.306,116.4,100.85,105.79,9.99,10.77,1.07,11.47,1.02,102.2,104.52,96.16,10.67,11.49,1.0,11.14,1.11
T1,7.685,106.47,106.8,103.99,10.66,10.24,1.09,10.98,1.05,99.32,109.05,99.05,10.75,9.84,1.0,11.13,1.15
T4,7.973,98.9,97.75,104.46,11.58,11.34,1.08,11.42,1.04,107.27,108.5,97.52,11.14,10.2,1.12,10.58,1.09
T2,8.119,98.35,101.92,114.53,10.13,9.94,1.01,9.81,0.94,98.38,96.58,101.49,10.53,11.56,1.17,10.87,1.05
T4,8.555,112.98,114.42,102.58,10.48,10.67,1.06,11.66,0.99,107.55,108.59,103.2,11.51,11.35,1.08,11.29,1.03
T3,8.833,109.42,113.12,110.94,10.97,11.21,0.98,9.86,1.02,107.86,110.11,117.4,11.15,10.33,1.13,10.09,1.08
T2,9.038,103.34,99.76,118.82,11.62,10.27,1.05,10.06,1.03,106.5,109.01,113.71,11.61,11.21,1.09,10.81,0.99
T1,9.379,108.77,106.07,104.42,10.88,10.9,1.07,11.32,1.1,101.23,115.86,108.57,9.67,10.66,0.96,10.68,1.14
T1,9.485,102.15,117.02,103.99,9.34,10.89,0.94,9.84,1.08,109.56,103.56,107.43,10.2,10.89,1.08,11.38,1.12
T3,9.871,111.31,113.0,104.76,11.28,11.37,0.99,9.87,1.06,114.48,99.75,102.03,11.39,10.84,1.03,10.29,1.11
T3,9.889,108.85,105.65,110.76,11.81,10.34,1.07,10.89,1.1,99.78,112.78,101.09,10.05,9.81,1.05,10.87,0.97
T2,10.27,97.4,108.93,101.05,10.56,10.66,1.17,10.03,0.94,100.87,102.88,101.15,10.59,10.47,1.17,9.75,0.98
T2,10.291,99.91,106.97,107.52,10.89,11.56,1.06,9.84,1.0,109.72,112.24,100.88,11.62,10.34,1.0,10.41,0.96
T4,11.345,102.22,102.56,104.82,11.56,11.84,1.07,11.17,1.02,116.29,101.46,103.25,11.68,11.22,1.07,11.32,1.06
T1,12.123,112.42,112.44,104.3,9.38,10.85,1.05,9.84,1.18,112.68,106.46,101.82,9.76,10.31,1.03,10.28,1.05
T4,12.61,109.74,106.21,104.94,10.86,11.86,1.12,10.19,1.07,105.22,104.57,101.6,10.82,11.77,1.14,10.18,0.99
T1,13.062,108.3,104.35,103.72,9.78,9.6,1.1,11.17,1.05,105.11,104.99,103.48,10.95,9.55,1.02,10.53,1.02
T2,13.794,108.82,95.63,115.44,11.63,10.07,1.16,9.27,1.06,97.38,103.64,104.2,10.36,11.06,1.16,9.21,0.93
T1,13.97,99.1,117.07,113.66,10.72,9.66,0.97,9.77,1.02,104.12,115.8,105.99,11.01,10.31,0.96,10.33,1.03
T1,14.066,102.11,104.33,104.16,10.96,10.22,1.06,10.95,1.05,106.56,110.51,101.62,10.85,10.18,1.04,10.0,1.0
T4,14.444,98.48,110.96,99.55,10.37,10.7,1.14,10.78,1.09,99.9,108.61,99.29,11.36,10.96,1.04,11.14,1.08
T1,14.49,108.05,100.2,115.81,9.32,10.49,0.99,10.2,1.04,97.97,104.46,102.76,9.96,10.61,0.96,10.43,1.15
T4,14.789,101.16,112.62,95.34,11.01,10.98,1.11,10.15,0.94,110.61,112.48,96.4,10.31,10.59,1.18,11.7,1.03
T3,15.442,115.74,102.08,103.99,10.71,10.28,1.03,11.66,1.13,99.07,113.48,112.67,10.68,10.65,1.01,9.86,1.02
T1,15.577,104.07,113.9,117.04,10.74,9.38,1.05,10.26,1.02,109.71,102.43,112.79,10.0,10.19,1.08,11.0,1.18
T2,15.58,103.91,112.16,113.0,10.75,11.66,1.18,9.4,1.01,100.75,107.8,117.01,11.13,11.56,1.18,9.63,1.03
T2,15.819,110.06,107.7,105.96,10.51,9.85,1.01,9.65,1.01,100.79,97.48,101.96,10.13,11.49,1.02,10.32,0.98
T2,16.02,102.52,97.79,103.19,10.62,11.18,1.15,10.93,0.92,107.95,107.58,104.14,10.63,10.64,1.16,10.33,1.04
T1,16.16,111.02,101.43,116.33,10.07,10.33,1.07,10.66,1.11,96.06,114.52,100.13,10.44,9.78,1.07,10.25,1.03
T2,16.222,108.35,108.52,100.16,9.94,10.6,1.05,9.57,0.98,105.1,108.92,104.19,11.63,10.04,1.15,10.67,0.94
T2,16.585,111.96,109.69,102.52,11.72,10.27,1.18,9.81,1.04,113.9,99.72,111.71,10.02,10.98,1.05,9.53,1.08
T4,16.592,106.12,99.83,94.16,10.26,10.19,1.05,10.19,1.08,112.62,114.38,109.69,11.33,11.32,1.09,11.04,0.95
T3,16.771,104.16,114.09,114.56,10.24,10.35,1.12,10.46,0.99,102.73,114.24,112.83,10.81,11.14,0.97,9.89,1.12
T1,16.961,106.82,101.5,99.32,10.68,9.49,0.95,10.35,1.08,100.24,109.33,111.12,9.9,9.63,1.07,11.23,1.14
T4,17.185,98.97,104.7,110.48,10.4,10.14,1.18,11.66,1.06,108.41,109.0,107.46,10.16,11.55,1.07,11.78,1.09
T2,17.329,105.95,96.14,114.01,10.29,10.1,1.11,10.7,1.02,111.56,112.51,113.42,10.42,10.79,1.16,9.76,1.02
T4,17.527,102.42,102.26,97.27,11.48,11.48,1.07,10.66,1.06,110.96,111.3,95.02,11.53,10.88,1.15,9.98,1.07
T2,17.895,111.22,102.76,115.04,10.3,9.94,1.0,9.25,1.04,103.16,102.59,102.12,11.55,11.59,1.0,10.75,1.03
