task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.103,10.64,102.79,110.98,163.61,11.72,147.04,0.98,1.13,10.64,101.15,116.12,150.4,10.19,166.4,0.95,1.09
T8,0.117,11.03,110.52,112.92,143.57,9.52,147.18,1.05,1.1,10.63,104.74,113.49,157.7,10.34,155.78,1.1,0.97
T2,0.224,10.97,113.16,106.24,146.84,9.91,148.69,0.99,1.08,11.17,97.63,102.91,147.45,9.88,165.31,0.95,1.09
T1,0.439,11.42,103.8,107.54,144.88,10.45,145.5,1.01,0.99,10.1,103.94,109.1,162.04,10.45,159.46,1.12,1.09
T2,0.623,9.7,108.71,92.51,155.75,9.47,162.34,1.0,0.96,11.4,95.84,106.81,168.18,10.21,165.89,0.93,1.04
T5,0.742,10.39,102.45,108.35,156.31,11.21,149.45,0.98,1.08,10.66,94.11,94.33,152.62,11.02,148.13,0.94,0.99
T1,0.856,11.07,92.35,116.54,145.05,10.75,142.32,1.06,1.01,11.46,108.81,110.54,153.02,9.81,164.75,0.99,1.04
T5,0.864,11.02,105.93,105.49,146.06,9.98,146.11,0.99,1.09,11.01,105.02,99.36,153.38,9.85,154.25,1.0,1.07
T3,0.947,10.18,107.68,111.01,157.93,10.27,145.45,0.96,0.99,10.82,96.99,108.49,155.72,9.74,154.81,1.06,1.14
T2,0.975,10.11,95.83,99.64,151.31,9.51,148.44,0.94,0.99,11.16,112.57,102.5,163.03,10.9,163.64,0.93,1.06
T2,1.073,10.31,104.78,97.43,150.35,10.84,172.4,1.07,0.95,10.86,97.7,106.55,161.99,10.28,147.67,0.97,0.95
T3,1.132,11.79,94.18,107.72,158.76,10.17,143.76,1.06,1.05,11.07,107.18,106.73,152.17,10.55,160.02,1.08,1.06
T10,1.171,10.18,119.24,96.19,162.9,9.54,155.07,1.04,1.11,10.3,103.19,97.22,145.88,9.76,160.0,0.96,1.05
T7,1.225,10.45,109.94,110.62,160.93,10.97,164.03,1.04,1.14,10.84,99.59,112.38,167.47,11.54,147.62,0.93,0.98
T8,1.301,11.24,102.19,114.52,157.36,11.01,148.02,0.96,1.1,10.19,98.11,112.99,144.55,10.92,156.78,1.04,1.06
T2,1.478,10.87,112.56,106.4,150.07,10.69,147.16,1.05,1.08,11.34,109.5,99.85,153.46,9.43,171.03,1.09,1.11
T6,1.521,10.93,106.76,109.77,145.4,11.26,154.08,1.02,1.0,10.27,103.22,108.73,155.24,11.36,164.42,1.09,1.07
T10,1.609,9.88,101.56,110.09,147.16,11.1,155.64,0.96,1.14,10.0,116.36,110.0,162.5,9.59,146.95,1.1,1.1
T3,1.705,11.18,103.04,110.13,161.64,10.87,152.22,0.98,1.01,10.07,102.46,96.29,162.49,9.54,159.06,0.94,1.1
T5,1.709,11.06,102.45,107.55,149.35,10.99,165.42,0.97,1.06,10.34,101.7,104.59,158.94,10.17,164.71,1.05,0.98
T5,2.229,11.29,97.56,104.39,162.07,10.71,163.78,1.05,1.12,10.38,105.82,102.87,167.1,10.53,156.33,1.08,1.09
T7,2.277,10.98,115.71,108.95,155.39,10.69,156.71,1.09,1.01,10.04,111.18,104.87,159.54,11.3,162.6,0.95,1.04
T6,2.399,9.75,100.35,114.42,147.5,9.94,141.94,1.07,0.96,10.91,110.3,116.36,153.74,10.22,167.23,1.03,0.96
T5,2.43,10.41,94.25,102.3,155.64,11.2,159.64,1.1,0.98,10.56,103.47,94.17,150.04,11.19,156.49,1.07,1.15
T4,2.494,10.36,97.16,93.53,173.28,10.21,150.54,1.02,1.09,10.69,99.42,110.0,165.42,9.63,155.02,1.02,0.98
T5,2.601,10.04,104.17,95.92,154.85,9.96,158.48,1.04,0.97,10.03,102.7,104.57,161.0,9.77,161.52,1.08,1.13
T2,2.77,10.91,103.37,103.0,151.86,9.81,149.79,1.07,0.96,10.08,110.74,105.97,170.97,9.48,160.01,0.95,1.06
T7,2.814,11.15,99.06,111.3,155.39,11.28,166.89,0.95,0.97,11.14,98.34,108.09,159.74,11.63,157.74,1.05,0.99
T6,2.955,10.2,110.32,116.62,144.28,11.36,166.83,1.06,0.94,10.91,99.31,111.28,158.96,10.54,156.55,1.01,1.02
T5,2.985,9.92,98.04,103.37,150.04,10.24,149.83,1.0,1.02,9.84,95.85,104.63,156.31,10.67,151.71,1.05,1.1
T3,3.172,10.4,98.18,97.54,149.67,10.57,167.14,1.07,1.07,9.96,107.07,101.55,158.62,10.76,150.17,1.09,1.06
T4,3.233,9.65,104.46,95.22,155.77,10.44,149.8,1.08,1.02,10.4,102.04,106.89,163.91,10.77,139.08,1.11,1.05
T4,3.277,10.72,103.69,108.43,158.77,10.87,159.92,1.11,0.96,9.77,104.92,106.06,171.45,10.55,140.63,0.98,1.04
T6,3.334,11.04,104.48,116.08,163.59,11.03,145.16,0.99,0.97,11.19,108.16,107.6,164.58,10.06,161.98,1.02,1.04
T5,3.389,11.14,99.59,105.49,154.77,10.66,163.78,1.06,1.13,10.76,103.47,111.8,147.19,11.16,144.89,1.0,0.99
