task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.218,10.56,108.55,108.26,162.25,10.87,167.1,1.15,0.98,9.99,92.17,102.84,142.06,10.52,156.64,1.12,0.94
T3,0.26,10.42,97.21,103.69,146.7,11.31,145.67,1.08,0.99,10.22,107.45,104.16,149.16,10.27,150.53,1.11,1.07
T10,0.436,11.37,102.2,106.36,164.69,10.91,160.1,1.03,1.13,10.7,114.87,105.45,164.26,9.9,160.67,1.09,1.1
T9,0.456,10.05,101.03,112.15,163.1,10.91,166.37,1.02,1.03,10.14,98.71,105.64,160.06,10.26,168.44,1.03,0.97
T7,0.779,11.67,98.17,103.71,160.12,11.33,154.51,0.95,1.08,11.56,100.79,116.73,142.53,11.16,152.73,0.96,1.12
T6,1.04,10.1,94.84,107.6,156.65,9.86,154.35,1.04,1.08,11.19,95.39,113.44,143.0,10.74,141.84,1.14,1.06
T3,1.051,11.33,107.19,109.01,159.21,10.17,164.98,1.1,1.04,11.59,92.1,110.51,163.72,10.61,156.97,0.99,1.12
T5,1.147,11.12,106.86,108.57,154.12,11.12,150.76,0.94,1.05,9.74,93.09,97.94,142.99,10.51,168.91,1.1,1.02
T3,1.161,11.72,92.52,97.59,142.05,11.31,162.69,0.95,1.0,10.79,98.55,105.23,151.24,9.6,161.41,1.03,1.07
T6,1.379,11.16,101.49,114.57,143.0,10.57,166.51,1.16,1.01,10.2,101.64,116.78,160.35,10.03,143.73,1.16,1.0
T6,1.464,10.45,101.44,113.17,145.72,10.16,151.95,1.14,1.0,10.11,105.33,100.74,147.7,10.07,156.68,1.05,1.1
T5,1.593,10.69,97.09,102.33,146.96,10.32,166.66,1.08,1.15,11.42,93.1,94.2,158.52,11.16,165.26,1.03,1.01
T1,1.665,10.47,95.3,109.99,150.58,9.42,155.16,1.03,0.96,11.16,104.24,113.29,162.01,10.0,159.55,0.99,1.06
T6,1.719,11.0,95.7,110.35,162.23,10.29,146.21,1.09,0.99,9.78,98.62,103.95,164.14,10.96,154.93,1.02,1.09
T5,1.831,11.31,98.92,102.93,159.44,9.89,169.25,1.1,1.01,11.38,100.01,94.87,154.12,11.07,153.19,0.96,0.99
T9,1.866,9.21,96.09,101.69,172.47,9.8,161.78,0.99,1.01,10.06,104.23,109.33,175.35,9.78,169.64,0.97,0.96
