task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.176,5.7,5.06,104.94,25.08,161.81,5.74,10.67,24.59,4.85,5.91,93.26,26.33,161.78,5.57,10.88,26.4
T4,0.494,5.16,5.24,103.58,27.34,167.61,5.56,11.35,24.4,5.36,5.09,107.54,28.79,156.58,5.42,11.53,28.16
T10,1.102,5.57,5.02,99.82,29.38,177.38,5.37,9.91,27.53,5.5,5.5,105.82,29.04,170.54,5.09,10.82,24.73
T7,5.513,4.67,5.09,115.02,27.2,147.21,5.6,11.52,25.04,4.7,5.65,109.61,24.2,154.71,4.96,11.51,29.48
T10,8.958,5.62,5.31,98.19,29.3,174.37,5.2,10.12,25.53,5.71,5.72,92.98,26.51,159.81,4.87,11.41,27.73
T9,9.022,5.4,5.4,113.19,26.42,154.16,5.45,10.54,25.62,5.05,5.01,111.24,26.89,153.07,5.43,9.74,28.5
T6,9.108,5.48,5.61,96.62,27.04,155.38,5.08,10.19,28.48,4.96,5.44,98.08,24.56,153.51,5.05,10.48,26.05
T9,9.546,5.28,4.8,114.33,26.98,145.76,4.69,10.74,27.63,5.38,5.08,98.75,24.42,157.72,5.25,11.21,28.18
T9,10.06,5.83,5.38,104.9,24.74,148.01,5.14,9.6,28.21,5.61,5.46,116.31,23.92,150.56,4.7,10.62,28.48
T1,10.509,5.77,5.62,101.52,24.38,160.91,5.23,9.82,25.73,5.47,4.86,113.98,25.28,144.86,5.87,10.99,27.2
T8,11.638,5.67,4.9,104.93,25.31,165.86,5.4,11.2,25.69,5.69,5.56,108.03,27.21,153.6,5.4,11.18,27.13
T4,11.918,5.14,4.99,95.49,28.28,164.94,5.89,10.53,24.71,5.38,5.55,112.8,24.8,160.95,5.22,10.1,24.91
T2,13.057,5.14,4.99,113.37,28.05,149.23,5.1,10.67,28.57,4.74,5.23,98.96,28.46,145.24,5.75,9.58,27.29
T7,13.316,4.73,5.52,111.29,23.61,162.12,5.8,10.02,26.61,5.36,5.38,110.05,23.84,144.41,5.63,11.07,25.45
T6,16.465,5.47,5.4,111.6,27.56,140.45,5.38,11.4,27.54,5.43,5.36,113.06,27.11,143.96,5.0,10.82,25.6
T1,17.55,5.12,5.67,109.34,26.94,150.48,5.6,10.58,26.94,5.54,5.18,102.02,24.51,144.39,5.0,11.35,26.81
T6,19.3,4.99,4.86,103.46,27.6,144.52,4.88,10.93,25.42,5.33,5.29,102.15,25.59,144.84,5.63,11.66,26.96
T8,20.108,5.05,5.11,115.54,28.06,162.18,5.32,10.51,28.01,5.76,5.39,109.31,27.83,163.1,5.54,10.88,25.23
T2,21.295,5.44,5.4,96.96,29.1,161.72,5.26,10.23,28.76,4.75,5.18,107.52,26.8,145.34,5.1,11.02,25.98
T3,22.393,5.14,5.88,96.06,24.16,147.72,5.68,10.31,25.06,5.03,5.69,94.03,24.34,138.3,5.34,9.34,27.18
T2,22.63,5.38,5.31,107.94,29.56,152.68,5.69,10.26,25.89,5.3,5.0,106.45,25.3,168.17,5.76,9.61,24.68
T6,23.417,5.37,5.42,109.2,27.67,146.65,5.54,11.35,27.16,5.5,5.28,104.61,27.35,160.56,5.01,11.31,24.72
T7,24.982,5.22,4.87,116.17,26.44,152.42,5.62,11.6,25.32,5.4,5.49,112.24,26.72,141.66,5.82,10.72,25.2
T3,25.746,5.34,5.62,97.07,27.58,143.38,5.06,9.4,24.94,5.0,5.41,96.77,26.29,143.85,5.88,10.42,23.29
T9,27.011,5.6,5.52,103.07,26.33,151.69,5.36,9.83,26.82,5.14,5.15,110.38,25.29,160.73,4.89,10.35,24.88
T2,27.698,4.74,5.44,97.91,29.06,146.15,5.7,9.9,25.36,4.84,5.22,101.76,25.72,152.68,5.19,9.95,26.9
T10,27.768,4.93,5.1,93.98,26.71,162.64,4.9,10.7,26.99,5.18,5.5,93.35,26.55,176.32,5.17,10.32,25.35
T4,27.948,5.54,5.6,109.88,28.13,154.29,5.62,10.88,24.67,4.92,5.54,111.92,24.84,157.16,5.44,9.92,25.17
T5,28.586,5.45,4.87,107.38,25.04,146.7,4.76,10.24,25.83,5.15,4.96,108.9,23.18,153.29,4.76,9.38,24.96
T7,29.23,4.85,5.46,100.45,26.39,139.84,5.26,11.41,25.1,5.45,5.35,109.1,26.42,145.65,5.01,10.04,27.44
T3,29.298,5.26,5.58,105.19,28.02,139.86,5.39,10.67,27.32,5.69,5.57,94.79,25.03,154.6,5.24,9.6,23.67
T10,29.554,4.9,5.65,101.65,29.09,175.53,5.65,11.31,27.7,5.5,5.02,101.11,26.02,160.63,5.06,10.91,28.06
T9,32.154,4.98,4.89,111.53,26.73,161.95,5.26,10.37,27.69,5.08,5.16,110.71,25.5,156.15,5.22,11.16,28.05
T10,32.303,5.67,5.1,100.99,28.95,165.01,5.46,9.98,27.18,5.51,5.48,97.47,26.26,176.93,5.31,11.62,28.22
T8,32.382,5.77,4.91,115.2,24.73,157.58,5.38,11.28,27.69,5.01,5.28,112.42,25.37,166.93,5.33,10.78,25.29
T9,32.561,5.16,5.59,109.93,24.12,151.21,4.98,11.23,28.22,5.14,4.87,98.63,27.05,143.21,4.72,9.71,26.88
T9,32.76,5.66,4.88,99.75,24.27,160.28,4.7,11.3,28.2,4.98,4.76,101.59,25.25,150.56,5.14,10.6,27.41
T9,33.773,5.72,4.83,105.99,26.88,160.48,5.3,10.67,26.42,5.21,5.18,112.43,24.75,151.06,4.93,11.16,25.54
T8,34.891,5.76,5.45,110.86,28.12,154.19,4.96,10.68,25.1,5.44,5.57,98.86,28.24,161.23,4.84,11.77,28.03
T7,35.01,5.26,5.46,108.83,27.82,154.94,5.52,10.47,26.2,4.7,4.89,103.5,23.9,145.5,5.75,10.57,26.13
T8,35.972,5.28,5.7,112.7,25.04,152.82,4.95,10.64,26.31,4.93,5.06,108.98,25.78,174.36,5.21,10.36,28.27
T5,37.241,5.0,4.87,108.9,24.55,153.18,5.16,9.55,25.69,5.79,5.07,102.67,23.74,160.96,4.99,9.33,23.93
T5,37.845,5.71,5.58,110.2,24.98,146.53,5.22,10.28,24.72,5.85,5.17,94.44,23.33,144.87,4.99,10.47,23.34
T1,38.637,5.04,5.46,114.83,24.78,162.51,5.85,10.4,23.19,5.3,5.0,111.1,24.29,157.12,5.59,10.84,24.29
T8,39.007,5.14,4.93,110.04,25.04,165.51,5.38,10.97,27.62,5.19,5.01,104.56,26.18,162.54,5.34,11.0,27.73
T1,40.644,5.08,5.13,105.4,23.49,144.26,5.14,11.57,26.84,5.07,5.36,98.07,25.13,154.05,5.68,10.56,24.74
T6,42.154,4.77,5.09,107.52,25.32,151.24,5.29,10.72,25.9,4.67,5.56,111.15,27.02,164.7,5.22,10.99,24.82
T8,42.199,5.45,5.44,98.1,27.72,158.77,4.73,10.38,25.12,5.44,5.4,108.18,28.96,153.66,5.01,11.11,28.98
T2,42.899,5.13,5.45,103.16,26.02,147.24,5.25,11.25,25.98,5.34,4.91,110.13,29.48,162.67,5.17,9.56,28.77
T7,43.903,4.83,4.92,116.99,24.49,144.24,5.44,11.36,28.5,4.8,4.93,100.09,27.89,146.63,5.76,10.84,24.98
