task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,2.67,2.126,1.905,3.82,0.64,2.444,1.455,5.11,0.804
1,2.753,2.179,1.784,4.475,0.62,2.618,1.616,5.0,0.647
1,2.767,2.618,1.807,4.716,0.629,2.405,1.847,3.797,0.776
1,5.014,2.227,1.586,4.566,0.717,2.011,1.947,4.946,0.619
2,5.734,2.097,1.793,5.121,0.826,2.643,1.836,3.768,0.843
1,7.315,2.031,1.565,3.874,0.858,2.522,1.583,4.469,0.668
1,9.347,1.88,1.801,4.132,0.686,2.286,1.603,4.407,0.628
2,9.784,2.013,2.133,3.985,0.951,2.57,1.765,3.782,0.94
2,11.87,2.416,1.692,4.836,0.999,2.411,1.897,4.623,0.771
1,13.513,2.424,1.556,4.922,0.822,2.446,1.728,4.895,0.661
1,14.826,2.482,1.974,4.833,0.629,2.002,1.735,4.354,0.689
1,15.839,2.1,1.872,4.707,0.659,2.044,1.684,3.605,0.772
2,18.695,2.011,1.785,4.368,0.945,2.455,1.852,3.632,0.866
2,20.65,2.61,1.681,4.498,0.961,2.169,2.057,3.831,1.008
1,21.053,2.078,1.403,4.364,0.707,2.213,1.842,3.624,0.801
1,21.242,2.126,1.475,3.626,0.644,2.478,1.844,4.258,0.659
2,22.466,2.333,1.779,4.238,0.753,2.074,1.823,4.462,0.952
1,23.135,2.45,1.551,4.472,0.688,2.482,1.868,3.628,0.73
2,23.859,2.329,1.819,4.125,1.018,2.523,2.059,4.452,0.987
1,24.425,1.903,1.434,4.411,0.807,2.023,1.744,3.999,0.762
1,24.79,2.049,1.528,4.986,0.74,2.309,1.669,4.775,0.744
1,25.476,2.511,1.673,4.88,0.615,2.179,1.658,4.347,0.722
1,25.621,1.922,1.722,3.672,0.851,2.228,1.515,3.886,0.824
2,26.288,1.965,1.942,4.279,1.015,2.106,1.834,4.368,1.009
1,28.827,2.173,1.639,4.536,0.612,2.605,1.482,4.079,0.671
2,28.943,2.278,1.908,4.388,0.72,2.437,1.854,4.133,0.934
2,32.279,2.13,1.932,3.774,0.752,2.38,1.664,4.874,0.913
2,32.618,2.073,1.975,4.036,0.949,2.466,1.533,3.647,0.834
1,33.217,2.249,1.804,3.858,0.684,2.092,1.802,4.774,0.741
1,34.099,2.616,1.582,4.425,0.765,2.491,1.454,4.666,0.723
1,34.928,2.45,1.519,4.5,0.61,1.882,1.923,4.233,0.841
1,36.317,2.126,1.847,3.746,0.725,2.577,1.923,4.864,0.757
1,37.803,2.563,1.739,5.095,0.71,1.882,1.441,3.968,0.855
1,38.403,2.324,1.919,4.271,0.662,2.386,1.616,5.037,0.715
1,40.467,2.465,1.454,3.692,0.697,2.214,1.656,4.824,0.817
1,40.957,2.014,1.868,4.992,0.702,2.623,1.737,3.624,0.682
1,40.998,2.006,1.582,4.165,0.622,2.049,1.611,4.611,0.826
2,41.494,2.361,1.973,4.087,0.929,2.564,1.633,4.642,0.808
1,43.358,2.011,1.574,3.707,0.678,1.913,1.419,5.037,0.727
1,45.042,1.886,1.956,4.011,0.833,2.197,1.722,4.176,0.852
1,45.443,2.063,1.899,4.583,0.804,2.468,1.733,4.632,0.765
1,47.156,2.052,1.855,4.055,0.724,1.974,1.779,4.128,0.619
1,47.395,2.312,1.515,4.076,0.758,2.402,1.854,5.078,0.618
1,47.656,1.982,1.882,4.993,0.687,1.935,1.977,5.11,0.612
1,47.691,2.044,1.811,3.654,0.727,2.535,1.821,4.503,0.746
1,47.822,1.996,1.579,4.716,0.666,1.997,1.699,3.896,0.734
1,48.045,1.904,1.703,4.168,0.797,2.235,1.794,4.915,0.693
2,49.861,2.186,2.039,5.111,1.002,2.514,1.978,3.826,0.815
2,52.892,2.333,1.958,4.533,1.001,1.973,1.798,4.943,0.93
1,53.43,2.226,1.836,3.628,0.678,2.44,1.538,5.018,0.711
1,54.044,1.906,1.836,4.231,0.772,1.943,1.448,3.987,0.689
1,55.062,2.07,1.765,4.031,0.76,2.049,1.969,4.079,0.842
1,56.033,1.899,1.927,3.765,0.702,2.241,1.587,4.775,0.672
2,57.534,2.088,2.04,4.957,1.002,2.428,2.013,4.72,0.911
1,58.808,2.574,1.464,4.411,0.7,2.015,1.44,4.003,0.81
1,59.66,2.183,1.544,5.049,0.835,2.528,1.824,4.756,0.64
1,60.409,2.095,1.766,4.694,0.75,1.982,1.684,4.339,0.755
2,61.249,2.545,1.53,4.596,0.902,2.625,1.856,4.418,0.818
1,61.422,1.907,1.425,3.726,0.839,2.359,1.939,4.632,0.723
1,62.872,2.023,1.916,3.895,0.668,2.458,1.559,3.748,0.75
1,66.981,2.238,1.653,4.961,0.612,2.12,1.711,3.733,0.737
1,68.422,1.853,1.765,4.962,0.693,2.213,1.851,3.65,0.722
1,68.96,2.185,1.403,4.241,0.763,2.413,1.727,4.753,0.628
2,70.393,2.558,2.089,4.002,0.908,2.231,1.94,4.029,0.745
1,72.086,2.041,1.907,4.468,0.791,1.879,1.425,4.696,0.83
2,72.322,1.9,1.544,4.162,0.982,2.311,1.608,4.397,1.003
1,75.855,2.525,1.73,4.916,0.737,2.179,1.456,4.16,0.821
1,76.181,2.582,1.89,3.627,0.684,2.235,1.882,4.225,0.612
1,77.292,2.339,1.981,3.86,0.806,2.486,1.847,4.642,0.839
1,77.63,1.997,1.479,5.05,0.66,2.153,1.764,4.469,0.726
1,79.646,2.388,1.958,3.624,0.835,2.257,1.714,3.994,0.834
1,79.853,2.074,1.528,4.727,0.753,1.988,1.46,4.977,0.657
1,81.702,2.507,1.489,4.011,0.625,1.999,1.774,4.918,0.816
1,81.705,2.276,1.714,4.04,0.693,1.899,1.916,3.989,0.843
1,82.596,2.502,1.685,4.136,0.677,2.07,1.973,4.231,0.804
1,83.946,2.099,1.438,4.219,0.807,2.221,1.703,4.725,0.616
1,86.584,2.485,1.535,3.807,0.835,2.485,1.891,5.004,0.647
2,87.655,2.428,2.013,4.245,0.975,1.882,1.606,3.628,0.914
1,88.563,2.341,1.579,4.047,0.648,2.201,1.605,4.272,0.855
1,88.765,2.471,1.462,4.925,0.861,2.287,1.79,5.088,0.64
1,90.289,1.997,1.959,4.279,0.838,1.86,1.518,4.76,0.632
1,91.123,2.095,1.48,4.969,0.757,2.316,1.898,3.981,0.834
1,92.052,2.209,1.513,4.591,0.671,1.883,1.974,4.687,0.832
1,93.883,2.059,1.984,5.008,0.75,1.863,1.515,5.112,0.61
1,95.338,2.346,1.855,3.792,0.768,2.493,1.609,3.987,0.801
1,97.085,2.183,1.714,4.696,0.644,2.446,1.593,3.627,0.647
1,97.133,2.286,1.761,3.654,0.666,2.469,1.921,4.918,0.717
1,97.194,2.052,1.876,4.081,0.745,2.106,1.439,4.233,0.737
1,97.432,1.886,1.801,4.083,0.762,2.286,1.642,3.822,0.861
