task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.102,102.704,109.276,109.721,103.226,107.816,108.634,115.736,98.348,105.684,99.585,91.986,106.886,100.869,108.056
2,0.371,10.906,106.069,99.255,9.574,107.791,105.638,1.01,10.357,104.785,93.735,9.272,100.645,117.875,1.082
2,0.51,11.614,112.471,104.887,10.06,107.165,116.347,1.073,11.212,102.99,107.569,9.528,104.993,104.453,1.04
3,0.728,106.966,102.649,1.127,98.334,111.589,0.917,103.941,99.876,101.857,0.973,95.776,115.699,0.948,106.259
2,0.936,10.341,112.098,104.681,10.358,114.486,116.525,0.995,11.147,103.879,102.63,9.981,100.588,106.619,1.05
4,1.172,104.391,9.636,105.788,106.975,1.162,110.205,97.742,106.766,9.628,103.976,94.975,1.0,104.427,98.981
4,1.278,114.226,10.553,104.77,99.335,1.115,102.981,100.472,105.44,10.041,107.817,96.071,1.005,98.91,109.095
1,1.444,114.928,104.244,112.334,107.414,93.671,118.767,114.49,98.778,104.869,111.446,103.618,101.959,100.934,111.904
4,1.588,107.266,9.795,99.477,98.274,1.114,110.516,113.301,109.423,10.699,106.253,97.799,1.05,106.182,107.029
3,2.334,97.357,107.601,1.023,110.47,115.476,1.006,96.087,96.129,97.454,1.09,93.377,107.605,0.965,102.819
2,2.407,10.529,115.111,102.112,10.325,115.298,118.496,1.092,10.343,102.28,110.118,10.387,110.086,117.638,1.097
1,2.579,113.524,102.819,116.478,93.304,105.293,106.068,101.745,109.85,95.806,111.99,108.604,101.135,117.773,113.208
1,2.864,101.563,102.745,110.382,101.026,101.787,101.017,113.814,106.684,103.354,115.567,91.616,94.849,106.206,102.826
2,3.294,11.348,105.992,102.407,10.999,110.67,114.258,1.076,10.846,109.453,104.761,10.902,100.211,102.449,0.979
4,3.67,101.732,9.963,98.675,105.31,1.027,94.776,110.075,99.56,10.134,107.944,97.565,1.095,106.897,95.879
2,4.037,10.786,112.478,94.735,10.912,112.518,112.778,1.003,9.963,106.608,101.856,10.928,113.597,114.9,1.022
1,4.375,104.347,92.978,113.159,91.597,105.516,117.984,114.359,102.835,105.464,116.253,97.028,92.904,113.021,107.404
2,4.798,11.271,115.171,93.803,10.085,100.231,113.424,1.113,10.556,110.083,107.187,10.875,107.865,116.463,0.992
4,4.903,108.151,10.744,114.391,97.059,1.072,101.65,108.331,107.872,10.669,104.953,107.493,1.069,108.615,101.329
3,5.005,107.569,111.551,1.112,98.334,111.969,1.068,106.398,108.995,104.206,1.061,96.159,102.907,1.002,109.307
1,5.011,113.618,94.094,111.369,95.383,97.715,112.393,115.483,107.533,105.74,100.917,93.529,99.004,116.501,108.239
2,5.474,9.972,113.475,107.388,9.784,109.355,118.407,0.992,10.538,110.083,95.169,10.437,111.265,117.326,1.004
1,5.476,115.047,93.758,109.76,103.558,101.659,108.645,114.54,105.059,104.468,112.467,95.006,100.849,117.422,113.936
2,5.638,10.278,107.352,94.319,10.764,108.792,113.706,1.043,11.714,105.488,105.355,9.302,113.129,102.348,1.0
3,6.014,103.426,106.754,1.09,108.333,115.871,0.984,104.835,108.48,97.335,1.13,96.568,105.646,1.006,103.344
2,6.51,10.011,108.558,98.222,9.361,104.162,102.626,1.062,11.516,107.136,101.138,10.505,111.654,112.778,0.971
1,6.584,102.691,101.906,114.915,96.88,94.892,114.213,116.899,103.938,93.958,107.259,108.059,92.842,109.055,104.789
4,6.893,105.276,9.446,107.314,109.297,1.091,107.402,96.377,116.63,10.698,107.877,108.938,1.038,96.523,107.746
1,7.021,97.806,94.226,104.359,96.462,103.464,117.029,107.809,105.374,106.078,108.729,92.622,94.243,105.352,116.134
3,7.227,98.817,110.143,1.106,107.179,118.065,0.99,107.084,99.338,107.364,1.091,108.069,107.59,1.057,112.62
3,7.794,95.028,106.127,1.072,101.702,101.949,1.065,105.594,98.391,102.423,0.975,95.478,116.07,1.081,106.046
3,8.032,99.217,95.04,1.047,97.834,107.038,0.931,104.727,106.052,108.697,1.099,95.979,114.742,1.014,105.6
3,8.079,96.955,103.438,1.106,101.78,100.922,1.031,97.622,96.198,105.849,1.083,100.602,102.22,0.976,99.044
4,8.559,114.997,10.829,104.259,107.788,1.147,108.422,102.888,105.119,10.583,99.349,108.33,1.109,97.453,104.102
4,9.488,104.313,10.517,110.525,107.904,0.988,107.729,113.514,114.127,11.047,111.129,101.112,1.138,96.302,101.322
2,9.502,11.05,101.78,109.806,10.524,111.877,113.824,0.992,11.496,115.553,95.599,10.072,110.468,117.064,1.001
2,10.01,10.747,101.076,108.878,9.368,113.46,108.753,0.978,10.588,118.337,110.343,9.371,115.816,108.925,1.088
1,10.402,100.061,102.439,100.477,93.213,93.022,114.285,107.64,101.755,108.54,102.984,102.287,100.974,109.68,101.595
3,10.607,104.713,100.78,1.001,94.759,100.076,0.948,108.994,101.407,107.019,1.037,108.069,108.819,1.013,111.767
2,10.7,11.505,100.721,110.993,9.332,114.19,104.955,1.086,10.36,100.817,98.746,9.981,111.304,107.097,0.972
3,11.093,105.552,96.77,1.047,107.136,116.073,1.053,108.259,109.741,96.735,1.023,93.793,103.493,0.996,99.314
