task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.192,1.916,1.79,4.971,0.612,2.07,1.521,4.851,0.63
2,1.183,2.209,1.648,5.016,0.87,2.226,2.035,4.368,0.905
2,2.386,2.156,2.025,5.048,0.881,2.269,1.985,3.976,0.934
1,2.69,2.225,1.653,3.807,0.678,1.857,1.408,4.916,0.852
1,5.039,1.905,1.971,4.059,0.838,1.996,1.897,4.609,0.616
1,6.561,2.395,1.584,4.613,0.66,1.884,1.882,3.748,0.768
1,7.137,2.179,1.741,4.061,0.667,2.44,1.79,3.737,0.718
1,9.923,2.233,1.854,4.027,0.666,2.397,1.761,3.989,0.61
2,10.595,1.922,1.809,3.691,0.722,2.614,1.806,4.962,0.83
1,10.622,2.261,1.408,4.71,0.836,1.919,1.985,3.968,0.768
1,11.853,2.419,1.628,3.908,0.681,1.918,1.654,4.038,0.825
2,12.112,2.39,2.023,4.307,1.007,1.873,2.01,4.253,0.749
1,13.095,2.214,1.434,4.408,0.772,2.585,1.711,4.733,0.839
2,14.713,2.099,1.667,4.66,0.999,2.318,1.571,3.828,0.76
1,16.383,2.272,1.716,4.156,0.786,1.882,1.646,4.264,0.816
1,16.469,2.162,1.836,4.177,0.829,2.192,1.834,4.35,0.664
2,19.158,2.633,1.687,3.726,0.845,2.298,1.516,3.66,0.803
1,21.378,2.57,1.822,4.974,0.837,2.332,1.743,4.724,0.838
1,22.438,1.963,1.783,4.986,0.862,2.197,1.872,3.872,0.863
1,23.488,1.951,1.774,4.31,0.615,2.509,1.708,4.349,0.752
1,24.253,1.899,1.502,5.044,0.75,1.925,1.838,4.252,0.712
2,24.543,2.404,1.769,5.103,0.744,1.898,1.946,5.121,0.917
1,24.746,2.407,1.609,3.753,0.678,1.88,1.582,3.881,0.758
2,24.818,2.517,1.567,4.83,0.754,2.151,1.609,5.025,0.946
2,25.208,2.381,1.847,4.98,0.857,2.45,1.7,4.65,0.797
2,25.305,2.243,1.702,4.44,0.787,2.257,1.723,3.776,0.904
1,25.7,2.219,1.601,4.912,0.681,1.865,1.743,4.541,0.86
2,25.773,2.549,2.078,4.621,0.921,2.439,1.949,4.995,0.954
2,27.533,2.151,2.095,4.543,0.773,2.14,1.901,3.633,0.777
2,28.285,1.984,1.992,3.875,0.926,2.442,1.768,4.226,0.725
2,28.953,2.258,1.99,4.112,0.84,2.301,2.144,4.275,0.992
1,28.974,2.191,1.835,4.832,0.702,2.324,1.446,4.566,0.649
2,29.069,2.4,1.565,4.182,0.825,2.635,1.894,4.995,1.006
2,29.566,2.098,1.792,4.589,0.745,1.88,2.067,3.984,0.784
2,30.595,2.132,1.776,4.642,0.841,2.066,1.68,4.764,0.895
1,31.143,2.395,1.628,4.916,0.715,1.912,1.648,4.454,0.623
2,33.044,1.938,1.57,5.029,0.954,1.91,1.605,3.722,0.846
2,34.317,2.313,2.085,4.93,0.987,2.071,2.009,4.585,0.797
2,34.672,2.566,2.011,3.642,0.795,2.269,1.548,5.078,0.926
2,34.933,2.337,1.613,3.819,0.949,1.892,1.937,3.691,0.8
2,36.809,2.086,2.104,5.121,1.006,2.334,1.612,4.26,0.849
2,36.937,2.108,2.113,3.898,0.88,2.381,1.95,4.641,0.794
1,38.283,2.031,1.728,4.437,0.627,2.259,1.829,4.674,0.863
2,40.698,1.961,2.076,4.746,0.792,1.873,1.776,4.237,0.747
2,43.959,2.105,1.769,3.752,0.814,2.302,1.955,3.852,0.84
2,44.114,2.313,1.892,3.795,0.734,2.056,1.656,3.792,0.913
2,44.813,2.333,1.645,4.268,0.819,1.946,1.903,4.965,0.736
1,44.918,2.34,1.461,4.402,0.701,2.022,1.605,3.82,0.843
2,45.003,2.405,2.089,4.374,0.913,2.048,1.82,3.819,0.979
2,46.17,1.88,2.091,3.804,0.949,1.88,1.824,3.683,0.886
1,46.244,1.982,1.977,3.681,0.637,2.575,1.685,3.931,0.704
1,47.651,2.215,1.969,3.989,0.84,1.948,1.963,3.653,0.694
2,48.428,2.615,2.027,4.344,0.821,2.537,1.662,4.359,0.727
2,48.799,2.243,1.55,4.703,0.933,2.415,1.815,5.01,0.97
2,49.153,1.935,1.936,4.364,0.98,2.324,1.755,4.039,0.889
1,49.352,2.276,1.744,4.498,0.811,1.983,1.51,4.96,0.622
1,49.502,1.891,1.836,4.437,0.684,2.109,1.489,4.84,0.825
1,49.855,2.315,1.821,3.696,0.739,2.314,1.86,4.128,0.753
1,51.345,2.592,1.582,4.366,0.847,2.497,1.516,4.888,0.674
2,54.616,1.897,1.906,4.226,0.963,1.95,1.861,4.511,0.926
1,54.739,1.981,1.434,4.88,0.712,1.988,1.582,3.929,0.773
2,54.798,1.954,2.073,4.269,0.928,2.438,2.078,3.642,0.952
1,55.335,2.056,1.616,3.783,0.752,2.525,1.714,4.02,0.815
1,55.476,2.296,1.688,4.966,0.751,2.053,1.862,4.843,0.614
1,56.062,2.544,1.615,4.405,0.839,2.252,1.524,4.592,0.629
1,56.226,2.133,1.48,3.824,0.834,2.117,1.615,4.233,0.671
2,58.071,2.502,2.007,4.86,0.849,2.266,1.681,4.041,0.768
1,58.081,1.982,1.547,3.847,0.73,1.931,1.851,4.841,0.84
1,58.919,2.581,1.464,5.073,0.681,2.542,1.636,4.303,0.826
1,60.913,2.279,1.956,4.592,0.836,2.003,1.668,3.871,0.723
1,63.324,2.528,1.956,5.095,0.751,2.397,1.462,4.591,0.821
2,63.722,2.36,1.793,5.099,0.848,2.509,1.786,4.181,0.859
1,64.068,2.581,1.473,3.729,0.81,2.332,1.874,4.851,0.658
2,64.434,1.97,2.02,4.191,0.77,2.57,1.861,3.793,0.99
2,64.46,1.971,1.762,3.642,0.984,2.361,2.07,4.795,0.736
2,65.414,2.435,1.695,3.813,0.856,2.116,1.695,4.156,0.98
2,65.977,1.971,1.824,4.885,0.987,1.932,1.925,3.652,0.904
1,66.224,1.938,1.98,4.996,0.751,1.988,1.603,3.877,0.668
2,68.103,2.333,1.95,3.691,0.91,2.114,1.583,4.194,0.837
2,68.466,2.272,1.605,3.96,0.867,2.0,1.736,3.732,0.94
2,69.177,2.614,1.916,4.462,0.965,2.167,1.935,4.956,0.971
2,69.379,2.416,1.561,4.714,0.989,2.626,1.994,4.983,0.937
1,69.809,2.093,1.719,4.954,0.612,2.028,1.651,3.765,0.725
1,71.095,1.951,1.548,3.672,0.814,2.083,1.733,3.806,0.688
2,72.143,1.912,2.09,4.268,0.837,2.626,1.831,4.44,0.874
1,75.018,2.279,1.426,4.41,0.853,2.531,1.469,3.604,0.687
2,75.306,2.36,1.882,4.344,1.018,2.319,2.13,5.03,1.003
2,75.532,2.339,1.655,4.765,0.821,2.266,1.909,4.736,0.882
2,76.011,2.103,2.06,4.759,0.732,2.074,1.59,4.359,0.884
2,77.219,2.007,1.879,4.907,0.84,2.585,1.972,4.666,1.014
2,77.236,2.394,1.792,4.196,0.916,1.979,1.578,4.196,0.766
2,78.888,2.384,2.101,5.134,0.926,2.297,2.037,3.793,0.756
1,82.437,2.419,1.737,3.65,0.774,1.988,1.947,4.186,0.631
