task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.574,2.14,1.787,4.357,0.747,2.436,2.105,3.633,0.785
1,1.318,1.988,1.574,5.097,0.834,2.197,1.607,4.357,0.725
1,2.986,2.192,1.738,4.53,0.7,1.943,1.927,4.366,0.636
2,3.797,2.045,1.847,4.474,0.952,2.554,1.656,4.252,0.867
1,3.994,2.12,1.973,3.669,0.674,2.241,1.83,3.709,0.712
1,5.594,1.872,1.598,4.072,0.702,1.885,1.569,4.177,0.616
2,5.608,2.313,1.88,3.772,0.952,1.956,1.791,4.213,0.819
2,5.864,1.868,1.636,4.769,0.89,2.097,1.543,4.61,0.802
1,6.086,2.379,1.653,3.939,0.683,2.557,1.79,4.412,0.767
1,6.092,2.215,1.836,3.613,0.687,2.433,1.506,4.242,0.667
1,6.157,2.483,1.421,4.548,0.672,2.263,1.825,4.433,0.744
2,6.575,1.93,2.081,3.725,0.805,2.12,1.982,3.807,0.856
2,10.033,2.361,1.95,4.313,0.873,2.466,1.822,5.076,0.97
1,10.248,2.623,1.673,3.863,0.616,2.526,1.542,4.469,0.795
2,11.019,2.361,2.055,4.089,0.83,2.416,1.673,4.187,0.871
1,11.229,2.613,1.761,3.997,0.716,2.468,1.812,4.059,0.627
2,14.37,2.043,2.017,3.637,1.015,2.368,1.546,4.851,0.74
1,15.278,2.444,1.703,4.307,0.86,2.226,1.827,4.76,0.728
1,15.731,2.341,1.892,4.756,0.628,2.077,1.551,4.363,0.74
1,15.957,2.542,1.419,4.121,0.861,2.043,1.854,4.059,0.814
1,18.827,2.153,1.601,3.615,0.65,2.126,1.835,3.848,0.81
1,18.897,1.899,1.413,3.913,0.692,2.362,1.739,3.792,0.737
1,21.14,1.91,1.762,4.479,0.805,2.298,1.475,4.835,0.646
2,21.521,1.935,1.944,4.902,0.749,2.571,2.069,3.682,0.727
1,22.743,2.509,1.655,4.864,0.676,2.233,1.824,4.593,0.688
2,22.772,2.059,1.929,4.05,0.795,2.308,1.695,4.933,0.74
1,22.966,2.287,1.437,3.633,0.618,2.346,1.682,4.401,0.671
1,23.947,2.25,1.957,4.348,0.843,2.285,1.744,4.35,0.742
2,24.819,2.414,1.811,4.228,0.801,2.611,1.966,5.022,0.888
1,25.135,1.943,1.897,4.84,0.836,1.999,1.919,5.077,0.861
2,26.64,2.622,1.935,3.693,0.732,2.426,2.122,4.465,0.845
1,26.8,2.055,1.902,4.925,0.816,2.233,1.438,4.894,0.744
2,26.833,2.566,2.063,4.177,0.785,1.97,2.12,4.04,0.763
1,27.637,2.062,1.516,4.724,0.66,1.986,1.933,3.797,0.692
1,28.354,1.983,1.663,4.873,0.837,2.482,1.445,4.347,0.618
1,30.066,2.251,1.866,4.671,0.64,2.167,1.479,4.945,0.763
2,30.457,2.068,1.644,4.418,0.727,2.437,1.965,3.782,0.726
2,31.587,2.434,1.721,5.1,0.72,1.904,1.819,4.768,0.763
1,33.217,2.167,1.847,4.515,0.801,2.343,1.479,4.303,0.676
1,33.47,2.233,1.543,3.627,0.668,1.88,1.741,4.746,0.642
2,33.622,2.391,1.565,4.62,0.998,2.056,1.907,5.035,0.758
1,33.721,2.277,1.68,3.981,0.632,2.441,1.739,3.864,0.627
1,35.124,2.568,1.445,3.719,0.697,2.174,1.546,4.596,0.796
2,38.008,2.433,1.585,3.936,0.803,2.121,1.903,3.679,0.74
2,38.203,2.256,1.733,3.721,1.012,2.544,1.723,5.06,0.944
1,38.341,2.332,1.651,3.659,0.801,1.883,1.798,4.657,0.683
1,38.603,2.378,1.956,3.78,0.659,2.388,1.469,4.548,0.754
1,41.05,2.597,1.601,4.511,0.614,1.914,1.801,4.196,0.717
2,41.186,1.961,2.122,5.076,0.904,2.354,1.869,4.869,0.926
1,41.299,2.07,1.846,4.02,0.721,2.478,1.771,3.624,0.834
2,41.433,2.121,1.983,4.179,0.771,2.257,2.037,4.999,0.916
2,41.949,2.462,2.025,4.444,0.816,2.483,1.633,4.563,0.926
2,43.374,2.466,1.826,4.701,1.001,1.907,1.53,4.596,0.866
2,43.669,2.421,1.897,4.997,0.888,2.569,1.83,4.477,0.826
1,44.093,2.195,1.923,4.778,0.716,2.096,1.742,4.967,0.766
1,44.289,1.881,1.505,4.575,0.717,2.011,1.838,3.972,0.652
2,44.797,2.122,1.746,5.003,0.933,2.447,1.516,4.447,0.886
1,45.171,2.432,1.434,4.542,0.696,1.913,1.735,3.941,0.791
1,47.022,2.076,1.866,4.079,0.853,2.296,1.821,5.078,0.804
1,48.018,2.373,1.847,4.924,0.676,1.949,1.737,3.888,0.786
1,48.208,1.979,1.86,4.657,0.668,2.119,1.691,3.653,0.811
1,51.617,2.428,1.604,4.013,0.633,1.894,1.53,4.079,0.765
1,51.685,2.625,1.605,4.13,0.807,2.493,1.927,3.619,0.675
2,52.744,2.048,1.912,4.674,0.94,1.979,1.673,3.861,0.815
2,54.025,2.466,1.784,4.764,0.793,2.094,1.615,3.775,0.932
1,54.331,2.451,1.566,3.816,0.707,2.316,1.696,4.831,0.76
2,54.498,1.923,1.838,4.365,0.995,2.043,1.591,3.674,0.996
2,55.965,2.126,1.676,3.626,0.72,2.447,1.711,5.124,0.886
1,56.186,2.213,1.716,4.388,0.705,2.284,1.824,3.663,0.647
1,56.959,2.028,1.601,4.349,0.779,2.219,1.8,4.206,0.838
2,57.901,2.27,1.869,4.01,1.016,1.926,2.054,3.98,0.884
2,58.709,2.45,1.92,5.022,0.91,2.161,1.803,3.74,0.868
2,59.661,1.905,1.612,4.379,0.843,2.01,1.596,3.828,0.794
