task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.549,1.912,1.043,1.925,1.01
2,0.759,3.074,5.915,3.014,5.954
2,2.568,3.088,5.924,3.056,5.913
2,3.34,3.081,5.912,3.003,5.995
1,5.206,1.919,1.083,1.902,1.023
1,6.208,1.983,1.042,1.994,1.085
1,8.193,1.969,1.036,1.936,1.029
1,8.406,1.905,1.044,1.942,1.036
2,9.603,3.042,5.952,3.066,5.926
1,9.894,1.925,1.006,1.954,1.067
1,10.207,1.989,1.073,1.911,1.081
2,10.611,3.052,5.944,3.051,5.912
1,11.789,1.944,1.051,1.992,1.001
1,12.269,1.946,1.084,1.938,1.078
1,12.281,1.993,1.043,1.984,1.064
1,12.518,1.948,1.055,1.976,1.097
1,12.65,1.999,1.09,1.904,1.043
1,14.703,1.97,1.062,1.908,1.086
1,14.833,1.974,1.002,1.986,1.027
1,15.184,1.922,1.099,1.957,1.042
1,16.08,1.959,1.078,1.946,1.001
1,16.434,1.99,1.07,1.989,1.033
1,16.97,1.962,1.072,1.918,1.024
1,17.059,1.994,1.0,1.936,1.004
1,17.582,1.918,1.07,1.954,1.001
1,17.681,1.978,1.081,1.942,1.067
1,18.076,1.915,1.036,1.965,1.055
2,18.489,3.024,5.924,3.033,5.966
1,18.955,1.974,1.022,1.91,1.047
1,19.028,1.903,1.031,1.931,1.079
2,19.831,3.046,5.971,3.043,5.911
1,20.09,1.949,1.083,1.905,1.007
2,20.139,3.06,5.912,3.067,5.941
1,20.208,1.93,1.033,1.93,1.053
1,20.31,1.92,1.035,1.917,1.044
2,21.836,3.054,5.919,3.025,5.979
2,22.159,3.01,5.996,3.042,5.985
2,22.753,3.044,5.929,3.032,5.998
1,23.037,1.914,1.033,1.935,1.095
1,23.482,1.914,1.028,1.998,1.042
2,23.796,3.091,5.938,3.068,5.92
1,25.712,1.971,1.075,1.989,1.027
1,26.182,1.997,1.072,1.967,1.09
1,26.2,1.991,1.036,1.935,1.061
1,26.833,1.918,1.034,1.927,1.1
2,27.213,3.073,5.925,3.094,5.975
1,27.808,1.96,1.033,1.923,1.013
1,28.506,1.978,1.008,1.95,1.069
1,28.91,1.999,1.087,1.982,1.011
1,29.141,1.963,1.055,1.927,1.039
2,29.212,3.064,5.982,3.003,5.92
1,29.386,1.978,1.027,1.926,1.087
1,29.731,1.959,1.025,1.903,1.026
1,30.519,1.979,1.037,1.923,1.09
2,31.535,3.034,5.997,3.023,5.927
1,32.957,1.993,1.077,1.926,1.065
2,33.524,3.003,5.941,3.076,5.909
1,35.028,1.996,1.077,1.942,1.09
1,35.424,1.976,1.069,1.97,1.004
2,35.889,3.066,5.908,3.084,5.975
1,36.086,1.926,1.035,1.964,1.065
2,40.727,3.04,5.958,3.069,5.971
1,40.99,1.94,1.037,1.964,1.084
1,41.226,1.982,1.078,1.96,1.017
2,41.556,3.085,5.904,3.008,5.995
2,42.627,3.004,5.957,3.088,5.982
1,42.989,1.924,1.098,1.938,1.008
1,44.676,1.992,1.081,1.949,1.032
1,44.75,1.966,1.04,1.964,1.05
1,45.989,2.0,1.095,1.903,1.004
1,46.537,1.909,1.001,1.963,1.084
1,47.349,1.954,1.077,1.98,1.039
1,47.542,1.962,1.091,1.914,1.054
1,48.643,1.944,1.005,1.988,1.04
2,49.775,3.041,5.977,3.032,5.977
1,50.221,1.939,1.003,1.91,1.009
1,51.021,1.967,1.056,1.929,1.071
2,55.289,3.024,5.966,3.094,5.915
2,56.796,3.037,5.96,3.053,5.949
1,57.146,1.993,1.006,1.957,1.081
1,57.188,1.958,1.088,1.994,1.026
2,57.315,3.003,5.96,3.018,5.938
2,57.808,3.071,5.935,3.042,5.98
2,58.105,3.078,5.927,3.019,5.989
1,58.981,1.942,1.058,1.907,1.088
1,59.639,1.943,1.035,1.927,1.061
1,59.736,1.961,1.008,1.955,1.041
