task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.154,3.076,5.962,3.007,5.954
2,2.063,3.094,5.901,3.095,5.985
1,2.277,1.911,1.072,1.993,1.079
1,2.977,1.964,1.009,1.917,1.046
2,4.053,3.025,5.967,3.019,5.933
1,4.941,1.936,1.077,1.952,1.087
2,5.367,3.004,5.972,3.095,5.968
2,5.593,3.098,5.925,3.007,5.915
1,5.79,1.925,1.085,1.951,1.033
1,6.299,1.98,1.065,1.906,1.071
1,7.639,1.967,1.1,1.917,1.04
1,8.189,1.907,1.041,1.901,1.039
1,8.284,1.967,1.018,1.925,1.091
1,8.692,1.912,1.0,1.971,1.095
1,9.909,1.938,1.041,1.901,1.083
1,11.21,1.936,1.072,1.996,1.045
1,12.148,1.911,1.033,1.913,1.028
1,12.973,1.996,1.039,1.977,1.086
1,13.909,1.973,1.04,1.932,1.024
1,15.239,1.983,1.095,1.915,1.051
1,15.791,1.938,1.064,1.951,1.046
2,16.018,3.072,5.931,3.043,5.907
1,16.979,1.931,1.067,1.943,1.035
1,17.366,1.968,1.087,1.961,1.062
2,17.366,3.002,5.953,3.022,5.951
1,17.408,1.936,1.097,1.903,1.081
1,17.999,1.9,1.025,1.994,1.035
2,18.411,3.065,5.967,3.08,5.937
1,18.883,1.95,1.076,1.982,1.046
2,19.68,3.069,5.974,3.01,5.938
1,20.141,1.976,1.081,1.994,1.063
1,20.75,1.928,1.025,1.95,1.035
1,20.784,1.923,1.025,1.97,1.01
1,21.176,1.991,1.021,1.925,1.076
1,21.798,1.987,1.012,1.952,1.095
1,21.827,1.959,1.023,1.982,1.008
1,22.528,1.928,1.089,1.954,1.077
1,22.581,1.975,1.022,1.943,1.027
1,23.953,1.985,1.004,1.999,1.089
1,24.697,1.943,1.025,1.949,1.084
2,24.985,3.077,5.948,3.071,5.929
2,25.026,3.019,5.98,3.008,5.911
2,25.349,3.032,5.999,3.073,5.996
1,25.813,1.929,1.028,1.988,1.077
1,26.205,1.986,1.068,1.92,1.091
1,26.387,1.935,1.055,1.997,1.048
1,26.463,1.917,1.026,1.917,1.024
1,26.708,1.997,1.007,1.99,1.011
1,26.857,1.992,1.027,1.953,1.067
1,26.992,1.952,1.037,1.983,1.056
2,28.113,3.08,5.945,3.006,5.96
2,28.373,3.005,5.969,3.009,5.933
1,28.682,1.974,1.048,1.931,1.063
1,29.216,1.952,1.036,1.912,1.021
1,29.901,1.957,1.056,1.93,1.093
1,34.167,1.978,1.062,1.912,1.094
1,34.548,1.913,1.035,1.969,1.086
1,34.784,1.915,1.053,1.946,1.056
1,35.394,1.918,1.019,1.971,1.059
1,36.185,1.951,1.097,1.986,1.074
1,37.264,1.969,1.096,1.998,1.028
1,40.291,1.996,1.021,1.941,1.03
1,40.72,1.945,1.024,1.925,1.081
2,41.367,3.056,5.987,3.045,5.999
1,41.511,1.93,1.083,1.968,1.077
1,41.888,1.921,1.074,1.985,1.004
2,42.149,3.09,5.979,3.03,5.96
1,44.542,1.918,1.002,1.964,1.016
1,44.892,1.912,1.035,1.95,1.074
1,46.11,1.905,1.012,1.981,1.081
1,46.416,1.945,1.056,1.93,1.078
1,47.573,1.962,1.077,1.9,1.016
2,47.91,3.022,5.975,3.086,5.91
1,48.942,1.919,1.029,1.922,1.074
2,49.134,3.039,5.957,3.093,5.979
1,49.416,1.945,1.06,1.979,1.012
1,50.213,1.985,1.026,1.996,1.056
1,50.311,1.968,1.091,1.948,1.076
2,50.528,3.04,5.984,3.094,5.986
2,50.623,3.031,5.933,3.001,5.955
1,50.679,1.946,1.051,1.948,1.032
1,51.25,1.944,1.09,1.983,1.086
1,51.631,1.981,1.026,1.961,1.005
1,52.587,1.939,1.048,1.98,1.002
1,53.793,1.904,1.039,1.982,1.052
1,54.042,1.95,1.025,1.929,1.021
1,54.274,1.963,1.098,1.973,1.058
1,54.39,1.954,1.004,1.986,1.055
1,55.117,1.902,1.037,1.919,1.086
1,55.295,1.918,1.011,1.986,1.064
1,56.203,1.989,1.016,1.923,1.083
1,56.669,1.932,1.046,1.915,1.027
1,56.709,1.984,1.051,1.922,1.081
1,56.91,1.907,1.081,1.979,1.002
1,58.936,1.957,1.084,1.902,1.065
1,60.249,1.97,1.064,1.955,1.028
1,60.784,1.993,1.085,1.913,1.035
1,61.352,1.969,1.079,1.986,1.062
1,61.979,1.962,1.047,1.969,1.084
1,62.431,1.952,1.006,1.963,1.047
1,62.902,1.93,1.065,1.992,1.05
1,66.039,1.985,1.05,1.948,1.087
1,66.661,1.93,1.001,1.903,1.004
1,66.708,1.965,1.063,1.957,1.086
1,67.789,1.985,1.098,1.934,1.074
1,73.07,1.938,1.086,1.912,1.072
1,74.268,1.994,1.031,1.998,1.06
2,76.507,3.098,5.95,3.05,5.933
1,77.559,1.949,1.083,1.926,1.046
2,78.334,3.042,5.943,3.027,5.973
2,79.131,3.041,5.935,3.096,5.957
2,79.751,3.023,5.996,3.036,5.92
1,80.065,1.99,1.077,1.986,1.045
2,81.548,3.014,5.912,3.069,5.937
1,81.774,1.902,1.051,1.906,1.054
2,83.401,3.012,5.927,3.087,5.959
2,83.986,3.033,5.925,3.028,5.938
2,84.476,3.002,5.97,3.042,5.947
2,84.842,3.057,5.968,3.021,5.991
2,86.141,3.068,5.946,3.004,5.946
1,88.029,1.942,1.094,1.947,1.027
1,88.176,1.968,1.091,1.911,1.002
1,88.683,1.943,1.04,1.94,1.083
1,92.578,1.992,1.081,1.993,1.067
1,93.084,1.964,1.023,1.903,1.097
1,94.189,1.949,1.0,1.975,1.091
1,94.701,1.998,1.023,1.964,1.061
1,95.077,1.981,1.077,1.944,1.098
1,95.186,1.987,1.06,1.922,1.068
2,95.489,3.04,5.987,3.056,5.962
1,95.533,1.901,1.005,1.942,1.056
1,95.61,1.913,1.037,1.975,1.09
2,96.19,3.041,5.913,3.032,5.933
1,96.7,1.948,1.075,1.994,1.027
1,97.754,1.963,1.035,1.977,1.032
1,98.152,1.918,1.042,1.965,1.049
1,99.587,1.917,1.054,1.996,1.098
1,100.615,1.92,1.065,1.913,1.049
1,100.739,1.954,1.068,1.96,1.078
1,102.07,1.97,1.093,1.987,1.031
2,102.485,3.005,5.96,3.034,5.965
1,103.05,1.993,1.086,1.964,1.024
2,103.575,3.066,5.985,3.045,5.967
2,105.23,3.084,5.976,3.004,5.945
1,107.191,1.972,1.069,1.915,1.026
1,107.341,1.944,1.052,1.974,1.038
1,107.916,1.904,1.09,1.971,1.051
1,109.187,1.909,1.015,1.904,1.063
1,110.361,1.95,1.049,1.966,1.041
1,110.96,1.919,1.026,1.988,1.075
2,111.053,3.099,5.988,3.081,5.92
1,111.359,1.915,1.023,1.991,1.063
1,111.433,1.995,1.044,1.902,1.089
2,114.968,3.03,5.918,3.028,5.984
1,119.209,1.968,1.002,1.913,1.053
1,119.309,1.936,1.095,1.993,1.024
1,119.487,1.95,1.094,1.998,1.01
1,119.945,1.958,1.01,1.931,1.034
2,120.591,3.022,5.929,3.04,5.92
1,121.186,1.909,1.05,1.978,1.006
1,121.461,1.95,1.049,1.995,1.047
1,121.755,1.956,1.018,1.941,1.048
1,122.229,1.95,1.034,1.981,1.009
1,122.646,1.967,1.08,1.943,1.051
1,124.071,1.902,1.035,1.91,1.005
2,125.091,3.055,5.916,3.037,5.98
1,125.617,1.915,1.044,1.997,1.035
1,126.159,1.914,1.01,1.915,1.063
1,126.202,1.936,1.081,1.954,1.008
1,126.366,1.91,1.038,1.963,1.061
2,126.776,3.051,5.987,3.07,5.988
2,127.981,3.064,5.943,3.087,5.963
1,128.094,1.908,1.044,1.98,1.042
2,129.875,3.009,5.907,3.009,5.944
1,130.155,1.902,1.021,1.909,1.054
2,130.192,3.05,5.996,3.027,5.931
1,131.62,1.956,1.001,1.928,1.064
2,131.967,3.014,5.962,3.021,5.955
1,133.308,1.915,1.06,1.961,1.06
2,133.413,3.014,5.941,3.052,5.927
1,135.209,1.901,1.016,1.994,1.056
1,135.394,1.927,1.025,1.913,1.037
1,135.647,1.945,1.094,1.978,1.025
1,135.878,1.954,1.011,1.919,1.066
1,136.372,1.936,1.07,1.984,1.057
1,136.488,1.938,1.073,1.916,1.061
2,137.019,3.062,5.937,3.099,5.946
2,137.077,3.062,5.987,3.04,5.913
1,137.161,1.994,1.035,1.965,1.045
1,137.66,1.989,1.024,1.905,1.075
1,138.55,1.954,1.041,1.948,1.001
1,138.627,1.913,1.056,1.94,1.016
2,138.813,3.033,5.998,3.041,5.926
1,139.434,1.901,1.099,1.924,1.049
1,139.733,1.977,1.083,1.93,1.081
2,139.775,3.007,5.906,3.041,5.957
1,140.0,1.949,1.092,1.998,1.056
2,141.668,3.011,5.998,3.036,5.949
1,142.648,1.926,1.068,1.998,1.078
1,142.67,1.969,1.094,1.939,1.052
1,143.348,1.953,1.025,1.946,1.062
1,145.379,1.957,1.043,1.929,1.098
1,147.234,1.937,1.028,1.982,1.008
1,148.405,1.918,1.086,1.949,1.044
1,148.705,1.993,1.043,1.958,1.027
2,149.123,3.052,5.998,3.068,5.929
1,149.29,1.934,1.09,1.901,1.084
1,149.629,1.951,1.061,1.915,1.026
1,150.345,1.901,1.035,1.991,1.085
2,151.008,3.01,5.912,3.072,5.959
1,152.013,1.919,1.036,1.906,1.043
2,152.316,3.037,5.907,3.018,5.902
1,153.075,1.984,1.037,1.977,1.035
1,153.765,1.926,1.095,1.906,1.072
1,154.638,1.944,1.075,1.996,1.036
1,154.754,1.948,1.091,1.954,1.094
2,156.254,3.003,5.987,3.004,5.911
1,156.278,1.918,1.087,1.967,1.006
1,158.016,1.961,1.028,1.932,1.044
2,158.374,3.013,5.991,3.019,5.978
2,158.497,3.062,5.934,3.082,5.946
1,158.506,1.933,1.048,1.987,1.022
1,160.468,1.918,1.058,1.918,1.094
1,161.831,1.964,1.063,1.95,1.025
1,162.057,1.932,1.09,1.986,1.01
1,163.79,1.982,1.088,1.932,1.006
2,164.299,3.021,5.92,3.042,5.98
1,165.3,1.953,1.098,1.978,1.006
1,165.751,1.92,1.093,1.988,1.052
1,165.997,1.94,1.055,1.972,1.095
1,166.546,1.939,1.051,1.967,1.003
1,167.032,1.957,1.078,1.982,1.028
1,167.377,1.974,1.005,1.982,1.016
2,167.851,3.035,5.934,3.08,5.996
1,167.945,1.925,1.035,1.926,1.029
1,167.992,1.998,1.004,1.965,1.095
1,168.032,1.99,1.066,1.998,1.082
2,168.617,3.05,5.977,3.022,5.933
1,169.96,1.967,1.064,1.908,1.049
1,170.16,1.916,1.071,1.911,1.044
1,171.057,1.944,1.04,1.902,1.048
1,171.202,1.943,1.03,1.933,1.028
2,171.848,3.066,5.986,3.086,5.903
1,171.957,1.952,1.008,1.983,1.089
1,173.46,1.936,1.011,1.918,1.039
1,174.075,1.996,1.021,1.938,1.094
1,174.599,1.954,1.027,1.926,1.027
1,174.749,1.905,1.057,1.962,1.026
2,175.082,3.09,5.937,3.052,5.905
1,175.108,1.958,1.042,1.974,1.009
1,175.336,1.926,1.064,1.965,1.046
1,175.411,1.998,1.036,1.913,1.077
1,176.485,1.954,1.077,1.982,1.072
1,177.066,1.955,1.018,1.926,1.002
2,179.63,3.026,5.966,3.035,5.967
1,179.946,1.984,1.066,1.946,1.056
2,180.436,3.066,5.96,3.017,5.984
2,180.565,3.078,5.992,3.071,5.981
1,181.348,1.936,1.029,1.912,1.0
1,181.523,1.931,1.02,1.994,1.003
1,181.756,1.995,1.082,1.973,1.084
1,183.749,1.954,1.048,1.926,1.099
2,184.202,3.083,5.952,3.025,5.913
1,184.772,1.966,1.056,1.929,1.09
1,185.125,1.957,1.095,1.998,1.09
1,188.113,1.917,1.025,1.953,1.032
1,189.274,1.969,1.01,1.998,1.037
1,189.351,1.909,1.021,1.97,1.026
1,189.933,1.958,1.068,1.928,1.023
1,190.029,1.901,1.055,1.996,1.024
1,191.024,1.994,1.047,1.963,1.084
1,192.341,1.925,1.043,1.913,1.069
1,192.499,1.929,1.085,1.916,1.034
2,193.08,3.071,5.939,3.078,6.0
1,195.92,1.923,1.006,1.918,1.075
1,196.16,1.969,1.033,1.977,1.086
1,196.569,1.919,1.092,1.964,1.049
1,196.614,1.902,1.026,1.929,1.08
1,196.694,1.941,1.073,1.969,1.011
1,197.1,1.966,1.091,1.972,1.058
1,198.357,1.908,1.036,1.929,1.02
1,198.512,1.963,1.035,1.965,1.048
1,198.589,1.908,1.005,1.925,1.05
2,199.43,3.013,5.996,3.009,5.937
1,200.224,1.975,1.037,1.984,1.027
1,200.621,1.905,1.063,1.992,1.026
1,201.316,1.945,1.053,1.996,1.065
2,202.216,3.096,5.949,3.056,5.959
1,202.365,1.97,1.064,1.992,1.033
1,202.606,1.973,1.025,1.973,1.034
1,202.647,1.927,1.094,1.936,1.041
1,203.215,1.978,1.074,1.945,1.027
2,205.984,3.033,5.902,3.047,5.977
1,206.225,1.907,1.042,1.925,1.05
2,206.597,3.045,5.947,3.049,5.933
1,206.788,1.975,1.0,1.963,1.004
1,209.653,1.993,1.027,1.947,1.096
1,212.385,1.951,1.086,1.997,1.07
1,213.616,1.904,1.023,1.97,1.092
2,215.249,3.066,5.995,3.004,5.965
2,215.743,3.052,5.921,3.051,5.918
2,217.074,3.072,5.933,3.093,5.926
2,217.405,3.017,5.909,3.023,5.983
1,217.755,1.901,1.081,1.989,1.013
1,217.938,1.903,1.077,1.986,1.032
1,217.954,1.952,1.024,1.943,1.016
1,218.104,1.928,1.011,1.954,1.061
2,219.475,3.058,5.946,3.079,5.968
1,221.191,1.921,1.072,1.94,1.004
1,221.544,1.97,1.061,1.95,1.061
2,221.65,3.047,5.965,3.03,5.996
1,222.45,1.947,1.019,1.907,1.089
2,224.121,3.037,5.923,3.052,5.922
1,224.684,1.958,1.052,1.939,1.036
1,224.69,1.903,1.074,1.956,1.063
1,225.704,1.94,1.036,1.965,1.073
2,226.006,3.095,5.992,3.002,5.963
2,226.894,3.089,5.975,3.063,5.97
1,227.289,1.967,1.064,1.971,1.094
2,227.609,3.093,5.914,3.034,5.953
1,228.541,1.967,1.077,1.917,1.054
1,228.716,1.93,1.021,1.985,1.008
1,229.027,1.905,1.088,1.96,1.085
1,229.475,1.941,1.086,1.949,1.037
1,230.521,1.996,1.091,1.911,1.05
1,231.071,1.938,1.041,1.926,1.065
2,233.125,3.043,5.975,3.087,5.912
2,233.147,3.047,5.949,3.042,5.996
2,233.883,3.095,5.957,3.023,5.992
1,234.014,1.956,1.087,1.907,1.037
1,234.52,1.907,1.086,1.954,1.09
1,234.9,1.952,1.057,1.992,1.089
1,236.381,1.902,1.011,1.937,1.046
1,236.782,1.927,1.096,1.914,1.088
1,236.824,1.903,1.083,1.902,1.062
1,237.03,1.905,1.025,1.965,1.087
2,237.348,3.096,5.965,3.03,5.951
1,238.559,1.996,1.024,1.963,1.077
1,240.641,1.95,1.07,1.976,1.071
2,242.015,3.025,5.991,3.038,5.903
2,242.941,3.004,5.958,3.086,5.998
1,242.985,1.902,1.094,1.98,1.083
1,245.471,1.9,1.053,1.948,1.038
1,245.553,1.938,1.092,1.987,1.064
2,247.096,3.093,5.905,3.074,5.997
2,247.507,3.068,5.902,3.061,5.972
1,248.989,1.936,1.094,1.966,1.039
1,249.145,1.994,1.022,1.98,1.011
1,249.223,1.925,1.049,1.997,1.01
1,250.026,1.953,1.023,1.915,1.093
1,251.38,1.99,1.025,1.938,1.057
1,252.092,1.991,1.091,1.974,1.079
2,252.279,3.012,5.954,3.001,5.935
1,252.498,1.902,1.0,1.945,1.061
1,253.1,1.992,1.01,1.907,1.085
2,253.118,3.065,5.979,3.054,5.922
2,253.564,3.054,5.96,3.002,5.98
2,253.61,3.003,5.973,3.05,5.921
1,254.81,1.996,1.1,1.993,1.047
1,254.827,1.942,1.004,1.908,1.035
2,255.406,3.058,5.912,3.01,5.982
2,256.08,3.026,5.978,3.002,5.974
1,256.135,1.909,1.054,1.956,1.028
1,256.797,1.993,1.021,1.933,1.001
1,257.142,1.965,1.052,1.971,1.088
1,257.281,1.949,1.091,1.904,1.048
1,257.376,1.903,1.051,1.914,1.092
2,257.619,3.033,5.947,3.065,5.959
1,257.646,1.966,1.064,1.91,1.041
1,257.811,1.969,1.031,1.91,1.086
1,258.269,1.921,1.024,1.961,1.057
2,258.86,3.061,5.924,3.036,5.945
2,259.002,3.091,5.965,3.038,5.987
1,259.024,1.901,1.039,1.923,1.008
