task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.278,1.976,1.073,1.943,1.011
1,0.295,1.988,1.072,1.997,1.008
2,3.059,3.005,5.955,3.03,5.911
1,4.774,1.937,1.066,1.902,1.057
1,5.634,1.922,1.042,1.925,1.057
1,6.393,1.957,1.02,1.968,1.018
2,7.082,3.04,5.99,3.005,5.987
1,7.418,1.918,1.066,1.951,1.042
1,7.553,1.982,1.073,1.946,1.087
1,7.592,1.948,1.045,1.979,1.054
1,8.979,1.904,1.057,1.975,1.014
1,9.163,1.957,1.091,1.925,1.089
1,9.633,1.948,1.008,1.936,1.081
1,10.047,1.993,1.025,1.991,1.095
1,10.225,1.906,1.058,1.942,1.025
1,11.551,1.994,1.037,1.957,1.004
2,11.951,3.036,5.935,3.035,5.969
1,12.024,1.913,1.004,1.968,1.098
1,14.099,1.998,1.06,1.937,1.009
1,14.194,1.935,1.087,1.987,1.048
1,15.173,1.963,1.021,1.95,1.038
2,15.381,3.056,5.98,3.075,5.995
1,16.009,1.932,1.016,1.981,1.099
2,16.562,3.015,5.91,3.026,5.947
1,16.64,1.911,1.093,1.944,1.057
1,16.944,1.994,1.085,1.984,1.073
2,17.043,3.094,5.906,3.021,5.96
2,17.139,3.012,5.909,3.032,5.946
1,18.336,1.958,1.089,1.948,1.079
1,18.553,1.952,1.04,1.985,1.032
1,18.59,1.967,1.037,1.999,1.048
2,19.095,3.038,5.955,3.09,5.91
2,19.275,3.035,5.983,3.031,5.962
1,19.465,1.951,1.048,1.953,1.018
2,20.328,3.098,5.96,3.066,5.908
1,21.185,1.905,1.081,1.936,1.093
2,23.135,3.09,5.957,3.099,5.978
1,23.199,1.963,1.037,1.958,1.07
1,23.61,1.975,1.044,1.975,1.027
1,24.132,1.992,1.077,1.955,1.05
2,24.398,3.049,5.996,3.06,5.985
1,24.791,1.931,1.091,1.996,1.068
1,25.755,1.943,1.053,1.997,1.046
1,26.194,1.967,1.04,1.915,1.015
2,26.998,3.005,5.954,3.002,6.0
2,27.995,3.076,5.973,3.088,5.953
1,28.271,1.95,1.032,1.993,1.003
1,28.924,1.971,1.014,1.98,1.072
1,29.866,1.949,1.047,1.941,1.014
1,31.137,1.926,1.025,1.907,1.023
2,32.361,3.055,5.971,3.056,5.927
1,34.017,1.905,1.028,1.982,1.015
2,34.765,3.042,5.974,3.031,5.92
1,35.825,1.951,1.091,1.936,1.083
2,35.919,3.016,5.947,3.044,5.913
1,37.158,1.973,1.05,1.956,1.052
1,37.191,1.947,1.049,1.913,1.056
1,37.2,1.982,1.043,1.946,1.063
1,37.258,1.918,1.024,1.975,1.026
1,37.417,1.999,1.073,1.993,1.002
1,38.941,1.953,1.065,1.904,1.026
1,38.966,1.941,1.03,1.97,1.095
1,39.403,1.942,1.089,1.97,1.013
1,39.626,1.922,1.035,1.949,1.095
1,39.813,1.966,1.097,1.968,1.016
2,40.496,3.066,5.943,3.001,5.954
1,41.157,1.929,1.086,1.922,1.085
1,42.531,1.978,1.051,1.992,1.003
1,43.45,1.996,1.096,1.947,1.007
1,43.947,1.923,1.04,1.974,1.052
1,46.451,1.975,1.01,1.975,1.015
1,46.588,1.903,1.052,1.994,1.017
1,46.926,1.986,1.09,1.913,1.077
1,47.875,1.944,1.024,1.992,1.032
1,48.788,1.932,1.083,1.912,1.07
1,49.745,1.967,1.037,1.941,1.029
1,49.961,1.927,1.036,1.967,1.017
1,49.982,1.97,1.081,1.961,1.001
1,50.655,1.952,1.07,1.916,1.046
2,50.905,3.001,5.938,3.079,5.946
