task_type,arrival_time
T2,0.226
T4,0.228
T1,0.313
T2,0.452
T3,0.48
T1,0.551
T1,0.737
T3,0.867
T2,0.988
T3,1.098
T1,1.209
T2,1.66
T3,1.675
T4,1.68
T1,1.795
T3,1.798
T2,1.852
T4,2.071
T4,2.238
T3,2.449
T3,2.646
T4,2.708
T4,2.805
T4,2.827
T1,3.011
T3,3.044
T3,3.09
T2,3.193
T2,3.368
T2,3.612
T3,3.633
T1,3.659
T3,4.363
T2,4.561
T3,4.687
T1,4.791
T4,4.811
T2,4.873
T2,5.036
T1,5.132
T4,5.321
T3,5.374
T3,5.453
T1,5.527
T4,5.656
T3,5.684
T3,5.792
T3,5.831
T3,6.0
T4,6.175
T4,6.279
T1,6.317
T3,6.328
T2,6.338
T1,6.448
T2,6.561
T4,6.612
T3,6.65
T3,7.048
T3,7.082
T3,7.145
T2,7.16
T3,7.23
T4,7.294
T1,7.42
T2,7.424
T1,7.697
T2,7.748
T4,7.858
T1,7.872
T4,7.903
T1,7.904
T3,8.034
T4,8.054
T3,8.151
T4,8.289
T2,8.296
T2,8.394
T2,8.584
T2,8.589
T3,8.606
T3,8.684
T2,8.732
T1,8.819
T4,8.882
T4,8.938
T2,9.008
T2,9.285
T3,9.311
T2,9.311
T3,9.327
T3,9.392
T1,9.432
T2,9.475
T4,9.496
T4,9.525
T1,9.694
T4,9.883
T4,9.914
T3,10.112
T4,10.134
T3,10.237
T2,10.292
T2,10.372
T4,10.397
T4,10.585
T4,10.774
T3,10.775
T3,11.186
T4,11.202
T1,11.206
T3,11.343
T4,11.347
T2,11.567
T3,11.588
T2,11.602
T3,11.631
T3,11.69
T1,12.007
T2,12.082
T4,12.214
T3,12.262
T3,12.359
T1,12.381
T3,12.395
T1,12.521
T1,12.552
T2,12.576
T3,12.581
T3,12.601
T2,12.665
T1,12.721
T1,13.069
T3,13.142
T4,13.196
T4,13.206
T2,13.246
T1,13.364
T1,13.531
T4,13.602
T3,13.948
T1,13.975
T4,14.125
T2,14.338
T2,14.397
T1,14.445
T3,14.637
T3,15.083
T4,15.346
T1,15.406
T1,15.647
T4,15.867
T2,15.88
T3,16.093
T1,16.151
T1,16.16
T2,16.342
T2,16.503
T4,16.586
T2,16.626
T4,16.66
T2,16.682
T3,16.722
T2,16.748
T3,17.079
T3,17.169
T1,17.198
T1,17.22
T4,17.517
T3,17.599
T1,17.961
T4,17.985
T1,18.074
T1,18.137
T1,18.178
T1,18.258
T1,18.355
T2,18.463
T3,18.467
T2,18.569
T3,18.606
T1,18.726
T2,18.791
T2,18.86
T2,18.896
T1,18.919
T4,19.051
T1,19.105
T2,19.205
T4,19.567
T1,19.584
T4,19.609
T1,19.626
T4,19.694
T1,19.728
T3,19.789
T4,19.817
T2,19.85
T1,19.869
T1,19.952
T1,19.968
T1,20.005
T3,20.168
T2,20.425
T1,20.427
T4,20.463
T1,20.512
T3,20.573
T2,20.787
T3,20.887
T2,20.916
T2,20.993
T2,21.006
T1,21.205
T3,21.224
T1,21.286
T2,21.401
T1,21.404
T1,21.435
T4,21.457
T4,21.462
T2,21.474
T3,21.525
T1,21.535
T2,21.725
T1,21.878
T3,21.965
T1,22.067
T3,22.154
T1,22.167
T3,22.258
T3,22.286
T3,22.444
T3,22.557
T2,22.717
T1,22.772
T4,22.775
T4,22.783
T1,22.811
T3,22.894
T3,22.923
T2,23.071
T1,23.441
T1,23.484
T4,23.652
T3,23.84
T4,23.879
T2,23.881
T3,23.884
T2,23.925
T1,24.043
T2,24.106
T2,24.24
T1,24.342
T2,24.381
T4,24.528
T1,24.817
T4,24.926
T1,24.936
T2,24.957
T4,24.969
T2,24.993
T2,25.414
T3,25.443
T4,25.482
T2,25.564
T1,25.878
T3,25.965
T4,26.053
T1,26.193
T4,26.259
T2,26.336
T4,26.385
T4,26.433
T4,26.581
T4,26.656
T3,26.73
T3,26.772
T3,26.87
T3,27.03
T1,27.042
T1,27.084
T3,27.121
T3,27.137
T1,27.345
T1,27.392
T3,27.523
T4,27.594
T2,27.665
T4,27.666
T3,27.997
T2,28.22
T1,28.273
T3,28.345
T4,28.444
T4,28.538
T2,28.782
T1,28.873
T4,28.964
T3,29.036
T1,29.039
T2,29.35
T1,29.358
T3,29.384
T3,29.473
T1,29.528
T3,29.572
T1,29.8
T3,29.911
T3,30.021
T4,30.021
T1,30.04
T1,30.115
T1,30.159
T4,30.398
T2,30.496
T3,30.654
T2,30.66
T1,30.697
T1,30.717
T2,30.727
T4,30.796
T3,30.848
T4,30.894
T1,31.095
T2,31.1
T3,31.269
T3,31.508
T3,31.527
T1,31.533
T4,31.57
T1,31.586
T4,31.617
T4,31.669
T4,31.685
T2,31.773
T1,31.792
T1,31.881
T4,32.802
T2,32.828
T3,32.881
T3,32.887
T4,32.908
T4,32.921
T1,32.96
T3,33.094
T3,33.112
T2,33.199
T2,33.284
T1,33.333
T1,33.365
T4,33.395
T2,33.499
T3,33.512
T3,33.582
T1,33.651
T4,33.709
T2,33.769
T1,33.848
T1,34.035
T1,34.035
T4,34.192
T4,34.222
T3,34.27
T1,34.58
T2,34.59
T1,34.6
T2,34.601
T1,34.635
T4,34.853
T1,34.861
T1,34.889
T1,35.359
T4,35.395
T1,35.545
T2,35.555
T4,35.596
T4,35.788
T2,35.828
T1,35.909
T3,35.951
T2,35.969
T1,36.162
T1,36.279
T1,36.385
T4,36.608
T4,36.639
T4,36.66
T1,36.789
T3,36.867
T2,37.088
T2,37.259
T2,37.333
T4,37.478
T2,37.561
T4,37.59
T3,37.683
T3,37.732
T4,37.77
T2,37.78
T4,37.897
T4,38.09
T1,38.279
T3,38.574
T2,38.658
T4,38.718
T1,38.739
T3,38.78
T2,38.903
T2,38.923
T4,39.152
T4,39.287
T2,39.39
T3,39.461
T4,39.54
T1,39.756
T4,39.786
T4,40.111
T1,40.716
T3,40.723
T4,40.816
T2,40.88
T3,40.914
T1,40.988
T1,41.05
T1,41.167
T2,41.219
T2,41.458
T1,41.596
T2,41.717
T1,41.793
T2,41.898
T1,41.951
T3,41.988
T1,42.031
T2,42.146
T4,42.488
T3,42.494
T1,42.586
T2,42.813
T4,42.844
T3,43.418
T4,43.586
T4,43.673
T4,43.706
T4,43.723
T1,43.789
T2,43.853
T4,44.079
T1,44.428
T4,44.584
