task_type,arrival_time
T4,0.036
T4,0.174
T1,0.25
T3,0.405
T2,0.526
T3,0.566
T2,0.58
T2,0.807
T2,1.032
T1,1.116
T2,1.252
T2,1.51
T4,1.531
T1,1.553
T2,1.729
T1,1.774
T4,1.815
T3,2.042
T1,2.06
T2,2.138
T3,2.225
T2,2.235
T2,2.332
T3,2.418
T1,2.432
T3,2.481
T4,2.563
T3,2.739
T2,2.85
T2,3.015
T4,3.123
T1,3.137
T3,3.181
T1,3.248
T3,3.421
T1,3.459
T3,3.678
T3,3.939
T2,3.995
T2,4.12
T3,4.191
T1,4.206
T1,4.269
T3,4.302
T4,4.397
T4,4.5
T2,4.604
T2,4.86
T4,4.913
T3,5.121
T1,5.19
T4,5.214
T1,5.275
T4,5.311
T2,5.644
T3,5.685
T3,5.692
T3,6.021
T3,6.043
T3,6.054
T1,6.067
T3,6.127
T1,6.142
T1,6.162
T4,6.278
T4,6.31
T1,6.454
T3,6.497
T4,6.668
T3,6.709
T4,6.938
T1,7.134
T2,7.205
T4,7.294
T4,7.307
T3,7.562
T4,7.642
T2,7.786
T4,7.92
T3,8.085
T4,8.179
T1,8.188
T2,8.241
T4,8.295
T1,8.572
T4,8.723
T3,8.786
T3,8.82
T3,8.863
T1,8.872
T3,8.933
T3,9.219
T3,9.219
T1,9.232
T4,9.285
T3,9.306
T4,9.345
T4,9.695
T2,9.794
T3,9.899
T3,10.078
T4,10.094
T2,10.188
T4,10.298
T1,10.467
T1,10.553
T1,10.604
T4,10.688
T1,10.722
T3,10.981
T2,11.005
T3,11.174
T2,11.184
T2,11.37
T2,11.393
T3,11.468
T3,11.636
T2,11.763
T2,11.798
T2,12.003
T3,12.053
T3,12.054
T4,12.09
T1,12.163
T2,12.212
T4,12.363
T4,12.435
T4,12.48
T2,12.667
T2,12.674
T4,12.831
T1,13.003
T4,13.04
T2,13.11
T4,13.39
T2,13.419
T4,13.438
T2,13.457
T2,13.524
T1,13.57
T4,13.658
T4,13.835
T2,13.916
T2,14.094
T1,14.122
T2,14.333
T3,14.39
T1,14.434
T2,14.675
T2,14.695
T1,14.708
T3,14.77
T2,14.815
T2,14.895
T2,14.907
T1,15.023
T3,15.027
T1,15.198
T1,15.21
T1,15.412
T4,15.446
T3,15.524
T2,15.611
T2,15.705
T3,15.763
T3,15.767
T1,15.862
T3,16.223
T1,16.23
T2,16.244
T3,16.314
T2,16.467
T2,16.54
T2,16.747
T4,16.938
T4,16.95
T2,16.989
T2,17.025
T3,17.365
T4,17.555
T3,17.624
T1,17.744
T3,17.986
T2,18.082
T2,18.204
T1,18.333
T3,18.52
T4,18.522
T3,18.604
T3,18.732
T3,18.756
T2,18.828
T1,18.858
T3,18.924
T3,19.075
T2,19.191
T3,19.286
T1,19.382
T3,19.382
T1,19.697
T4,19.731
T3,19.831
T1,19.896
T3,19.98
T3,19.981
T4,20.217
T2,20.307
T3,20.325
T4,20.334
T3,20.563
T3,20.827
T3,20.844
T2,20.85
T1,20.857
T1,20.886
T2,20.976
T2,21.007
T2,21.078
T4,21.139
T1,21.159
T2,21.35
T1,21.49
T1,21.575
T4,21.701
T3,21.744
T1,21.813
T1,21.856
T2,21.891
T3,22.099
T2,22.135
T4,22.143
T4,22.427
T2,22.455
T4,22.723
T1,22.736
T4,22.855
T2,22.995
T4,23.01
T4,23.031
T2,23.099
T1,23.129
T2,23.223
T2,23.446
T3,23.781
T3,23.977
T1,24.236
T2,24.333
T1,24.427
T2,24.492
T3,24.97
T1,24.977
T3,25.248
T3,25.296
T2,25.456
T1,25.458
T4,25.568
T1,25.588
T2,25.65
T1,25.742
T1,25.749
T3,25.768
T3,25.996
T3,25.998
T2,26.132
T3,26.143
T3,26.184
T4,26.39
T3,26.416
T1,26.417
T4,26.569
T3,26.598
T4,26.615
T4,26.744
T3,26.792
T1,26.866
T2,27.02
T2,27.03
T4,27.153
T4,27.157
T1,27.224
T2,27.274
T3,27.435
T3,27.562
T1,27.563
T3,27.645
T3,27.679
T1,27.679
T1,27.697
T2,27.846
T3,27.855
T2,28.201
T4,28.315
T1,28.326
T2,28.395
T2,28.399
T4,28.405
T1,28.533
T3,28.656
T3,28.666
T3,28.868
T1,28.933
T2,29.01
T1,29.17
T1,29.699
T4,29.879
T3,29.958
T3,29.987
T3,30.367
T4,30.381
T1,30.397
T3,30.553
T1,30.557
T2,30.587
T1,30.603
T1,30.733
T3,30.907
T1,30.907
T4,30.919
T3,30.945
T3,30.951
T3,30.976
T1,31.143
T3,31.203
T1,31.391
T2,31.431
T4,31.454
T3,31.515
T4,31.57
T3,31.688
T2,31.986
T4,32.038
T1,32.129
T3,32.143
T1,32.332
T3,32.393
T1,32.488
T2,32.54
T1,32.642
T1,32.696
T3,32.758
T1,32.992
T3,33.011
T2,33.015
T3,33.301
T4,33.333
T4,33.49
T3,33.498
T4,33.549
T1,33.724
T1,33.836
T1,33.91
T4,34.079
T2,34.129
T4,34.132
T1,34.155
T1,34.16
T1,34.218
T1,34.299
T1,34.325
T4,34.465
T1,34.484
T4,34.713
T3,34.827
T3,34.931
T3,35.08
T4,35.141
T2,35.265
T4,35.312
T1,35.431
T3,35.537
T1,35.69
T1,35.7
T3,35.796
T2,35.818
T3,36.004
T1,36.066
T2,36.294
T4,36.33
T2,36.42
T3,36.472
T2,36.475
T2,36.482
T4,36.55
T2,36.876
T3,36.879
T4,36.926
T4,37.019
T3,37.265
T1,37.27
T1,37.437
T4,37.437
T1,37.438
T2,37.541
T2,37.648
T1,37.681
T4,37.762
T3,37.911
T1,38.012
T1,38.184
T3,38.263
T1,38.391
T2,38.583
T4,38.606
T1,38.692
T1,38.695
T1,38.866
T1,38.912
T2,38.945
T4,39.012
T4,39.017
T2,39.086
T1,39.517
T4,39.585
T4,39.589
T4,39.707
T3,39.874
T3,39.977
T4,40.008
T1,40.134
T1,40.408
T3,40.497
T4,40.499
T1,40.517
T4,40.575
T3,40.648
T3,40.945
T4,41.035
T2,41.35
T3,41.383
T2,41.497
T3,41.779
T4,41.821
T1,41.909
T3,42.208
T2,42.246
T4,42.36
T4,42.437
T3,42.482
T4,42.596
T1,42.656
T2,42.97
T2,43.426
T1,43.604
T4,43.712
T4,43.786
T4,43.883
T2,44.156
T4,44.798
T4,44.816
T2,45.157
T1,45.163
T4,45.326
T4,45.57
T1,45.712
T1,45.972
T4,45.976
T4,46.048
T1,46.298
T1,46.738
T4,46.926
T4,47.169
T1,47.208
T4,47.228
T1,47.269
T1,47.319
T1,47.367
T2,47.594
T4,47.839
T2,48.372
T4,48.428
T2,48.702
T2,48.719
T4,48.843
T4,48.86
T2,48.863
T4,49.024
T4,49.105
T2,49.158
T4,49.181
T2,49.314
T1,49.369
T4,49.706
T2,49.893
T2,50.239
T4,50.506
T4,50.68
T2,50.691
T4,50.969
T4,50.987
T2,51.033
T4,51.098
T2,51.233
T2,51.306
T2,51.315
T4,51.332
T2,51.629
T2,51.674
T4,51.96
T2,53.036
T2,53.092
