task_type,arrival_time
T4,0.033
T4,0.131
T3,0.273
T4,0.309
T2,0.361
T1,0.438
T2,0.546
T3,0.626
T1,0.63
T2,0.912
T3,0.994
T1,1.045
T3,1.056
T1,1.118
T4,1.156
T3,1.196
T4,1.314
T4,1.424
T4,1.483
T1,1.69
T3,1.698
T4,1.876
T2,1.92
T2,2.02
T1,2.242
T2,2.393
T2,2.442
T3,2.732
T3,2.873
T2,3.182
T4,3.326
T1,3.39
T4,3.658
T4,3.673
T3,3.821
T3,3.838
T3,3.85
T4,3.893
T1,3.989
T3,4.006
T1,4.287
T2,4.364
T1,4.45
T4,4.531
T4,4.682
T1,4.776
T4,5.081
T3,5.102
T1,5.178
T4,5.231
T1,5.31
T4,5.401
T3,5.43
T4,5.485
T4,5.897
T2,5.937
T3,6.4
T4,6.619
T3,6.744
T4,6.915
T1,7.294
T3,7.544
T4,7.8
T2,7.905
T4,8.003
T3,8.139
T2,8.143
T4,8.177
T2,8.195
T2,8.201
T1,8.254
T1,8.401
T2,8.41
T1,8.669
T4,8.718
T3,8.73
T3,8.773
T4,8.786
T2,9.012
T3,9.085
T3,9.127
T1,9.145
T4,9.441
T3,9.566
T2,9.625
T2,9.653
T3,9.671
T2,9.713
T2,9.772
T2,9.806
T4,9.844
T3,9.893
T4,9.99
T2,10.007
T3,10.259
T3,10.307
T2,10.338
T2,10.49
T2,10.534
T1,10.668
T4,10.801
T3,10.804
T4,10.818
T2,10.874
T4,10.929
T3,11.024
T2,11.027
T3,11.211
T3,11.33
T1,11.388
T1,11.418
T3,11.565
T2,11.594
T3,11.612
T2,11.863
T2,11.999
T4,12.089
T1,12.417
T4,12.44
T2,12.545
T4,12.612
T4,12.626
T2,12.853
T3,12.955
T2,13.01
T3,13.052
T1,13.067
T1,13.362
T1,13.479
T2,13.492
T2,13.564
T3,13.697
T4,13.859
T3,13.915
T4,13.919
T1,14.0
T1,14.064
T3,14.175
T3,14.261
T1,14.319
T1,14.592
T4,14.611
T3,14.838
T2,14.98
T1,14.997
T2,15.168
T2,15.384
T4,15.406
T4,15.43
T3,15.456
T1,15.546
T1,15.559
T4,15.606
T1,15.622
T4,15.763
T4,15.886
T1,15.903
T4,15.916
T2,16.005
T2,16.047
T4,16.133
T1,16.429
T2,16.496
T2,16.499
T1,16.57
T2,16.704
T2,16.762
T4,16.8
T2,16.935
T1,16.967
T4,17.148
T3,17.152
T1,17.267
T1,17.343
T1,17.489
T4,17.56
T1,17.772
T1,17.803
T4,17.883
T2,17.913
T1,17.954
T4,18.026
T4,18.413
T2,18.432
T4,18.449
T4,18.51
T3,18.535
T2,18.582
T2,18.623
