task_type,arrival_time
T1,0.002
T4,0.061
T1,0.191
T1,0.29
T3,0.339
T1,0.344
T1,0.426
T4,0.612
T3,0.715
T3,0.762
T4,0.804
T3,0.897
T3,0.979
T3,1.02
T1,1.284
T3,1.318
T2,1.427
T1,1.74
T2,1.783
T2,1.82
T1,2.0
T1,2.102
T3,2.156
T4,2.364
T4,2.68
T1,2.71
T1,2.715
T1,2.833
T2,2.936
T4,2.956
T2,3.104
T3,3.177
T3,3.316
T2,3.324
T2,3.411
T2,3.586
T4,3.674
T4,3.806
T2,3.869
T4,3.917
T1,3.946
T3,3.983
T2,4.105
T2,4.139
T1,4.291
T3,4.461
T1,4.707
T4,4.908
T3,4.949
T3,5.409
T3,5.449
T1,5.648
T4,5.662
T3,5.683
T3,5.704
T4,5.888
T1,5.898
T4,5.934
T3,6.019
T4,6.192
T1,6.472
T3,6.749
T1,6.786
T4,6.895
T1,6.925
T3,7.034
T3,7.122
T1,7.257
T2,7.271
T1,7.298
T1,7.518
T2,7.576
T3,7.659
T2,7.793
T1,7.815
T3,8.179
T4,8.229
T1,8.244
T4,8.256
T2,8.283
T2,8.318
T1,8.486
T1,8.508
T2,8.552
T4,8.598
T4,8.726
T1,8.919
T2,8.94
T2,8.982
T3,9.224
T2,9.243
T3,9.253
T2,9.317
T2,9.404
T4,9.457
T2,9.461
T3,9.744
T4,9.809
T4,9.881
T3,9.923
T3,10.429
T2,10.603
T2,10.735
T4,10.747
T3,10.753
T1,10.783
T3,10.789
T2,10.867
T3,11.012
T4,11.028
T1,11.182
T4,11.249
T2,11.3
T3,11.325
T1,11.344
T3,11.373
T1,11.81
T1,11.852
T4,11.98
T4,12.06
T1,12.179
T1,12.403
T1,12.527
T3,12.534
T4,12.831
T2,12.835
T4,12.863
T4,12.921
T4,13.065
T1,13.133
T2,13.161
T4,13.163
T1,13.195
T4,13.196
T2,13.269
T4,13.324
T3,13.625
T1,13.641
T3,13.888
T2,14.079
T1,14.083
T3,14.084
T1,14.106
T4,14.323
T4,14.464
T1,14.472
T2,14.513
T1,14.542
T3,14.663
T1,14.978
T2,15.136
T2,15.354
T1,15.357
T1,15.413
T2,15.793
T3,15.901
T2,15.958
T2,16.005
T4,16.069
T1,16.078
T2,16.313
T1,16.319
T3,16.349
T4,16.357
T4,16.756
T1,16.827
T1,16.871
T1,17.066
T3,17.474
T3,17.479
T3,17.562
T4,17.732
T2,17.844
T3,17.959
T1,18.072
T4,18.564
T3,18.589
T2,18.669
T3,18.759
T1,18.805
T3,19.205
T3,19.216
T2,19.267
T4,19.306
T2,19.308
T3,19.321
T1,19.362
T3,19.384
T3,19.466
T4,19.746
T4,19.868
T3,19.966
T4,20.014
T3,20.02
T3,20.113
T1,20.118
T4,20.155
T2,20.378
T1,20.412
T1,20.529
T1,20.562
T1,20.671
T4,20.678
T2,20.772
T1,20.834
T3,20.838
T4,20.888
T2,21.011
T4,21.054
T3,21.133
T3,21.353
T3,21.445
T4,21.577
T2,21.59
T4,22.195
T3,22.34
T2,22.385
T4,22.444
T3,22.518
T3,22.622
T1,22.629
T2,22.823
T4,22.855
T3,22.955
T1,23.259
T1,23.315
T2,23.342
T4,23.382
T3,23.566
T2,23.64
T2,23.69
T3,23.966
T2,23.98
T3,24.124
T3,24.272
T2,24.354
T2,24.416
T4,24.431
T3,24.482
T4,24.533
T1,24.611
T3,24.695
T2,24.709
T1,24.774
T3,24.834
T2,24.852
T2,24.933
T4,24.967
T2,25.209
T2,25.243
T4,25.263
T1,25.33
T3,25.531
T3,25.734
T1,25.994
T4,26.195
T2,26.521
T3,26.644
T1,26.72
T3,26.863
T1,27.016
T2,27.042
T3,27.294
T1,27.297
T2,27.365
T4,27.413
T4,27.458
T3,27.466
T1,27.783
T3,27.784
T4,27.791
T4,27.798
T4,28.033
T2,28.112
T1,28.166
T3,28.167
T4,28.51
T2,28.613
T2,28.687
T2,28.758
T4,28.901
T4,29.8
T4,29.956
T3,30.195
T3,30.363
T2,30.409
T2,30.646
T3,30.667
T4,30.678
T1,30.707
T1,30.737
T4,30.796
T4,31.613
T4,31.723
T4,31.751
T2,31.785
T4,31.796
T2,31.853
T2,31.892
T1,32.252
T3,32.419
T4,32.76
T3,32.763
T3,32.842
T1,32.982
T1,33.049
T3,33.138
T1,33.168
T3,33.462
T4,33.478
T4,33.724
T3,34.062
T3,34.063
T2,34.078
T3,34.096
T2,34.137
T1,34.404
T1,34.416
T2,34.445
T2,34.529
T2,34.56
T4,34.775
T1,34.82
T2,34.922
T4,34.973
T4,35.028
T2,35.061
T1,35.088
T1,35.15
T1,35.208
T1,35.34
T1,35.429
T2,35.525
T3,35.811
T1,35.863
T2,35.873
T3,35.905
T2,35.913
T2,36.141
T2,36.17
T3,36.23
T3,36.35
T2,36.412
T2,36.51
T4,36.533
T4,36.592
T3,36.66
T4,36.668
T4,36.72
T3,36.832
T2,36.982
T4,37.145
T3,37.215
T4,37.383
T4,37.531
T4,37.535
T2,37.693
T3,37.863
T2,38.056
T2,38.06
T3,38.243
T3,38.444
T4,38.651
T2,38.671
T1,38.74
T3,38.761
T2,38.777
T4,38.86
T3,39.088
T2,39.131
T1,39.224
T2,39.36
T3,39.36
T1,39.413
T1,39.495
T3,39.567
T1,39.57
T2,39.643
T2,39.922
T3,39.945
T1,40.131
T2,40.132
T1,40.167
T3,40.168
T1,40.173
T3,40.192
T2,40.366
T3,40.721
T1,40.842
T4,40.86
T3,40.968
T2,41.002
T2,41.022
T2,41.042
T1,41.117
T4,41.144
T4,41.294
T3,41.429
T2,41.432
T1,41.453
T2,41.51
T4,41.586
T1,41.6
T3,41.614
T2,41.649
T3,41.734
T2,41.943
T3,42.017
T2,42.055
T4,42.129
T4,42.133
T3,42.137
T4,42.193
T1,42.213
T2,42.379
T1,42.506
T2,42.573
T4,42.601
T2,42.696
T4,42.73
T3,42.987
T4,43.131
T2,43.156
T4,43.167
T2,43.211
T2,43.28
T2,43.318
T4,43.372
T1,44.065
T1,44.083
T1,44.173
T1,44.194
T2,44.315
T2,44.368
T3,44.45
T4,44.454
T2,44.541
T4,44.551
T4,44.551
T2,44.637
T2,44.643
T4,44.645
T4,44.733
T2,44.748
T4,44.761
T1,44.889
T4,45.131
T4,45.158
T3,45.269
T2,45.341
T3,45.416
T3,45.429
T2,45.434
T3,45.479
T2,45.604
T3,45.769
T4,45.926
T1,45.961
T3,45.97
T3,46.002
T3,46.06
T2,46.088
T4,46.132
T1,46.157
T3,46.671
T1,46.729
T1,47.025
T2,47.035
T3,47.174
T2,47.198
T1,47.201
T4,47.362
T1,47.385
T3,47.512
T1,47.599
T4,47.66
T4,47.69
T2,47.736
T4,48.144
T1,48.237
T4,48.338
T1,48.42
T4,48.827
T4,48.995
T4,49.77
T4,49.771
T1,50.22
T4,50.222
T1,50.508
T4,50.896
T1,51.252
T1,51.481
T4,51.704
T4,51.707
T1,52.08
T1,52.3
T1,52.642
T1,53.458
T1,54.667
T1,55.252
