task_type,arrival_time
T3,0.224
T2,0.236
T4,0.285
T3,0.466
T4,0.735
T4,0.751
T2,0.793
T3,0.86
T2,0.891
T4,0.908
T4,0.922
T2,0.994
T3,1.003
T4,1.1
T1,1.167
T4,1.285
T1,1.317
T3,1.337
T4,1.381
T2,1.481
T4,1.51
T2,1.533
T1,1.535
T2,1.564
T3,1.576
T3,1.641
T3,1.899
T3,1.992
T1,2.073
T1,2.077
T3,2.206
T3,2.397
T4,2.708
T1,2.829
T1,3.117
T1,3.133
T2,3.214
T4,3.371
T3,3.459
T2,3.5
T3,3.67
T3,3.687
T1,3.887
T2,4.138
T1,4.14
T3,4.404
T2,4.56
T1,4.866
T3,4.95
T4,4.998
T1,5.01
T3,5.037
T3,5.347
T2,5.351
T2,5.357
T2,5.554
T4,5.636
T2,5.709
T4,5.73
T3,5.806
T3,5.902
T3,6.307
T3,6.456
T2,6.49
T2,6.524
T4,6.587
T1,6.738
T4,6.827
T1,6.966
T4,7.129
T2,7.213
T4,7.359
T1,7.55
T3,7.571
T3,7.606
T2,7.652
T2,7.706
T4,7.742
T4,7.805
T2,7.83
T3,7.979
T2,8.106
T3,8.189
T3,8.202
T3,8.276
T2,8.29
T1,8.586
T3,8.608
T1,8.645
T1,8.7
T4,8.776
T2,9.073
T4,9.173
T4,9.195
T4,9.204
T4,9.218
T1,9.435
T1,9.477
T2,9.491
T4,9.66
T1,9.869
T1,10.041
T1,10.082
T2,10.169
T1,10.549
T3,10.639
T3,10.761
T1,10.789
T4,10.927
T1,10.956
T2,10.976
T3,11.171
T2,11.173
T4,11.207
T4,11.242
T3,11.252
T4,11.3
T2,11.309
T3,11.486
T2,11.581
T3,11.647
T3,11.745
T1,12.159
T2,12.235
T4,12.236
T2,12.296
T3,12.307
T3,12.352
T1,12.468
T3,12.469
T1,12.535
T1,12.719
T3,12.724
T1,12.729
T1,12.76
T4,13.083
T1,13.202
T4,13.232
T1,13.26
T1,13.367
T2,13.522
T4,13.724
T3,14.008
T2,14.025
T1,14.176
T3,14.29
T4,14.521
T4,14.553
T1,14.57
T1,14.76
T4,14.813
T4,14.818
T1,14.834
T1,14.935
T3,15.232
T3,15.242
T4,15.378
T4,15.554
T2,15.564
T3,15.739
T1,15.847
T1,15.955
T1,15.998
T2,16.105
T2,16.179
T2,16.262
T4,16.439
T3,16.476
T4,16.555
T3,16.675
T4,16.678
T2,16.848
T4,16.884
T1,16.98
T4,17.165
T2,17.182
T4,17.325
T4,17.389
T4,17.415
T4,17.581
T2,17.606
T1,17.692
T1,17.715
T2,17.739
T1,17.801
T3,17.847
T2,17.876
T2,18.018
T2,18.12
T1,18.15
T3,18.183
T1,18.235
T2,18.274
T1,18.299
T3,18.307
T4,18.519
T2,18.778
T4,19.099
T2,19.181
T2,19.324
T4,19.396
T3,19.448
T2,19.485
T4,19.541
T1,19.591
T4,19.767
T2,19.789
T2,19.793
T3,19.883
T4,19.963
T2,20.004
T2,20.037
T2,20.083
T2,20.088
T1,20.1
T3,20.164
T2,20.164
T2,20.208
T3,20.216
T4,20.63
T3,20.65
T4,20.653
T4,20.671
T1,20.841
T4,20.868
T3,20.928
T2,21.026
T1,21.128
T4,21.197
T1,21.197
T2,21.231
T2,21.418
T4,21.459
T2,21.717
T1,21.717
