task_type,arrival_time
T2,0.006
T2,0.271
T3,0.561
T3,0.72
T1,0.825
T3,0.828
T2,0.832
T2,0.866
T2,0.9
T2,0.977
T1,1.155
T4,1.16
T1,1.261
T1,1.303
T4,2.012
T4,2.026
T2,2.152
T1,2.166
T3,2.225
T2,2.253
T1,2.259
T2,2.295
T1,2.309
T4,2.377
T4,2.454
T4,2.72
T1,2.722
T1,2.739
T3,2.833
T2,2.852
T1,2.947
T3,3.067
T2,3.182
T4,3.19
T3,3.226
T4,3.287
T1,3.494
T4,3.652
T3,3.768
T1,3.803
T1,3.811
T2,3.898
T4,3.923
T1,3.984
T3,4.096
T2,4.166
T4,4.173
T1,4.202
T2,4.336
T2,4.347
T2,4.381
T4,4.384
T1,4.467
T1,4.621
T2,4.639
T3,4.643
T2,4.669
T3,4.92
T3,4.927
T3,4.994
T4,5.009
T1,5.214
T3,5.275
T3,5.43
T2,5.497
T4,5.56
T3,5.612
T1,5.629
T4,5.774
T3,5.789
T2,5.822
T3,5.845
T3,5.912
T4,6.047
T3,6.057
T3,6.296
T3,6.422
T3,6.761
T4,7.043
T2,7.052
T4,7.134
T2,7.158
T3,7.199
T1,7.287
T1,7.432
T3,7.732
T4,7.872
T4,7.917
T3,7.941
T2,7.987
T4,8.086
T2,8.125
T2,8.139
T1,8.322
T3,8.573
T3,8.591
T3,8.685
T4,8.704
T3,8.768
T1,8.831
T4,8.872
T3,9.01
T3,9.123
T4,9.135
T1,9.225
T2,9.426
T2,9.446
T3,9.516
T3,9.94
T1,9.995
T3,10.033
T4,10.048
T1,10.069
T1,10.183
T4,10.202
T2,10.209
T3,10.217
T2,10.352
T4,10.416
T3,10.44
T3,10.658
T1,10.831
T2,10.859
T4,10.942
T4,11.139
T4,11.166
T1,11.299
T4,11.324
T2,11.402
T4,11.489
T2,11.92
T2,12.011
T1,12.101
T3,12.2
T1,12.485
T4,12.695
T3,12.794
T4,12.913
T1,12.949
T4,12.985
T2,12.988
T4,13.279
T4,13.339
T3,13.384
T4,13.422
T2,13.511
T1,13.531
T3,13.634
T3,13.692
T4,13.717
T4,13.8
T3,13.874
T2,13.958
T2,13.97
T2,14.042
T4,14.268
T4,14.269
T4,14.408
T2,14.454
T1,14.47
T1,14.558
T4,14.571
T2,14.689
T3,14.883
T3,14.917
T1,15.274
T3,15.348
T2,15.591
T2,15.689
T2,15.702
T2,15.709
T3,15.799
T4,15.858
T4,16.062
T1,16.178
T3,16.314
T4,16.601
T4,16.8
T2,16.863
T3,16.964
T3,17.217
T3,17.278
T2,17.284
T2,17.576
T2,17.601
T2,17.652
T3,17.676
T4,18.107
T1,18.117
T2,18.306
T4,18.398
T2,18.483
T2,18.628
T2,18.637
T1,18.64
T2,18.725
T3,18.789
T2,19.064
T4,19.084
T2,19.172
T3,19.511
T4,19.546
T1,19.743
T2,19.9
T4,19.914
T1,19.966
T1,20.011
T3,20.413
T2,20.604
T2,20.774
T3,20.878
T4,20.883
T3,21.173
T1,21.276
T2,21.329
T2,21.521
T4,21.649
T3,21.856
T3,22.007
T4,22.115
T1,22.362
T1,22.393
T4,22.462
T2,22.933
T1,22.961
T3,23.073
T1,23.174
T4,23.5
T3,23.76
T2,23.761
T1,24.046
T1,24.117
T4,24.478
T1,24.48
T4,24.558
T4,24.61
T2,24.649
T3,24.794
T4,24.817
T3,24.915
T1,25.127
T1,25.519
T2,25.607
T3,25.683
T4,25.802
T3,25.923
T1,25.977
T3,26.105
T4,26.161
T3,26.179
T4,26.27
T2,26.323
T1,26.382
T2,26.517
T1,26.754
T1,26.878
T1,26.911
T2,26.921
T3,27.022
T4,27.032
T2,27.087
T4,27.159
T3,27.365
T2,27.403
T3,27.405
T4,27.517
T1,27.662
T4,27.779
T4,27.823
T3,27.86
T2,28.047
T2,28.105
T1,28.162
T3,28.167
T1,28.701
T2,28.718
T3,28.777
T4,28.877
T2,28.895
T1,28.975
T3,29.448
T2,29.682
T4,29.721
T4,29.77
T2,29.779
T4,29.992
T3,30.207
T3,30.247
T3,30.304
T4,30.338
T1,30.537
T2,30.806
T1,31.049
T4,31.067
T4,31.149
T1,31.322
T3,31.328
T2,31.351
T4,31.388
T4,31.399
T3,31.454
T1,31.595
T3,31.717
T1,31.746
T4,32.029
T2,32.148
T1,32.184
T1,32.186
T2,32.274
T1,32.306
T3,32.373
T1,32.397
T4,32.445
T2,32.652
T1,32.665
T3,32.673
T2,32.993
T3,33.082
T2,33.113
T2,33.185
T3,33.2
T3,33.373
T3,33.39
T3,33.535
T4,33.552
T3,33.616
T3,33.834
T2,34.113
T4,34.495
T3,34.548
T3,34.776
T2,34.782
T4,34.792
T3,34.796
T2,34.869
T1,34.986
T1,35.294
T1,35.37
T4,35.771
T1,35.919
T3,36.019
T3,36.134
T3,36.28
T2,36.373
T2,36.426
T3,36.588
T4,36.592
T1,36.602
T1,36.633
T1,36.659
T1,36.68
T2,36.849
T1,36.94
T4,36.973
T3,37.05
T3,37.189
T2,37.203
T2,37.213
T1,37.51
T1,37.548
T1,37.549
T3,37.558
T3,37.593
T4,37.597
T3,37.604
T3,37.763
T4,38.214
T3,38.223
T2,38.355
T2,38.45
T4,38.53
T2,38.731
T2,39.026
T4,39.064
T1,39.195
T2,39.278
T1,39.377
T1,39.433
T2,39.527
T2,39.645
T2,39.69
T2,39.724
T3,39.792
T2,39.832
T4,39.855
T3,39.875
T4,39.994
T2,40.057
T1,40.095
T1,40.566
T3,40.618
T3,40.797
T1,40.83
T3,40.939
T4,40.969
T1,40.978
T2,40.982
T1,41.068
T4,41.406
T1,41.453
T2,41.488
T3,41.517
T4,41.579
T2,41.78
T1,41.853
T1,41.883
T4,41.944
T3,41.997
T3,42.128
T3,42.232
T3,42.248
T2,42.265
T2,42.366
T4,42.435
T3,42.478
T2,42.601
T3,42.771
T1,42.877
T4,42.893
T1,43.001
T1,43.021
T4,43.062
T4,43.075
T4,43.179
T4,43.331
T4,43.444
T1,43.564
T1,43.671
T3,43.786
T1,43.936
T4,43.945
T1,43.986
T4,44.005
T4,44.24
T4,44.35
T1,44.36
T4,44.384
T4,44.535
T2,44.56
T4,44.642
T4,44.693
T2,44.808
T2,44.91
T2,44.912
T4,44.92
T2,44.949
T4,45.057
T2,45.128
T1,45.153
T2,45.232
T1,45.252
T3,45.275
T1,45.376
T1,45.412
T2,45.924
T1,46.326
T4,46.403
T2,46.8
T1,47.038
T1,47.076
T3,47.146
T1,47.223
T3,47.24
T2,47.249
T2,47.275
T1,47.289
T1,47.326
T4,47.525
T4,47.545
T3,47.636
T2,47.754
T2,47.791
T2,47.916
T3,47.92
T4,48.008
T4,48.011
T2,48.027
T2,48.105
T1,48.112
T3,48.618
T3,48.717
T1,49.01
T1,49.161
T3,49.174
T4,49.305
T1,49.562
T1,49.994
T1,50.091
T1,50.169
T1,50.777
T1,50.811
T1,50.964
T4,51.184
T4,51.31
T4,51.449
T4,51.679
T4,51.864
T1,52.014
T1,52.18
T1,52.428
