task_type,arrival_time
T2,0.067
T4,0.295
T2,0.336
T2,0.416
T2,0.51
T2,0.611
T2,0.646
T4,0.768
T4,0.82
T4,0.828
T3,1.067
T1,1.29
T3,1.363
T3,1.395
T4,1.44
T1,1.619
T2,1.637
T4,1.77
T4,1.832
T2,2.011
T2,2.159
T4,2.266
T4,2.277
T3,2.446
T3,2.634
T2,2.707
T4,2.911
T3,3.026
T2,3.372
T1,3.476
T2,3.571
T3,3.755
T2,3.785
T3,3.792
T4,3.83
T3,3.83
T2,3.86
T4,3.874
T4,4.13
T4,4.157
T1,4.162
T2,4.444
T4,4.49
T2,4.65
T2,4.829
T2,5.034
T3,5.057
T3,5.081
T2,5.169
T2,5.173
T3,5.236
T1,5.243
T2,5.334
T4,5.414
T2,5.436
T4,5.452
T1,5.466
T3,5.51
T1,5.592
T3,5.655
T2,5.688
T4,5.856
T1,5.996
T2,6.02
T4,6.08
T3,6.731
T2,6.796
T1,6.829
T1,6.978
T1,7.183
T3,7.222
T3,7.264
T1,7.631
T1,7.65
T3,7.68
T2,7.685
T3,7.843
T2,7.946
T2,8.034
T3,8.044
T4,8.116
T1,8.13
T2,8.152
T3,8.242
T1,8.265
T1,8.319
T3,8.334
T1,8.362
T4,8.596
T4,8.657
T3,8.751
T1,8.807
T3,8.907
T1,8.929
T1,8.938
T4,8.94
T3,9.113
T3,9.336
T4,9.36
T3,9.381
T1,9.634
T3,9.655
T4,9.718
T4,9.736
T1,9.906
T3,10.035
T3,10.263
T3,10.264
T2,10.282
T3,10.379
T1,10.464
T2,10.498
T2,10.665
T4,10.667
T3,10.742
T3,11.056
T4,11.172
T3,11.199
T1,11.324
T4,11.822
T1,12.065
T1,12.205
T1,12.306
T2,12.377
T3,12.651
T3,12.688
T4,12.716
T2,12.781
T1,12.892
T4,13.055
T4,13.195
T3,13.317
T1,13.322
T1,13.359
T3,13.426
T1,13.431
T3,13.456
T2,13.467
T4,13.553
T3,13.571
T1,13.617
T4,13.824
T1,13.844
T2,13.993
T2,14.032
T1,14.244
T4,14.249
T1,14.318
T2,14.458
T1,14.511
T3,14.594
T4,14.854
T1,14.927
T2,14.976
T4,15.046
T1,15.055
T1,15.19
T2,15.226
T4,15.249
T3,15.378
T3,15.44
T4,15.496
T3,15.532
T2,15.72
T4,15.726
T2,15.794
T2,15.965
T2,16.006
T3,16.015
T4,16.165
T1,16.383
T3,16.514
T1,16.676
T1,16.696
T1,16.699
T3,16.934
T4,16.999
T1,17.125
T3,17.153
T4,17.295
T2,17.41
T2,17.461
T2,17.63
T2,17.692
T2,17.752
T2,17.822
T2,18.009
T1,18.362
T2,18.559
T4,18.626
T1,18.745
T4,18.782
T1,18.829
T1,18.98
T2,19.033
T2,19.219
T4,19.353
T2,19.354
T2,19.374
T2,19.39
T2,19.444
T3,19.579
T2,19.686
T4,19.7
T3,19.783
T3,19.792
T3,19.91
T4,19.928
T1,19.996
T3,20.235
T3,20.242
T1,20.244
T2,20.265
T1,20.541
T1,20.656
T2,20.761
T4,20.851
T4,21.212
T4,21.275
T2,21.304
T2,21.312
T2,21.334
T4,21.357
T1,21.433
T1,21.528
T1,21.582
T2,21.626
T3,21.655
T1,21.675
T3,21.84
T3,21.856
T3,22.168
T4,22.243
T4,22.524
T1,22.538
T2,22.657
T3,22.864
T3,22.926
T1,23.16
T2,23.366
T4,23.58
T3,23.588
T2,23.809
T3,23.883
T1,23.972
T1,24.031
T1,24.037
T3,24.069
T2,24.162
T1,24.322
T4,24.36
T2,24.526
T1,24.564
T2,24.612
T2,24.978
T4,25.027
T3,25.108
T4,25.167
T2,25.277
T1,25.699
T4,25.805
T4,25.994
T2,26.533
T1,26.965
T3,27.11
T1,27.5
T3,27.578
T4,27.588
T2,27.607
T1,27.721
T3,27.812
T1,27.972
T4,28.063
T2,28.063
T2,28.066
T2,28.369
T1,28.462
T2,28.552
T3,28.605
T4,28.635
T3,28.718
T2,28.722
T1,28.726
T2,28.775
T4,28.797
T1,28.855
T3,28.971
T3,29.006
T4,29.32
T2,29.362
T1,29.375
T4,29.385
T2,29.746
T4,29.761
T4,29.94
T4,30.202
T1,30.336
T3,30.373
T2,30.49
T4,30.565
T3,30.75
T2,31.138
T4,31.281
T3,31.408
T2,31.487
T2,31.504
T3,31.507
T1,31.617
T4,31.743
T1,31.753
T4,31.804
T4,31.962
T2,32.013
T4,32.056
T3,32.125
T4,32.134
T1,32.244
T2,32.627
T2,32.681
T4,33.119
T4,33.304
T2,33.572
T3,33.75
T1,33.831
T4,34.224
T4,34.255
T2,34.257
T1,34.262
T1,34.313
T2,34.394
T1,34.56
T3,34.776
T2,34.95
T3,34.958
T3,35.054
T4,35.118
T1,35.302
T2,35.457
T2,35.499
T1,35.598
T2,35.777
T3,35.801
T2,35.913
T2,35.972
T1,36.164
T2,36.191
T4,36.309
T2,36.588
T2,36.713
T4,36.718
T4,36.781
T1,36.805
T1,36.858
T2,37.243
T4,37.316
T3,37.455
T1,37.534
T1,37.624
T3,37.627
T3,38.032
T3,38.084
T4,38.295
T1,38.362
T2,38.396
T2,38.475
T1,38.559
T2,38.572
T4,38.58
T1,38.587
T3,38.659
T4,38.8
T3,38.917
T2,38.935
T4,39.038
T4,39.089
T1,39.207
T4,39.211
T2,39.395
T3,39.434
T2,39.511
T2,39.621
T3,39.631
T1,39.662
T2,39.723
T2,39.831
T2,40.0
T2,40.225
T3,40.324
T4,40.619
T2,40.634
T2,40.714
T4,40.763
T3,40.798
T3,40.855
T4,40.957
T4,40.975
T4,41.014
T1,41.066
T3,41.081
T1,41.47
T3,41.507
T3,41.512
T2,41.626
T4,41.734
T2,41.736
T3,41.788
T4,41.813
T2,41.991
T1,42.069
T2,42.07
T3,42.11
T3,42.265
T2,42.432
T3,42.583
T3,42.584
T4,42.838
T3,42.919
T4,42.971
T1,43.021
T2,43.141
T1,43.204
T3,43.234
T4,43.274
T3,43.322
T1,43.444
T4,43.474
T1,43.633
T1,43.707
T3,43.854
T3,43.881
T1,43.915
T1,43.976
T1,44.011
T2,44.053
T1,44.209
T1,44.299
T2,44.528
T2,44.725
T1,45.087
T4,45.544
T1,45.57
T3,45.586
T1,45.713
T1,45.743
T3,45.948
T1,45.991
T4,45.995
T4,46.022
T3,46.067
T3,46.619
T4,46.621
T4,46.768
T4,46.875
T4,47.246
T3,47.453
T3,47.578
T1,47.881
T1,47.995
T4,48.163
T3,48.658
T4,48.7
T3,48.708
T4,48.782
T4,48.817
T3,48.881
T1,48.955
T4,49.036
T4,49.222
T3,49.407
T3,49.407
T3,49.494
T4,49.642
T4,49.81
T3,49.821
T4,50.222
T4,50.265
T1,50.273
T3,50.305
T4,50.397
T4,50.418
T1,50.501
T3,50.616
T4,50.729
T4,51.046
T3,51.117
T3,51.236
T3,51.284
T1,51.388
T1,51.43
T4,51.454
T1,51.672
T4,51.77
T1,52.055
T3,52.079
T1,53.161
T1,53.538
T1,53.593
T1,54.107
T1,54.151
T1,54.634
