task_type,arrival_time
T2,0.024
T2,0.066
T2,0.136
T1,0.258
T2,0.324
T4,0.371
T3,0.391
T4,0.493
T2,0.893
T2,0.962
T3,1.01
T2,1.107
T1,1.136
T1,1.227
T1,1.293
T4,1.347
T4,1.372
T2,1.387
T4,1.404
T2,1.496
T3,1.62
T3,1.702
T4,1.75
T1,1.856
T3,1.883
T1,1.917
T4,1.933
T3,1.983
T3,2.009
T1,2.02
T2,2.1
T3,2.273
T3,2.363
T2,2.411
T1,2.651
T1,2.655
T3,2.719
T2,2.746
T4,2.803
T4,2.942
T2,3.029
T3,3.075
T4,3.145
T4,3.249
T2,3.406
T4,3.47
T3,3.509
T2,3.66
T3,3.991
T2,4.052
T1,4.07
T4,4.084
T3,4.111
T1,4.195
T2,4.307
T3,4.539
T3,4.574
T4,4.697
T3,4.715
T4,5.234
T4,5.246
T2,5.371
T1,5.51
T1,5.792
T2,5.798
T1,5.925
T2,5.979
T4,6.006
T4,6.216
T4,6.396
T4,6.483
T2,6.671
T3,6.676
T1,6.769
T3,6.969
T2,6.999
T2,7.019
T4,7.139
T3,7.188
T3,7.292
T2,7.375
T2,7.398
T3,7.473
T3,7.693
T3,7.835
T4,8.036
T3,8.182
T3,8.188
T4,8.299
T2,8.341
T3,8.548
T3,8.616
T1,8.618
T4,8.763
T1,8.842
T4,8.929
T4,9.079
T3,9.159
T4,9.187
T3,9.213
T2,9.232
T3,9.272
T3,9.371
T2,9.425
T2,9.504
T3,9.66
T1,10.036
T2,10.086
T2,10.119
T2,10.265
T3,10.281
T4,10.36
T1,10.4
T1,10.491
T2,10.507
T3,10.594
T2,10.597
T4,10.603
T2,10.913
T1,11.259
T3,11.424
T1,11.456
T1,11.494
T2,11.504
T1,11.776
T1,11.784
T1,11.944
T4,11.98
T4,12.083
T1,12.135
T4,12.187
T1,12.2
T1,12.341
T1,12.478
T4,12.564
T2,12.686
T1,12.689
T1,12.794
T3,12.991
T1,13.03
T2,13.057
T1,13.122
T1,13.127
T4,13.396
T4,13.432
T3,13.625
T2,13.781
T1,13.785
T1,13.846
T2,13.871
T4,13.891
T3,14.032
T3,14.112
T2,14.113
T1,14.266
T2,14.414
T3,14.49
T2,14.49
T2,14.524
T3,14.624
T2,14.662
T4,14.776
T4,14.803
T4,14.845
T4,14.855
T3,14.874
T3,14.925
T3,14.992
T3,15.19
T2,15.273
T4,15.371
T3,15.47
T3,15.48
T2,15.73
T1,15.733
T4,15.746
T3,15.775
T2,15.936
T1,16.005
T3,16.1
T3,16.131
T1,16.387
T4,16.479
T2,16.671
T4,16.763
T4,16.803
T3,16.812
T2,16.814
T1,16.904
T2,17.381
T4,17.384
T3,17.464
T3,17.791
T4,17.804
T3,17.831
T4,17.861
T2,17.904
T4,18.09
T3,18.195
T2,18.196
T3,18.236
T4,18.292
T3,18.533
T4,18.611
T3,18.696
T3,18.702
T3,18.797
T4,18.836
T4,18.862
T2,18.871
T1,19.091
T3,19.094
T2,19.151
T2,19.17
T4,19.322
T4,19.337
T1,19.55
T1,19.607
T2,19.876
T3,19.88
T3,19.901
T1,19.946
T3,19.974
T1,20.1
T1,20.171
T2,20.197
T2,20.224
T3,20.241
T3,20.273
T2,20.353
T3,20.481
T4,20.605
T1,20.688
T3,20.947
T2,21.288
T2,21.412
T3,21.43
T4,21.483
T1,21.562
T2,21.811
T2,21.873
T1,21.921
T2,21.924
T4,21.927
T2,22.052
T3,22.157
T2,22.306
T1,22.338
T3,22.38
T2,22.526
T1,22.589
T4,22.596
T4,22.608
T1,23.157
T4,23.508
T1,23.632
T2,24.077
T4,24.134
T1,24.175
T3,24.229
T4,24.286
T2,24.364
T1,24.803
T2,24.911
T2,24.945
T4,24.951
T2,24.994
T1,24.998
T2,25.014
T2,25.237
T3,25.252
T4,25.299
T3,25.369
T2,25.434
T2,25.658
T2,25.717
T2,25.862
T3,26.03
T4,26.052
T3,26.055
T1,26.202
T4,26.271
T2,26.45
T1,26.494
T3,26.564
T3,26.596
T3,26.614
T2,26.65
T2,27.17
T1,27.189
T4,27.208
T3,27.247
T1,27.254
T3,27.58
T1,27.654
T2,27.726
T1,27.924
T1,27.934
T1,27.968
T1,28.21
T2,28.295
T2,28.317
T4,28.321
T1,28.354
T3,28.36
T2,28.379
T1,28.603
T3,28.607
T1,28.647
T1,28.764
T3,28.915
T4,28.996
T4,29.077
T4,29.111
T2,29.117
T2,29.129
T4,29.133
T3,29.141
T3,29.207
T4,29.212
T1,29.344
T2,29.385
T2,29.441
T3,29.483
T2,29.545
T2,29.668
T3,29.938
T4,30.135
T4,30.349
T2,30.492
T2,30.524
T2,30.571
T3,30.574
T4,30.584
T1,30.875
T3,30.95
T4,30.982
T3,31.039
T3,31.193
T1,31.205
T2,31.209
T4,31.281
T1,31.312
T3,31.332
T2,31.383
T2,31.399
T3,31.421
T1,31.491
T4,31.603
T3,31.675
T2,31.973
T4,32.033
T2,32.084
T4,32.134
T1,32.342
T4,32.38
T1,32.483
T2,32.844
T4,32.845
T1,32.964
T2,32.983
T3,33.066
T4,33.098
T1,33.18
T4,33.572
T2,33.784
T2,33.916
T4,33.921
T1,33.927
T4,34.129
T1,34.137
T1,34.275
T2,34.336
T3,34.371
T1,34.412
T4,34.466
T2,34.531
T4,34.649
T2,35.006
T4,35.049
T1,35.144
T1,35.218
T2,35.257
T2,35.445
T2,35.469
T3,35.542
T1,35.55
T2,35.559
T1,35.882
T2,35.92
T3,36.036
T2,36.256
T1,36.344
