task_type,arrival_time
T4,0.155
T1,0.182
T3,0.265
T4,0.372
T3,0.423
T3,0.446
T4,0.578
T3,0.871
T3,0.958
T2,1.063
T1,1.135
T4,1.434
T3,1.442
T2,1.72
T1,1.846
T1,1.882
T4,2.063
T4,2.072
T3,2.088
T2,2.119
T1,2.276
T4,2.34
T1,2.469
T3,2.534
T4,2.562
T2,2.662
T3,2.958
T3,3.222
T2,3.231
T1,3.244
T2,3.291
T2,3.448
T3,3.466
T4,3.508
T2,3.563
T1,3.565
T3,3.58
T3,3.684
T3,3.773
T2,3.847
T3,3.929
T4,3.934
T4,4.049
T2,4.114
T3,4.145
T3,4.159
T1,4.161
T2,4.163
T2,4.284
T3,4.301
T2,4.306
T1,4.338
T1,4.486
T1,4.576
T3,4.639
T1,4.745
T3,4.909
T3,4.956
T1,4.992
T2,5.162
T3,5.255
T3,5.744
T1,5.862
T1,6.042
T2,6.232
T1,6.34
T4,6.508
T2,6.517
T2,6.796
T3,6.848
T4,7.061
T4,7.236
T4,7.266
T3,7.588
T2,7.645
T3,7.996
T2,8.433
T4,8.599
T1,8.734
T1,8.763
T2,8.911
T4,8.952
T1,9.009
T3,9.034
T1,9.078
T4,9.102
T1,9.516
T1,9.576
T1,9.848
T3,9.873
T3,10.002
T4,10.161
T1,10.206
T2,10.254
T4,10.467
T1,10.687
T2,10.753
T4,10.874
T2,11.03
T1,11.207
T2,11.284
T1,11.386
T2,11.525
T4,11.644
T1,11.788
T4,11.834
T2,11.878
T2,11.956
T1,12.018
T3,12.071
T4,12.166
T1,12.266
T2,12.321
T4,12.436
T4,12.646
T4,12.688
T2,12.729
T2,12.797
T2,12.899
T1,12.934
T3,13.036
T1,13.141
T4,13.169
T4,13.407
T3,13.473
T3,13.584
T1,13.678
T2,13.695
T3,13.734
T2,13.842
T4,13.886
T3,14.079
T1,14.104
T1,14.41
T2,14.505
T2,14.792
T1,14.832
T3,14.859
T2,14.92
T1,14.989
T2,15.225
T2,15.288
T2,15.327
T2,15.342
T4,15.513
T3,15.559
T1,15.593
T3,15.608
T4,15.737
T3,15.745
T2,15.775
T3,15.979
T1,16.022
T2,16.028
T1,16.108
T4,16.183
T1,16.242
T3,16.28
T2,16.377
T3,16.594
T2,16.642
T4,16.693
T1,16.744
T3,16.769
T1,16.792
T4,16.869
T2,16.898
T1,16.94
T3,17.103
T2,17.261
T2,17.357
T1,17.538
T3,17.556
T2,17.644
T1,17.789
T4,17.797
T1,17.801
T4,18.094
T3,18.094
T2,18.101
T3,18.471
T4,18.545
T1,18.819
T4,19.106
T1,19.301
T1,19.383
T3,19.482
T4,19.629
T2,19.635
T3,19.684
T4,19.799
T3,19.824
T3,19.931
T2,20.01
T4,20.188
T1,20.406
T3,20.421
T3,20.804
T3,20.931
T1,20.956
T3,20.958
T1,21.093
T4,21.292
T3,21.434
T2,21.587
T2,21.601
T1,21.694
T1,21.71
T3,21.778
T3,21.78
T1,21.816
T4,21.928
T1,21.938
T2,21.963
T2,22.055
T3,22.064
T4,22.087
T2,22.179
T4,22.234
T2,22.246
T4,22.307
T1,22.492
T4,22.52
T1,22.539
T3,22.544
T2,22.679
T2,23.046
T3,23.105
T1,23.476
T2,23.534
T2,23.612
T2,23.774
T2,23.816
T2,23.83
T4,24.327
T3,24.734
T4,24.817
T4,25.13
T2,25.35
T2,25.442
T3,25.49
T4,25.629
T4,25.631
T1,25.697
T3,25.725
T4,25.926
T4,26.207
T4,26.317
T1,26.358
T2,26.384
T1,26.526
T3,26.572
T1,26.659
T4,26.693
T1,26.726
T1,26.936
T2,26.996
T3,27.177
T1,27.207
T1,27.376
T4,27.464
T2,27.492
T2,27.496
T1,27.564
T1,27.652
T4,27.889
T1,27.892
T3,27.906
T3,28.139
T2,28.2
T3,28.231
T3,28.304
T4,28.333
T4,28.347
T2,28.471
T4,28.608
T1,28.616
T4,28.656
T1,28.669
T1,28.695
T4,28.714
T3,28.908
T3,28.938
T3,29.001
T1,29.016
T1,29.154
T1,29.157
T1,29.434
T4,29.455
T2,29.463
T1,29.535
T1,29.556
T3,29.83
T3,29.867
T1,29.936
T2,30.112
T2,30.165
T2,30.188
T1,30.472
T3,30.528
T1,30.587
T1,30.731
T3,30.8
T1,30.854
T3,31.01
T3,31.068
T2,31.121
T4,31.159
T2,31.224
T2,31.286
T2,31.387
T4,31.457
T3,31.526
T2,31.651
T3,32.133
T4,32.205
T2,32.283
T4,32.314
T3,32.509
T2,32.827
T2,33.021
T4,33.091
T2,33.258
T2,33.454
T2,33.504
T2,33.531
T3,34.246
T2,34.267
T1,34.292
T4,34.319
T3,34.46
T4,34.525
T1,34.908
T3,35.108
T1,35.114
T3,35.144
T3,35.146
T1,35.418
T1,35.55
T1,35.583
T3,35.662
T1,35.675
T4,35.722
T3,35.827
T2,35.89
T4,36.004
T2,36.106
T1,36.131
T1,36.15
T4,36.249
T1,36.532
T1,36.56
T1,36.753
T1,36.825
T4,36.877
T1,36.926
T4,37.065
T4,37.2
T4,37.524
T3,37.728
T3,37.765
T1,37.84
T1,37.902
T1,37.957
T4,37.993
T2,38.019
T1,38.06
T4,38.18
T3,38.39
T2,38.438
T3,38.45
T2,38.502
T4,38.516
T2,38.531
T3,38.6
T2,38.74
T2,38.842
T4,38.975
T4,39.261
T2,39.361
T1,39.445
T4,39.789
T4,39.8
T2,39.827
T1,39.937
T3,39.962
T2,39.991
T3,40.31
T1,40.53
T1,40.651
T2,40.678
T1,40.687
T3,40.705
T3,40.74
T2,40.786
T2,40.814
T4,40.936
T4,40.99
T3,41.249
