task_type,arrival_time
T1,0.015
T3,0.055
T3,0.105
T3,0.254
T2,0.287
T3,0.333
T4,0.432
T1,0.497
T2,0.53
T3,0.561
T2,0.644
T2,0.669
T1,0.739
T1,0.811
T1,0.832
T3,1.065
T3,1.24
T4,1.253
T4,1.341
T1,1.428
T4,1.472
T1,1.48
T1,1.574
T2,1.699
T4,1.76
T1,1.818
T4,2.032
T2,2.113
T4,2.134
T4,2.197
T4,2.274
T2,2.307
T1,2.319
T3,2.409
T4,2.499
T1,2.506
T2,2.539
T2,2.651
T4,2.813
T1,2.869
T1,2.987
T4,3.348
T2,3.389
T4,3.453
T4,3.495
T1,3.514
T1,3.709
T4,3.81
T3,3.838
T4,3.857
T3,3.875
T3,4.074
T1,4.17
T3,4.176
T1,4.232
T1,4.353
T2,4.81
T2,4.896
T4,4.977
T2,5.018
T2,5.023
T3,5.033
T4,5.036
T2,5.086
T2,5.253
T4,5.258
T1,5.484
T3,5.52
T4,5.645
T4,5.788
T1,5.876
T1,6.206
T2,6.227
T2,6.229
T4,6.257
T4,6.308
T4,6.311
T3,6.34
T1,6.341
T2,6.384
T3,6.59
T2,6.652
T4,6.727
T3,6.806
T1,6.983
T2,6.998
T1,7.141
T4,7.412
T1,7.5
T4,7.563
T1,7.567
T1,7.642
T1,7.72
T4,7.728
T3,8.101
T4,8.132
T2,8.151
T3,8.22
T2,8.238
T3,8.417
T2,8.461
T1,8.521
T1,8.568
T1,8.671
T1,8.689
T3,8.929
T4,8.989
T4,9.016
T3,9.119
T2,9.128
T4,9.199
T3,9.248
T4,9.25
T2,9.284
T2,9.317
T1,9.353
T4,9.382
T2,9.497
T1,9.553
T2,9.891
T4,9.971
T2,10.028
T4,10.077
T1,10.191
T2,10.221
T4,10.24
T2,10.251
T4,10.368
T3,10.38
T2,10.789
T4,10.828
T3,10.85
T4,10.855
T3,10.936
T3,11.132
T1,11.175
T1,11.256
T1,11.308
T1,11.452
T1,11.463
T1,11.765
T3,11.789
T2,11.821
T1,11.994
T4,12.011
T2,12.113
T3,12.144
T4,12.397
T1,12.476
T4,12.644
T1,12.674
T4,12.848
T3,12.849
T2,12.946
T1,12.996
T1,13.135
T4,13.366
T4,13.428
T1,13.482
T3,13.518
T3,13.584
T2,13.616
T1,13.816
T3,14.143
T3,14.221
T2,14.36
T3,14.389
T2,14.417
T4,14.73
T4,14.762
T3,14.765
T3,14.822
T3,15.117
T4,15.228
T2,15.288
T1,15.358
T1,15.816
T2,16.115
T3,16.242
T4,16.272
T1,16.449
T2,16.585
T3,16.73
T4,16.741
T2,16.922
T3,16.943
T4,16.945
T3,16.982
T4,16.991
T4,17.02
T3,17.206
T3,17.262
T2,17.331
T4,17.478
T2,17.529
T4,17.558
T4,17.755
T3,17.825
T2,17.993
T2,18.104
T1,18.526
T4,18.604
T4,18.627
T1,18.638
T2,18.644
T2,18.659
T2,18.718
T4,18.731
T2,18.927
T3,19.079
T4,19.179
T1,19.2
T1,19.359
T4,19.404
T4,19.486
T1,19.496
T4,19.64
T1,19.906
T1,19.917
T4,20.256
T1,20.259
T4,20.343
T2,20.367
T4,20.455
T1,20.635
T3,20.742
T4,20.922
T2,21.088
T1,21.369
T1,21.383
T4,21.586
T1,21.64
T2,21.676
T4,21.765
T4,21.835
T3,21.855
T1,21.871
T2,21.956
T1,22.047
T1,22.103
T3,22.261
T1,22.308
T4,22.369
T3,22.385
T4,22.409
T1,22.481
T2,22.547
T4,22.552
T4,22.829
T3,22.86
T4,23.174
T3,23.372
T1,23.479
T1,23.592
T2,23.657
T3,23.76
T2,23.761
T1,23.777
T3,23.871
T4,23.924
T1,24.04
T2,24.058
T3,24.303
T3,24.365
T2,24.391
T1,24.506
T4,24.543
T4,24.687
T3,24.689
T4,24.798
T1,24.89
T1,25.079
T4,25.116
T2,25.162
T3,25.186
T2,25.339
T4,25.344
T1,25.486
T1,25.54
T4,25.543
T1,25.564
T2,25.725
T2,25.757
T2,25.944
T4,26.004
T1,26.12
T1,26.264
T2,26.336
T4,26.377
T1,26.392
T3,26.53
T4,26.803
T1,27.106
T3,27.247
T1,27.398
T1,27.672
T4,27.736
T1,27.988
T2,27.999
T4,28.193
T2,28.215
T3,28.253
T2,28.328
T3,28.331
T2,28.444
T3,28.446
T3,28.618
T3,28.735
T2,29.214
T3,29.224
T4,29.262
T4,29.65
T2,29.665
T3,29.675
T4,29.921
T2,29.957
T3,30.127
T1,30.206
T2,30.7
T3,30.779
T1,30.929
T1,30.942
T1,31.01
T1,31.163
T2,31.325
T1,31.334
T1,31.35
T2,31.397
T2,31.496
T3,31.518
T3,31.756
T1,31.765
T1,31.9
T2,31.904
T4,31.947
T2,31.974
T1,32.025
T4,32.058
T1,32.234
T1,32.301
T2,32.943
T4,33.021
T4,33.035
T1,33.149
T2,33.411
T2,33.571
T3,33.582
T4,33.814
T2,33.816
T3,34.012
T1,34.06
T4,34.064
T4,34.104
T2,34.209
T2,34.344
T3,34.37
T1,34.42
T2,34.518
T3,34.759
T2,34.76
T4,34.79
T3,34.952
T1,34.954
T1,34.998
T4,35.378
T1,35.5
T2,35.753
T2,35.778
T3,35.783
T4,35.796
T2,36.031
T2,36.281
T1,36.317
T4,36.359
T2,36.533
T3,36.677
T2,36.728
T3,36.734
T3,36.788
T4,36.832
T2,36.903
T3,36.992
T1,37.079
T1,37.177
T1,37.237
T1,37.308
T1,37.356
T3,37.374
T4,37.81
