task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.172,106.52,11.68,9.92,99.98,94.99,1.06,94.94,11.64,105.35,11.63,11.12,97.56,101.78,1.09,107.2,10.85
T1,0.221,105.33,10.1,11.08,102.63,111.43,1.06,105.64,11.01,105.36,9.76,9.78,107.36,101.99,1.03,98.32,10.16
T4,0.278,96.53,10.16,11.28,112.37,97.79,1.02,101.59,10.73,96.5,10.96,10.17,98.36,99.2,1.16,108.98,11.02
T1,0.512,112.36,10.46,10.96,93.44,106.33,0.98,107.76,10.22,112.73,10.65,9.39,96.71,116.61,1.11,110.82,9.57
T4,1.197,97.0,10.12,9.71,99.78,109.74,1.09,93.12,11.65,101.6,11.7,9.73,113.95,110.67,1.11,109.06,10.94
T3,1.232,100.34,10.89,10.59,101.7,96.74,1.08,106.86,11.18,105.82,9.51,11.03,105.28,111.37,0.99,104.44,11.07
T2,1.502,103.8,9.45,11.05,101.31,108.73,1.01,108.25,9.79,113.74,10.48,10.68,104.28,101.73,1.04,107.44,11.01
T1,1.549,109.64,10.02,9.87,94.47,115.1,0.93,101.07,11.16,108.62,11.12,10.65,94.74,117.25,1.02,99.07,10.99
T3,1.552,114.24,10.65,10.2,96.12,95.35,1.01,101.25,10.0,100.57,9.66,10.88,105.96,110.29,0.96,106.05,10.84
T1,1.755,110.35,9.41,10.33,99.77,115.75,1.06,98.13,9.48,106.28,10.85,9.6,109.15,111.17,1.01,114.99,10.35
T1,1.763,100.06,10.98,10.8,104.37,107.83,1.11,106.95,9.93,98.6,9.43,9.48,95.13,116.45,1.01,108.74,10.48
T2,1.972,100.3,10.99,10.71,97.61,107.66,1.03,103.76,10.75,99.8,10.47,10.53,102.34,112.8,1.01,102.97,10.02
T3,2.043,113.41,9.93,10.91,99.98,107.62,0.95,98.62,10.51,110.44,9.18,11.28,99.12,95.18,1.03,98.02,10.51
T4,2.189,94.78,11.71,10.66,103.25,110.07,1.15,107.03,11.44,100.15,11.21,11.22,106.39,97.22,1.15,100.78,11.55
T1,2.259,100.76,10.85,11.04,103.59,113.85,1.04,105.04,9.53,104.65,10.57,10.9,99.24,112.46,1.08,106.04,9.83
T2,2.27,102.91,10.1,11.36,100.38,99.92,1.02,95.75,11.06,112.49,9.82,9.77,94.75,103.86,1.07,104.21,11.45
T3,2.382,108.86,10.3,10.32,100.88,101.76,1.01,97.96,11.37,114.29,9.48,11.34,96.19,106.47,1.06,99.33,10.09
T4,2.778,94.53,10.89,11.26,106.12,96.11,1.16,107.06,10.09,109.87,10.1,11.17,108.63,110.39,1.12,95.28,10.94
T3,3.06,113.21,9.84,11.44,100.15,105.96,1.02,107.2,11.32,115.29,10.49,10.28,101.38,98.87,1.04,103.88,10.73
T1,3.062,107.94,10.29,9.72,105.65,117.73,0.99,104.24,10.13,105.61,9.52,9.39,104.37,106.32,1.03,114.7,10.27
T2,3.273,113.25,9.7,9.99,104.52,103.41,1.08,95.34,10.25,109.05,11.05,9.78,98.76,108.86,0.96,97.68,11.06
T4,3.334,108.28,11.04,10.93,109.62,104.44,1.03,107.95,11.52,97.69,11.15,9.72,102.21,95.91,1.16,106.7,9.92
T2,3.382,112.71,10.63,11.08,93.9,106.0,1.03,102.76,10.56,115.52,9.86,10.2,94.84,107.96,0.94,98.8,10.46
T3,3.765,111.17,10.22,9.75,103.44,101.74,1.01,108.25,10.92,104.29,9.43,10.31,102.96,98.6,0.95,103.46,11.39
T1,3.779,109.81,10.69,9.74,94.11,106.75,1.09,113.9,9.54,98.23,10.65,10.52,108.96,101.32,1.01,100.43,11.2
T1,3.845,108.91,9.54,9.77,104.77,105.14,0.94,112.53,9.9,110.98,9.36,9.49,106.38,108.27,1.08,101.94,10.09
T1,3.958,105.63,9.45,9.83,99.38,99.38,1.04,103.51,9.84,96.83,10.45,10.16,94.04,107.04,0.94,102.41,11.01
T3,3.967,115.28,10.69,11.04,99.41,95.41,0.99,94.8,11.06,103.96,10.88,11.14,109.15,102.24,0.98,95.5,11.08
T1,4.077,105.07,10.29,9.87,108.88,99.25,1.04,104.08,9.89,97.92,10.74,10.42,108.3,115.91,1.0,103.13,10.84
T3,4.121,103.69,10.89,10.85,109.34,102.9,1.02,105.09,11.28,111.1,10.57,11.34,95.15,95.35,1.01,98.83,10.23
T2,4.415,105.52,10.63,9.9,103.41,112.58,0.94,95.52,10.14,116.38,10.62,10.22,110.01,111.94,0.97,98.92,11.12
T1,4.498,107.94,10.48,9.42,94.04,101.54,1.02,113.65,10.78,101.43,10.66,10.42,108.16,100.75,1.08,99.24,10.78
T4,4.636,99.26,10.38,10.18,102.36,112.06,1.01,95.99,11.35,103.81,11.08,11.28,115.1,98.6,0.99,96.58,10.56
T2,5.048,115.35,10.46,10.1,106.0,103.54,1.06,97.61,11.01,111.57,9.48,11.31,100.7,113.47,0.99,102.9,11.54
T1,5.067,98.2,10.02,9.5,93.59,99.78,0.99,102.73,11.23,95.88,10.39,10.45,95.05,109.67,1.0,101.97,10.59
T1,5.195,112.4,10.05,9.6,96.79,116.28,0.98,99.63,10.92,101.33,10.62,10.04,93.34,110.32,0.97,105.04,10.48
T3,5.2,111.88,9.55,11.24,108.6,106.86,0.98,100.95,11.0,101.87,10.75,11.12,102.44,99.16,0.94,105.35,10.64
T3,5.302,101.23,9.69,11.16,106.44,104.83,1.0,105.72,10.44,107.17,9.61,11.41,103.49,98.5,1.04,109.18,10.77
T4,5.49,101.27,10.97,9.53,101.03,109.58,1.14,107.41,10.59,95.48,10.17,11.06,104.94,100.51,0.98,96.55,10.68
T2,5.529,106.52,10.21,11.14,95.02,107.12,1.06,104.91,9.75,112.26,9.79,10.93,97.76,95.76,1.02,108.69,10.62
T4,5.61,101.35,11.5,10.4,99.05,106.53,1.05,104.46,10.13,100.26,10.15,10.86,97.86,102.38,1.11,94.53,10.21
T4,5.707,97.67,10.14,10.92,105.41,94.95,1.01,104.21,11.3,100.59,10.82,9.86,98.52,97.76,1.08,103.69,10.22
T4,6.05,103.44,10.05,10.89,100.47,98.2,1.0,97.61,10.39,96.53,10.58,10.02,113.02,106.53,1.02,105.26,11.49
T4,6.342,106.66,10.32,11.22,106.75,102.51,1.1,101.73,10.29,104.81,10.72,10.47,99.77,96.97,1.0,103.59,10.44
T2,6.669,116.27,9.35,10.62,92.87,111.34,0.93,93.51,11.17,106.74,10.47,11.06,107.78,95.95,0.96,102.99,10.24
T4,6.857,96.05,10.05,9.56,100.06,110.07,1.1,98.42,10.94,99.38,11.4,10.58,99.78,99.09,1.09,100.06,11.62
T3,6.877,98.35,9.98,10.39,107.87,111.53,0.97,109.34,9.87,110.14,10.41,9.89,93.19,109.76,0.99,107.32,10.08
