task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.045,10.72,11.11,1.06,102.45,97.82,106.03,1.06,100.06,10.98,11.27,1.15,110.65,100.93,95.38,1.1,105.79
T2,0.086,11.29,11.07,1.15,104.7,105.95,109.2,0.99,106.57,11.25,11.08,1.01,96.96,97.57,108.52,1.06,102.53
T2,0.125,11.55,11.71,1.04,98.4,109.81,95.69,1.05,98.42,10.4,10.94,0.99,105.68,99.22,99.36,1.1,112.86
T2,0.128,10.39,10.54,0.97,105.71,96.82,101.44,1.04,111.99,11.27,11.08,1.06,93.93,103.06,97.38,0.98,99.56
T1,0.511,10.19,9.92,1.05,107.31,99.78,98.08,0.93,108.29,11.65,10.44,1.12,106.81,96.01,103.95,1.09,105.59
T2,0.56,11.52,10.94,1.13,101.53,101.55,101.16,1.14,100.69,11.55,11.53,0.99,106.8,108.19,104.02,1.0,110.67
T3,1.015,10.9,11.77,1.09,101.22,103.5,106.0,1.01,103.66,10.91,10.63,1.0,99.32,115.19,97.39,1.04,105.5
T1,1.362,10.69,9.95,1.0,116.57,95.06,98.7,1.09,112.01,10.26,10.67,1.07,114.16,95.1,96.58,0.93,117.43
T3,1.717,11.23,10.71,1.02,104.25,108.93,99.86,1.1,104.32,10.84,11.76,1.13,104.74,112.57,110.84,0.98,104.03
T1,1.865,10.57,10.69,0.98,107.95,91.64,111.14,0.98,114.41,11.82,10.34,1.08,114.58,95.58,96.19,1.09,106.47
T2,2.054,10.53,10.27,1.06,97.34,98.06,96.1,0.97,105.58,10.83,10.88,1.01,104.8,96.94,104.21,1.02,105.44
T4,2.176,11.6,9.38,0.92,115.49,110.8,108.25,1.06,100.48,11.73,9.81,0.97,107.69,110.83,113.42,1.09,118.03
T4,2.246,10.5,10.71,1.0,104.56,116.29,110.19,1.09,101.11,11.38,9.38,1.0,113.13,100.53,109.41,1.18,116.31
T1,2.307,10.68,10.04,1.14,103.35,103.81,109.06,1.09,109.64,11.13,10.72,1.05,105.15,108.7,93.92,0.94,104.11
T3,2.379,10.45,10.81,1.06,93.54,102.84,102.58,1.02,99.85,9.68,10.09,1.07,99.93,98.38,113.71,1.02,111.01
T3,2.654,10.77,10.1,1.06,94.26,112.38,105.1,1.03,105.83,10.95,10.4,1.13,105.58,115.14,107.56,1.05,103.66
T2,2.939,10.73,10.91,1.0,98.86,101.13,108.41,1.08,105.84,11.59,11.06,1.13,96.67,97.99,99.52,1.11,109.75
T3,3.295,11.33,11.55,0.98,107.33,111.53,97.32,0.99,95.87,9.66,11.49,1.14,93.86,110.83,111.11,1.08,101.17
T2,3.651,11.24,9.91,1.01,107.18,102.34,94.67,1.12,99.51,10.2,11.63,1.11,104.16,101.64,104.04,1.13,107.54
T4,3.651,10.32,10.12,0.94,114.84,107.69,110.4,1.12,105.25,11.51,10.93,1.08,99.91,109.2,100.41,1.02,115.27
T1,3.8,11.04,9.84,0.99,109.54,108.27,106.2,1.09,111.73,10.82,10.27,1.0,108.96,94.03,104.5,1.03,107.37
T1,3.939,11.3,10.58,1.08,100.32,92.53,99.88,0.92,99.16,11.26,10.66,1.11,106.46,96.52,109.8,1.05,113.99
T3,4.476,9.69,11.71,1.06,98.25,107.57,113.14,0.99,112.04,10.63,10.49,1.07,104.94,107.32,105.88,1.0,98.54
T3,4.479,11.3,11.61,1.02,107.27,112.49,113.87,0.98,103.02,9.99,11.25,0.98,104.57,110.37,97.13,0.95,98.76
T3,4.588,10.92,10.66,0.98,102.35,112.57,114.73,1.08,103.28,10.88,11.76,1.16,108.05,110.88,109.5,1.06,101.18
T3,4.764,11.12,10.69,1.07,100.93,98.01,105.51,1.02,103.71,11.25,10.18,1.14,93.18,110.86,100.7,0.94,96.62
T4,4.901,11.45,10.29,1.0,107.2,117.69,113.7,1.06,102.68,10.81,9.83,1.06,99.36,112.38,113.92,1.0,115.65
T3,4.918,11.16,10.61,1.02,92.78,105.82,112.22,0.95,108.14,9.81,11.68,1.11,102.5,109.83,98.73,1.09,100.77
T3,4.985,10.03,11.29,1.1,101.64,97.98,101.62,0.96,101.08,10.64,11.88,0.99,102.35,105.52,98.86,0.98,113.52
T2,5.514,11.13,11.5,1.12,95.4,109.65,93.45,1.06,98.47,11.03,11.29,1.08,99.93,100.93,98.6,1.08,105.55
T3,5.582,9.69,11.1,1.03,108.66,99.72,109.86,1.08,109.02,10.55,11.89,1.09,102.04,107.56,108.49,1.0,105.73
T2,5.879,10.61,10.35,1.12,107.42,96.74,99.18,1.06,112.45,11.02,9.95,1.01,103.03,113.03,104.52,1.08,106.04
T2,5.897,11.38,10.82,0.99,105.15,108.65,109.22,1.06,98.65,10.07,11.5,1.15,109.3,102.89,101.58,0.98,108.05
T3,6.208,11.02,11.07,1.12,95.28,106.25,103.66,1.0,112.21,10.13,11.22,1.04,106.34,100.58,110.9,0.94,113.5
T3,6.272,9.85,10.36,1.09,108.96,107.32,109.84,0.96,106.15,9.82,11.11,1.16,95.89,99.77,111.57,0.95,102.73
T2,6.317,11.46,10.81,1.05,99.52,109.41,110.67,1.01,113.28,10.98,10.76,1.03,109.04,96.61,100.01,1.0,98.04
T2,6.392,11.13,10.94,1.03,108.52,108.51,95.87,1.03,102.47,10.9,10.94,1.06,107.25,111.59,104.42,0.99,111.82
T3,6.681,10.34,11.56,1.08,108.78,111.02,109.84,1.01,102.19,11.25,11.37,1.1,94.28,108.02,110.45,1.09,100.11
T2,6.764,10.02,11.32,1.12,105.68,108.15,107.12,1.04,99.52,10.58,11.0,1.07,111.13,103.57,97.31,0.98,114.77
