task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.082,109.92,1.05,97.29,1.0,9.9,98.9,110.68,102.84,104.02,1.1,99.4,0.97,9.52,111.42,106.8,112.29
1,0.129,99.82,0.98,100.83,1.11,9.99,105.38,110.62,109.85,93.78,1.12,100.42,1.11,10.76,102.73,111.05,110.67
2,0.328,100.18,1.12,96.97,1.02,10.48,106.47,112.08,107.23,100.74,1.03,103.45,0.99,10.16,111.47,97.69,99.73
2,0.772,109.35,1.08,103.46,1.09,10.3,111.84,109.76,113.83,112.23,1.12,93.74,0.95,9.67,111.71,113.25,116.82
4,1.284,99.96,1.08,100.82,0.96,10.47,105.89,103.75,108.52,98.67,0.99,93.43,0.99,9.81,106.01,98.81,101.23
1,1.338,96.23,1.16,96.55,1.02,9.7,92.9,106.0,102.4,93.89,1.01,95.42,1.0,11.37,108.68,99.62,112.1
1,1.424,107.35,1.05,98.42,1.18,11.05,108.92,104.38,98.94,106.79,1.08,102.53,1.0,10.69,99.96,97.51,107.68
4,1.447,112.53,1.09,95.75,1.07,11.08,109.49,97.11,108.02,103.38,0.96,105.87,1.1,11.16,97.44,105.86,111.43
1,1.592,93.95,0.99,96.43,1.14,10.11,102.05,101.43,99.35,100.83,1.06,99.98,1.07,10.19,102.08,96.38,100.95
4,2.043,106.25,0.96,97.19,1.02,10.38,108.06,95.1,100.69,104.0,1.06,107.93,1.09,9.62,97.44,106.57,102.69
4,2.146,102.22,0.98,101.23,0.96,10.49,103.99,105.29,109.2,107.28,0.94,93.63,1.05,9.83,109.62,95.41,95.21
3,2.425,109.62,1.07,113.87,1.09,10.13,102.48,107.81,100.47,113.08,0.95,100.74,1.01,10.86,97.42,93.61,108.69
2,2.889,106.44,1.14,93.68,1.01,10.81,104.82,103.24,101.2,111.22,1.11,94.08,1.06,10.95,108.14,97.44,99.28
3,2.933,103.68,1.07,113.57,1.0,9.98,102.06,100.71,101.86,111.52,0.93,110.78,1.11,11.43,105.44,107.93,103.24
4,3.28,97.92,1.03,109.07,0.98,10.15,98.58,94.75,103.22,112.51,1.06,108.89,1.02,10.52,99.99,103.65,109.15
2,3.284,108.62,1.07,92.25,0.98,9.58,106.81,107.47,109.32,105.44,1.17,102.44,1.08,10.43,101.48,107.35,112.98
2,3.56,104.86,1.0,103.04,1.07,10.45,99.11,105.69,117.6,111.54,1.07,101.83,1.13,9.37,100.12,98.67,117.51
3,3.677,105.58,1.04,114.97,1.09,11.07,94.31,107.0,98.45,113.6,0.93,103.05,1.12,10.87,95.02,99.77,100.68
2,3.706,108.91,1.04,94.27,1.09,10.5,104.35,105.7,101.39,108.32,1.14,106.71,1.07,10.55,106.23,102.28,111.09
1,4.687,108.69,1.1,99.21,1.08,11.33,93.89,97.69,111.94,99.54,1.11,104.44,1.12,10.64,107.67,110.87,111.32
2,4.691,100.32,1.09,94.45,1.04,10.45,96.91,98.85,111.0,114.75,1.05,99.7,1.11,10.55,103.84,105.98,117.79
1,5.949,104.76,1.15,92.58,1.04,10.37,97.73,106.54,98.63,91.86,1.11,96.06,1.15,10.78,93.32,100.18,96.84
4,6.088,106.42,0.93,101.14,1.08,11.09,107.68,99.29,101.37,108.92,0.97,94.15,0.96,10.12,94.41,97.16,97.72
1,6.21,96.78,1.11,93.41,1.09,10.94,99.32,100.64,103.49,107.03,1.0,104.07,1.16,10.1,93.59,106.9,99.68
3,6.359,117.7,1.08,101.6,1.0,11.13,99.42,96.47,110.46,113.73,0.97,106.88,1.08,10.96,96.09,107.31,106.66
4,6.717,96.63,0.97,108.42,1.03,10.31,105.22,92.49,108.99,112.2,1.09,109.25,1.1,9.79,97.69,94.78,109.76
4,7.417,107.26,1.0,106.74,1.02,9.8,98.78,96.01,107.57,110.58,1.01,93.43,1.07,10.36,107.52,95.41,98.21
4,7.577,114.26,0.96,102.8,1.03,10.48,105.68,108.36,108.44,104.16,1.01,94.98,1.01,10.32,97.73,100.97,105.3
3,7.622,108.52,0.96,110.3,0.99,9.75,94.06,94.92,98.39,107.91,1.1,114.32,1.14,10.91,97.26,98.49,98.81
3,7.725,101.44,1.08,101.06,1.01,9.93,98.11,106.97,105.96,100.32,1.09,107.53,1.14,9.8,107.51,99.75,102.02
4,7.873,109.17,1.05,103.57,1.1,10.25,105.64,95.65,102.72,114.42,1.03,107.62,1.06,10.71,99.56,94.54,105.76
3,8.017,100.69,1.02,113.57,1.03,10.97,109.19,103.29,98.45,113.79,0.97,105.01,1.13,11.11,101.95,96.72,99.33
2,8.314,112.2,1.04,101.45,1.02,9.81,112.05,107.15,113.76,106.94,0.99,98.24,1.1,9.65,111.42,102.26,106.01
4,8.43,108.26,0.93,98.0,0.96,10.79,97.44,97.24,107.65,103.73,1.07,95.97,1.09,10.18,108.31,106.1,109.09
1,8.665,101.24,1.15,106.8,1.07,11.03,98.28,105.21,98.25,100.63,1.09,107.92,1.04,10.21,109.52,100.09,104.36
4,8.906,105.18,1.01,106.28,1.05,9.62,98.47,104.34,105.34,111.74,0.94,107.39,0.94,9.54,104.77,103.75,108.89
2,9.146,116.2,1.15,103.97,0.96,9.32,113.11,98.74,106.0,112.6,1.17,98.92,1.06,9.53,110.11,106.15,117.15
2,9.183,117.66,1.12,106.1,1.04,9.4,105.63,112.24,116.18,111.6,1.1,108.37,1.1,9.68,105.14,103.67,116.04
4,9.674,114.16,1.07,102.02,0.96,9.52,105.94,96.37,99.21,113.19,1.02,101.37,0.98,10.16,97.86,94.14,111.48
2,9.731,113.92,1.14,95.39,1.02,10.48,103.62,108.74,104.88,100.54,1.04,103.72,1.06,9.24,113.26,104.9,110.0
4,10.072,105.96,0.99,93.52,1.06,9.88,97.7,106.34,112.48,112.22,1.03,105.25,0.94,10.75,105.22,92.94,99.88
