task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.018,103.18,0.99,104.68,1.06,10.0,106.83,99.82,94.89,112.54,0.99,103.06,1.06,10.17,101.09,100.12,110.44
4,0.218,109.18,0.97,98.1,0.99,10.35,95.97,96.86,110.88,102.85,1.04,103.15,1.0,10.37,102.53,103.69,95.53
1,0.294,94.25,0.99,92.17,1.14,9.84,103.42,102.5,96.2,92.09,1.13,95.61,1.03,10.57,96.91,108.92,102.62
2,0.44,110.14,1.09,100.89,0.98,9.47,105.55,97.52,103.5,105.31,1.09,93.83,1.0,10.4,105.82,106.82,101.42
2,1.385,107.99,1.01,102.96,1.03,10.65,102.94,98.86,105.66,102.86,1.14,92.03,0.96,10.18,96.41,98.3,113.39
4,1.639,106.81,1.05,102.34,1.07,10.98,107.26,96.34,107.98,101.75,0.98,93.57,1.05,11.01,110.78,101.11,96.45
3,2.015,100.83,0.94,103.41,1.06,10.5,104.62,96.21,103.1,110.55,0.95,110.32,1.03,10.33,98.11,106.24,101.12
2,2.057,101.11,1.11,94.14,1.12,10.28,99.7,97.47,100.85,114.05,1.03,107.78,0.97,10.73,102.21,97.1,114.51
2,2.519,112.31,1.08,100.34,1.1,9.65,101.21,108.61,108.23,117.6,1.13,102.83,1.06,10.84,108.74,99.67,108.94
2,3.063,103.48,1.04,99.67,0.99,10.77,113.56,100.94,99.6,110.23,1.15,102.46,1.01,10.58,96.39,104.18,116.99
2,3.286,102.87,1.0,97.5,1.12,9.41,103.2,99.42,115.22,115.35,1.15,103.78,1.03,10.83,108.38,103.44,116.64
4,3.359,100.37,1.02,100.26,0.96,10.35,96.06,100.79,109.51,98.94,1.06,108.66,0.95,10.54,94.91,108.87,103.63
3,3.39,101.53,1.07,107.95,1.11,10.35,105.28,92.87,110.46,106.78,1.08,111.3,1.17,10.74,92.43,104.48,109.78
2,3.656,105.33,1.11,100.22,1.1,9.37,105.59,98.06,116.46,115.63,1.08,101.86,1.11,9.8,101.98,104.06,108.93
2,3.67,104.56,1.06,101.83,1.05,9.37,112.94,104.56,116.02,103.44,1.16,108.4,1.11,10.56,104.38,104.38,106.43
1,4.248,101.29,1.14,105.42,1.15,10.7,102.44,98.79,99.58,95.09,1.11,101.1,1.16,11.36,93.92,102.74,98.35
3,4.556,111.34,0.99,108.78,1.05,10.76,95.08,98.25,95.88,99.61,0.98,101.09,1.0,11.21,105.15,107.46,104.86
3,4.596,100.98,1.06,100.55,1.05,11.14,103.85,100.17,98.78,108.84,1.01,114.55,1.13,10.94,106.94,97.76,93.78
2,5.051,113.11,1.02,94.18,1.09,9.29,107.02,101.66,109.96,105.91,1.02,108.69,1.06,10.02,102.2,109.26,112.98
2,5.362,110.45,1.04,93.11,0.96,10.64,96.62,105.8,99.36,100.74,1.03,100.57,1.1,9.59,100.29,104.21,116.22
2,5.599,112.8,1.16,109.02,1.1,9.21,111.39,97.57,105.06,117.5,1.12,106.61,1.08,9.86,109.63,98.1,105.05
1,5.971,100.9,1.12,107.23,1.1,11.34,110.1,111.73,106.89,106.24,1.12,107.36,1.17,10.31,108.34,100.83,109.91
3,6.255,103.0,1.08,115.05,1.09,10.54,95.77,99.52,101.86,106.92,1.08,103.72,1.03,10.94,93.01,109.1,111.53
3,6.366,101.78,1.05,105.49,1.07,9.82,92.03,104.62,101.76,103.48,0.93,106.76,1.09,11.3,95.95,100.01,99.28
3,6.614,99.68,1.07,103.06,1.17,11.26,93.31,96.78,96.51,116.24,0.96,116.07,1.1,9.85,93.82,103.7,110.79
2,6.665,110.22,1.11,102.78,1.04,9.41,104.5,113.77,102.48,103.07,1.0,99.35,1.13,9.67,99.76,112.66,107.18
3,6.951,117.78,1.08,107.69,1.01,10.98,93.73,92.86,102.92,102.51,1.06,107.11,1.16,10.95,106.08,108.67,96.59
4,7.246,105.44,0.95,104.85,0.95,10.33,102.32,104.08,103.47,111.44,1.0,103.21,1.11,10.96,94.41,94.93,112.52
3,8.003,110.93,0.99,100.82,1.05,10.28,97.15,104.33,101.98,103.03,0.97,109.06,1.07,10.32,96.38,106.43,95.06
3,8.137,101.5,0.93,115.71,1.04,9.78,93.69,96.7,97.15,105.18,0.98,107.21,1.05,10.08,92.14,97.5,95.61
1,8.333,101.04,1.05,97.7,1.18,10.02,99.22,99.94,98.62,92.26,1.15,92.6,1.17,10.1,96.38,107.59,98.94
2,8.656,117.45,1.01,107.67,0.98,9.3,108.74,113.21,107.15,110.88,1.03,101.92,1.07,9.8,104.46,112.17,108.54
1,9.298,95.14,1.02,102.64,1.04,9.76,95.92,107.97,102.93,108.2,1.16,94.41,1.17,10.47,97.14,107.2,103.74
4,10.003,109.4,1.01,109.59,1.02,10.5,103.43,99.15,95.72,97.25,1.09,95.88,1.01,10.07,110.1,108.88,106.92
1,10.122,106.96,0.98,99.34,1.14,11.02,103.12,111.65,101.82,95.66,1.13,102.15,1.01,10.72,105.82,111.43,107.25
3,10.211,104.61,0.96,115.08,1.15,10.4,97.42,94.98,110.39,99.43,1.04,114.78,1.07,9.86,108.57,97.86,94.4
1,10.46,98.53,1.01,94.23,1.1,10.08,110.14,98.63,104.36,105.61,1.07,107.86,1.0,11.28,95.46,107.0,105.13
4,10.619,108.24,1.06,100.11,1.1,11.16,106.83,105.21,105.79,112.02,0.93,93.03,1.0,11.21,96.32,109.52,112.23
4,10.777,105.99,1.01,104.87,0.99,10.89,106.18,94.12,97.21,111.2,0.97,104.81,0.97,10.64,109.72,104.41,102.6
3,11.237,115.04,0.97,106.54,1.0,10.89,107.2,104.1,106.32,99.57,1.04,101.05,1.02,10.08,92.36,98.25,99.65
3,11.427,108.42,0.98,99.18,1.11,10.77,102.02,101.63,104.3,103.94,0.93,104.1,1.03,10.33,94.36,100.61,94.2
