task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.088,111.03,0.93,107.48,1.1,10.18,95.0,101.22,109.66,109.2,0.98,102.78,0.98,9.75,101.68,100.54,107.45
3,0.407,117.53,0.99,108.93,1.02,11.39,106.55,99.72,98.22,114.0,1.03,103.11,1.03,10.69,100.03,107.17,103.14
3,0.568,109.31,1.02,100.62,1.11,10.32,97.01,100.98,109.14,110.74,1.08,101.13,1.17,11.44,100.23,95.15,104.4
2,0.717,110.42,1.09,107.39,0.97,9.75,102.19,110.52,114.31,100.12,1.16,108.84,1.08,10.32,103.7,98.88,102.04
1,0.911,100.31,1.01,102.63,1.02,11.26,108.29,95.42,100.57,99.15,1.09,104.19,1.16,10.72,109.84,96.74,106.08
4,1.161,112.69,0.95,106.32,1.04,9.78,100.34,106.06,106.68,112.9,1.08,105.15,0.94,11.09,94.81,106.85,98.44
3,1.632,113.77,0.94,106.6,1.12,10.1,92.03,97.7,108.54,112.61,1.0,111.76,1.16,10.78,92.19,96.74,94.72
1,1.647,102.81,1.11,100.46,1.0,10.54,100.75,99.36,97.9,106.12,1.08,103.29,1.04,10.71,110.1,100.06,98.9
4,1.694,102.56,1.07,108.86,1.01,10.02,108.45,97.24,101.59,103.06,1.06,93.14,1.01,10.43,94.38,107.12,99.47
1,1.93,95.86,1.07,93.4,1.12,10.35,99.39,101.3,106.08,97.09,1.06,91.89,1.0,10.28,94.86,98.13,104.15
2,2.277,99.34,1.15,94.26,1.08,10.44,103.2,109.65,112.08,115.83,1.14,99.93,1.0,10.43,99.48,101.01,106.71
1,2.342,104.94,1.01,98.92,1.06,10.09,105.45,100.07,110.21,99.37,1.08,107.96,1.13,9.98,108.01,102.35,110.01
4,2.925,105.86,1.02,94.75,0.93,10.59,104.03,94.83,108.96,104.11,1.06,100.1,1.02,9.65,109.79,107.41,106.47
4,2.946,112.15,1.0,100.4,1.1,10.37,106.21,95.89,99.61,99.59,1.06,98.56,1.09,10.04,109.32,96.71,103.57
2,3.099,109.66,1.16,93.62,1.1,10.43,102.93,102.74,101.66,104.24,1.0,102.05,1.07,10.08,107.03,115.29,116.15
3,3.229,114.98,0.93,110.79,1.1,10.48,102.5,104.84,107.81,107.03,1.04,110.93,1.04,10.4,102.47,101.85,107.44
2,3.451,112.11,1.06,93.54,1.01,10.05,102.77,112.92,105.34,112.34,1.14,104.48,1.04,10.75,108.46,112.22,104.41
1,4.215,98.52,1.01,95.17,1.06,10.62,99.82,104.57,106.48,92.98,1.14,94.09,1.05,11.32,93.6,100.2,96.25
4,4.715,113.85,0.94,93.63,0.96,9.52,99.28,92.77,97.07,99.71,0.98,95.3,1.0,10.8,105.83,101.19,99.92
2,5.106,112.17,1.11,92.63,0.98,10.35,109.02,101.33,99.65,111.54,1.09,93.94,1.02,10.14,101.11,105.05,111.09
1,5.269,92.0,1.04,98.12,1.07,11.12,105.21,99.09,103.58,104.49,1.15,96.83,1.14,11.16,100.48,100.09,110.5
3,5.455,116.15,0.98,107.68,1.13,10.13,107.91,109.56,107.23,106.38,0.93,102.71,1.17,10.94,101.78,99.29,102.11
2,5.494,107.51,1.03,106.71,1.12,10.5,98.89,113.35,103.6,103.75,1.17,99.89,0.96,10.6,107.82,101.77,105.56
3,5.806,111.34,1.08,114.36,1.05,9.78,104.94,103.16,102.28,100.61,1.03,114.3,1.02,10.05,108.25,96.66,96.44
2,5.808,99.41,1.04,94.78,0.98,10.86,101.01,108.93,102.18,112.98,1.04,95.51,1.09,10.35,105.71,110.29,114.04
2,6.247,117.09,1.08,95.64,0.99,10.5,109.39,100.11,106.87,102.9,0.99,93.37,0.99,9.64,111.76,111.81,111.99
2,6.32,116.81,1.09,95.33,0.96,9.97,109.21,108.33,110.18,117.46,1.01,103.52,0.98,10.43,105.7,112.67,113.35
