task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.011,2.311,1.887,4.179,0.729,2.532,1.802,4.571,0.885
2,1.014,1.976,2.01,4.739,0.948,2.238,1.787,4.122,0.955
1,1.092,1.914,1.904,4.04,0.644,2.52,1.821,3.991,0.768
1,1.545,2.616,1.728,5.042,0.624,2.469,1.858,3.806,0.807
1,1.989,2.015,1.478,3.881,0.746,2.576,1.962,4.833,0.719
2,2.311,2.537,1.856,4.805,0.832,1.888,2.127,3.71,0.938
2,2.637,2.586,1.992,3.975,0.798,1.973,2.122,4.478,0.816
1,3.059,1.982,1.73,4.912,0.845,2.059,1.839,4.789,0.817
1,3.077,1.978,1.444,3.775,0.656,1.943,1.872,4.003,0.817
2,3.134,1.912,1.776,4.062,0.882,2.404,1.949,4.346,0.888
2,3.165,2.491,2.035,3.848,0.791,2.024,1.527,3.975,0.724
1,3.273,1.967,1.585,3.769,0.713,1.999,1.653,3.893,0.815
2,3.472,2.021,1.776,4.14,0.99,2.104,1.82,4.962,0.914
1,3.493,2.049,1.767,4.054,0.637,2.108,1.405,4.471,0.802
2,3.865,2.121,2.069,3.908,0.926,2.136,1.581,4.433,0.785
1,4.054,1.963,1.631,4.723,0.823,1.949,1.837,3.877,0.722
2,4.569,2.592,2.009,3.854,0.881,1.927,2.142,3.912,0.996
2,4.752,2.484,1.753,4.902,0.978,2.43,2.121,4.599,0.746
2,4.844,1.908,1.655,4.851,0.841,2.075,1.96,4.011,0.785
1,5.599,2.258,1.9,3.792,0.702,2.119,1.521,4.992,0.739
2,6.576,2.341,1.747,4.915,0.952,2.072,1.891,4.05,0.727
1,9.996,2.473,1.862,4.591,0.763,1.976,1.682,4.977,0.728
1,10.621,2.309,1.73,4.474,0.618,2.1,1.934,3.792,0.789
1,10.83,1.919,1.916,4.13,0.774,2.483,1.591,4.134,0.659
2,10.884,2.131,1.838,4.768,0.833,1.873,1.581,4.768,0.914
2,11.036,1.891,1.828,4.213,0.931,2.568,1.625,3.978,0.741
2,11.297,2.613,2.104,3.912,0.953,1.971,1.74,4.321,0.836
2,11.484,2.342,1.723,3.804,0.771,2.251,1.88,3.82,0.83
2,11.87,2.044,1.591,4.765,0.852,2.122,2.042,4.119,0.794
2,12.432,2.225,1.598,3.702,0.817,2.022,1.526,4.851,0.916
2,12.495,2.14,2.001,4.585,0.99,2.063,1.548,3.898,0.966
2,13.085,2.605,2.074,4.125,0.773,2.481,2.07,4.572,0.836
2,13.171,2.134,1.83,3.898,0.843,2.295,1.709,4.759,0.952
2,13.583,2.48,1.543,3.848,0.995,2.644,2.042,3.768,0.921
1,13.583,2.032,1.69,4.067,0.84,2.52,1.834,5.113,0.78
2,13.797,2.403,1.792,4.52,0.893,2.196,1.908,4.585,0.805
1,14.286,2.59,1.77,3.724,0.663,2.493,1.811,3.98,0.854
2,14.487,1.932,1.831,4.864,0.88,2.137,1.655,4.317,0.933
1,14.591,2.31,1.607,4.108,0.81,2.013,1.691,4.355,0.66
2,15.169,2.482,1.616,3.624,0.963,2.278,1.656,4.598,0.952
2,15.265,1.948,1.606,4.195,0.836,2.428,1.801,4.029,1.015
1,15.806,2.468,1.584,4.977,0.758,1.983,1.682,4.001,0.784
1,16.15,1.938,1.663,4.364,0.693,2.546,1.797,4.477,0.693
2,16.822,2.333,1.77,5.021,0.781,2.301,1.974,4.242,0.8
2,17.522,2.386,1.934,4.746,0.905,2.025,2.122,4.901,0.778
2,18.906,2.342,1.823,4.285,0.756,2.341,1.596,3.626,0.968
2,19.323,1.966,1.543,4.598,0.938,2.22,1.677,4.137,0.86
1,19.327,1.953,1.508,3.659,0.722,1.863,1.976,4.36,0.806
1,19.404,2.482,1.569,3.991,0.736,2.456,1.584,4.76,0.832
2,19.488,2.117,1.858,3.97,0.863,2.035,1.655,4.933,0.977
2,19.63,2.16,1.538,4.178,0.758,2.103,1.773,5.053,1.009
2,21.445,2.312,2.02,3.826,0.997,2.065,1.892,5.097,0.767
1,21.955,2.45,1.76,4.805,0.859,2.214,1.651,4.028,0.811
1,22.069,2.595,1.603,4.389,0.75,1.868,1.647,4.386,0.615
2,22.197,2.388,1.978,4.866,0.829,1.983,1.753,4.596,0.765
2,22.393,2.346,2.029,4.029,0.967,2.1,1.652,3.898,0.737
1,22.45,2.553,1.946,4.625,0.61,2.436,1.834,5.031,0.759
1,23.266,2.505,1.782,3.688,0.736,2.584,1.613,3.69,0.649
1,24.643,1.936,1.448,4.121,0.829,2.319,1.463,4.052,0.713
1,25.001,2.191,1.699,4.312,0.742,2.144,1.788,5.078,0.801
1,25.708,2.469,1.513,3.659,0.817,2.455,1.837,4.469,0.639
2,25.966,2.255,1.681,3.707,1.012,2.231,1.676,3.653,0.938
2,26.348,2.52,1.743,4.062,0.907,2.33,1.679,4.768,0.749
2,26.608,2.277,1.636,4.929,0.913,2.043,1.794,3.827,0.93
1,26.64,2.286,1.821,4.177,0.799,2.158,1.955,4.593,0.717
2,26.89,2.227,1.626,4.768,0.97,2.236,2.04,4.723,0.874
2,27.91,2.514,1.985,4.295,0.999,2.633,1.845,4.345,0.87
2,28.107,2.483,1.935,4.37,1.006,2.544,1.6,5.025,0.737
2,28.129,2.294,1.829,5.105,1.007,2.293,1.923,4.652,0.808
2,28.644,2.08,1.697,4.739,0.996,2.497,1.821,4.268,0.786
2,29.377,2.207,1.676,4.65,0.866,2.141,1.679,4.557,0.724
1,29.495,2.327,1.795,4.196,0.813,2.118,1.761,3.675,0.76
1,29.898,1.885,1.579,4.084,0.628,2.2,1.897,5.112,0.772
1,29.938,2.095,1.958,4.29,0.617,2.576,1.603,4.339,0.752
2,30.07,1.978,2.089,4.559,0.907,2.063,1.609,4.039,0.928
2,30.871,2.439,1.615,4.002,0.839,2.513,1.735,4.137,1.006
1,30.915,2.613,1.873,4.917,0.758,1.913,1.671,4.658,0.836
1,31.115,1.943,1.687,4.731,0.809,2.563,1.65,4.541,0.753
1,31.617,1.945,1.754,5.004,0.814,2.029,1.534,3.615,0.712
2,31.661,1.928,1.734,4.713,0.874,2.308,2.04,4.478,0.777
2,32.473,2.038,1.716,3.734,0.934,2.253,2.122,4.638,0.904
2,32.935,2.251,1.88,4.572,0.843,2.408,1.616,4.514,0.728
1,33.161,2.573,1.427,4.25,0.618,2.119,1.41,4.72,0.702
2,33.505,2.469,1.82,5.021,0.91,2.381,1.889,4.543,0.768
1,33.658,2.388,1.647,4.402,0.811,1.965,1.642,4.339,0.729
2,33.701,2.13,1.531,3.927,1.013,1.905,2.067,3.918,0.787
2,33.875,2.122,2.069,4.418,0.901,2.318,1.598,4.082,0.988
2,34.002,2.321,1.635,4.175,0.955,2.548,1.931,5.092,0.779
2,34.627,2.202,1.82,4.675,0.843,2.333,1.903,3.82,0.936
2,34.672,2.446,1.615,3.674,0.968,2.49,1.583,4.742,1.011
2,35.982,2.381,1.966,3.783,0.773,2.379,1.526,3.847,1.012
2,36.586,2.263,2.036,4.416,0.904,1.905,1.932,4.527,0.97
2,36.718,2.007,1.595,4.764,0.97,2.013,1.792,4.15,0.88
1,37.093,2.491,1.438,4.052,0.619,2.513,1.869,4.354,0.671
2,37.437,2.185,1.752,5.115,0.808,2.496,1.914,4.768,0.738
2,37.502,2.15,1.585,4.201,0.808,2.514,1.721,3.738,0.982
2,37.697,2.557,1.644,4.444,0.899,2.192,1.662,3.95,0.988
2,38.076,2.526,1.52,5.077,0.868,2.042,2.098,4.125,0.844
2,38.618,2.617,1.921,4.107,0.975,2.503,2.079,4.149,0.981
2,38.897,2.311,1.655,4.536,0.904,2.114,1.95,4.72,0.933
2,39.312,2.384,1.565,4.52,0.928,2.361,1.714,4.564,0.9
2,39.34,2.253,1.95,4.04,0.821,1.879,1.657,4.803,0.728
1,39.568,2.44,1.798,3.773,0.808,2.517,1.791,4.585,0.623
2,39.828,2.341,1.836,4.195,0.736,1.969,2.101,4.059,0.849
2,40.018,2.571,1.697,4.156,1.015,2.262,2.101,4.964,0.745
2,40.422,2.379,2.073,4.927,0.75,2.215,1.587,4.846,1.007
1,40.432,2.581,1.451,4.696,0.667,2.332,1.691,3.999,0.76
1,40.472,1.913,1.464,5.036,0.664,2.024,1.442,4.219,0.636
2,40.877,2.052,1.937,3.778,0.864,2.163,1.582,4.394,0.846
2,40.897,2.109,2.064,5.078,0.822,1.976,1.656,3.692,0.729
1,41.563,1.88,1.714,4.925,0.696,1.915,1.423,4.347,0.696
2,41.601,2.443,1.995,3.892,0.806,2.226,2.005,4.462,0.961
2,42.47,2.626,1.546,4.117,0.844,2.075,1.609,4.893,0.975
2,42.893,2.614,1.656,4.805,1.016,2.164,1.595,4.58,0.877
2,43.237,2.497,1.574,4.975,0.728,2.364,1.917,3.972,0.804
2,43.318,1.97,1.597,4.247,0.774,2.619,2.023,4.975,0.994
1,43.334,2.505,1.73,4.08,0.798,1.884,1.835,4.051,0.804
2,43.668,2.601,1.927,3.658,0.951,1.901,1.903,4.686,0.825
1,44.105,1.941,1.509,4.38,0.684,2.414,1.51,4.209,0.76
2,44.165,2.36,1.768,3.763,0.792,1.873,1.854,3.702,0.759
2,44.483,2.537,1.949,4.072,0.912,2.156,1.804,4.658,0.91
2,44.532,2.4,1.819,4.089,0.91,2.537,2.132,4.848,0.847
2,45.052,2.479,1.657,4.784,0.912,2.601,2.113,5.105,0.994
1,45.508,2.439,1.41,4.249,0.622,2.07,1.896,5.113,0.716
1,45.76,2.552,1.886,4.165,0.642,2.061,1.439,4.583,0.798
1,45.774,1.972,1.98,4.585,0.813,2.566,1.444,4.454,0.681
2,46.032,1.912,2.142,4.361,0.77,2.242,1.688,3.712,0.87
2,46.549,2.024,1.762,4.477,0.775,2.332,1.546,4.995,0.83
2,47.275,2.209,1.794,3.647,0.76,2.319,1.535,4.963,0.866
1,47.432,2.441,1.819,4.455,0.779,2.163,1.854,4.993,0.817
2,47.613,2.006,1.581,4.848,1.011,2.155,1.619,4.177,0.781
2,50.074,2.525,1.544,4.877,0.959,1.912,1.604,4.37,1.014
2,50.184,2.176,1.68,5.112,0.832,2.11,1.52,4.051,0.769
2,50.27,2.603,1.52,4.746,0.745,2.625,1.585,4.286,0.852
1,50.297,2.571,1.425,4.084,0.768,2.167,1.858,4.006,0.668
2,50.696,2.335,1.99,4.61,0.926,1.87,2.082,4.743,0.852
2,50.747,2.129,1.734,3.731,0.805,2.43,1.571,4.793,0.93
2,51.808,2.277,1.519,5.069,1.007,2.229,1.599,4.661,0.969
2,52.352,2.33,1.801,3.848,0.859,2.294,1.74,5.076,0.867
1,52.642,2.571,1.824,4.149,0.759,2.544,1.452,4.024,0.671
2,53.747,2.021,1.692,4.975,0.821,2.008,1.659,4.365,0.847
2,53.772,2.102,1.679,4.64,0.825,2.23,2.132,4.085,0.722
1,53.857,1.949,1.626,4.442,0.725,2.108,1.905,4.346,0.765
2,54.233,1.961,1.807,4.146,0.788,2.238,2.095,4.605,0.833
1,54.326,1.969,1.698,3.726,0.762,2.041,1.652,4.907,0.854
2,54.526,2.38,1.801,4.919,0.719,2.073,1.52,4.024,0.976
2,54.576,2.361,1.78,4.388,0.799,1.935,2.06,4.675,0.918
2,55.129,2.43,2.035,4.759,0.809,1.89,1.546,4.111,0.977
2,55.199,2.509,1.726,4.721,0.772,1.972,1.753,3.978,0.84
2,56.678,2.547,1.789,4.06,0.946,2.48,1.6,4.268,0.719
1,56.74,1.922,1.871,4.716,0.736,1.864,1.654,3.961,0.616
