task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.021,103.36,114.12,113.55,114.42,95.13,98.28,1.06,104.73,96.19,111.68,117.82,116.77,96.99,95.57,1.06,103.73
4,0.634,106.36,112.15,107.18,103.04,103.04,92.65,0.99,108.09,110.39,103.69,108.56,98.24,97.74,106.8,0.99,108.63
2,0.644,97.17,104.96,105.03,116.33,112.12,93.21,1.0,106.12,96.99,104.73,100.69,115.4,111.71,101.57,1.04,104.47
1,1.061,99.71,101.57,109.94,111.68,103.63,107.5,1.11,101.39,100.24,102.92,109.6,104.32,101.56,111.68,0.94,107.31
2,1.569,95.74,108.43,112.96,116.72,105.67,107.24,1.13,106.81,95.74,111.88,116.53,113.14,101.77,108.49,1.11,95.3
3,2.176,113.62,107.41,103.55,99.26,107.39,106.78,1.09,108.85,101.96,104.7,106.1,102.69,92.57,111.81,1.01,103.36
4,2.393,98.0,100.01,96.39,101.38,103.04,96.21,1.02,102.82,103.19,116.9,101.1,111.59,100.18,103.61,1.05,108.09
1,2.593,106.49,102.38,108.39,99.05,116.87,99.79,1.01,106.51,105.59,105.62,109.01,99.53,108.09,106.41,0.95,105.79
4,2.885,108.11,117.49,109.13,98.68,110.6,102.74,1.06,108.78,110.21,107.2,112.49,112.51,115.06,109.98,1.02,104.32
4,2.918,102.36,116.08,111.6,104.04,111.88,102.59,1.0,100.2,98.51,113.09,107.25,106.5,98.33,104.76,0.98,107.55
3,3.118,104.75,99.54,97.57,102.41,101.68,102.5,0.98,113.83,107.45,104.11,112.58,108.47,99.44,103.88,1.05,113.03
2,3.125,108.24,110.04,113.68,115.65,108.66,107.03,1.07,95.27,102.03,99.34,110.31,112.2,104.85,99.32,1.07,102.82
3,3.689,109.94,96.47,109.8,108.8,96.54,104.26,1.1,116.49,112.76,101.21,112.89,97.21,94.32,104.78,1.12,102.62
2,4.199,98.45,99.03,108.12,108.41,111.82,100.55,1.08,110.11,108.2,104.27,102.67,113.11,107.45,106.18,1.15,110.28
4,4.241,106.27,115.14,102.96,98.86,105.03,99.57,1.05,99.54,98.9,113.73,106.37,106.26,111.94,104.84,1.09,94.24
4,4.291,104.47,108.85,107.87,97.58,114.34,101.51,1.02,107.25,107.18,111.73,104.09,112.56,113.8,93.61,0.96,92.2
4,5.14,110.87,106.34,108.54,109.11,103.71,99.14,1.01,109.18,108.57,102.18,102.63,102.8,113.25,93.12,1.02,106.0
4,5.274,106.97,101.35,111.4,99.61,107.1,93.54,0.95,107.62,95.47,114.38,105.89,102.86,115.27,107.27,1.06,103.58
3,5.467,117.05,97.82,105.2,97.22,106.44,109.78,1.07,114.64,111.38,106.66,111.12,102.5,96.45,103.88,0.99,117.26
2,5.473,100.92,114.95,102.94,107.76,97.81,103.72,1.11,107.56,103.03,106.1,116.89,116.56,106.97,98.19,1.1,107.15
2,5.795,109.36,100.34,111.75,107.72,107.12,100.36,1.06,110.14,95.86,115.29,115.78,99.19,106.92,106.03,1.14,97.13
2,5.821,98.95,100.78,107.89,101.63,110.52,109.34,1.01,104.11,94.26,115.24,115.62,116.58,106.41,96.88,1.15,108.04
4,5.873,98.54,107.55,105.9,107.7,101.39,98.54,0.95,91.97,105.28,100.34,101.59,107.58,112.09,107.87,1.0,103.68
3,5.883,109.49,96.62,96.11,106.14,100.11,100.02,1.05,111.9,107.46,96.12,112.18,106.95,100.82,104.83,1.13,107.11
1,5.972,109.99,100.15,105.38,103.25,103.54,99.91,1.02,102.0,105.3,110.87,104.75,101.41,103.01,108.73,1.12,106.79
3,6.474,113.17,104.58,109.77,97.0,97.4,110.4,0.95,115.44,106.05,108.73,103.49,103.8,97.56,113.72,0.98,116.23
2,6.616,101.88,115.63,100.44,114.59,102.64,101.74,1.17,106.57,106.39,105.6,112.23,116.72,99.75,94.51,1.11,99.86
3,6.659,103.25,100.77,97.02,99.21,108.8,103.26,1.05,115.77,100.96,97.16,113.57,105.06,102.2,108.19,1.02,117.31
3,6.865,102.29,99.92,104.69,108.26,107.79,108.97,1.06,100.86,106.35,102.78,99.67,95.96,96.84,107.29,0.97,114.51
1,7.054,103.39,109.22,107.09,106.72,111.57,104.87,0.96,109.43,107.62,101.87,104.11,102.22,116.86,113.94,1.04,113.05
1,7.302,100.42,109.56,104.42,114.14,100.38,98.76,1.08,102.92,105.56,110.57,106.93,101.68,106.41,111.01,0.95,103.96
1,7.569,106.28,102.66,109.22,103.1,102.27,105.24,1.0,101.29,100.18,106.78,103.71,96.43,114.62,105.92,1.02,106.83
4,7.758,98.8,106.48,98.43,96.5,101.58,96.28,0.98,102.15,100.7,102.12,103.14,112.62,110.31,98.64,1.06,93.71
3,7.776,103.85,96.89,102.16,93.57,107.97,98.89,1.07,115.77,101.98,94.36,104.9,97.55,100.91,96.76,1.03,112.6
4,7.833,105.38,102.22,104.83,102.52,104.92,105.0,0.97,98.09,103.51,109.26,99.52,109.45,98.97,105.3,1.09,106.11
2,7.919,106.62,114.7,108.24,100.13,110.46,103.84,1.11,101.35,109.17,109.1,110.13,105.97,104.28,94.06,1.05,99.73
1,8.192,112.52,115.67,104.02,103.98,101.92,106.58,0.94,113.65,105.09,107.68,107.56,101.62,117.64,102.24,0.98,99.25
1,8.207,107.62,103.37,106.78,99.59,101.37,103.45,1.09,109.94,114.48,111.4,107.72,114.22,107.8,106.05,0.95,100.64
1,8.35,107.39,109.88,111.65,96.55,105.21,110.17,0.99,117.23,116.31,100.13,101.84,104.24,101.73,109.12,1.04,106.56
2,9.318,93.79,110.03,117.7,106.93,100.12,99.44,1.02,106.63,101.32,99.63,117.71,108.84,105.67,100.12,1.03,99.29
1,9.728,114.06,102.91,103.44,107.2,114.16,108.63,1.11,115.75,115.26,98.29,101.61,112.32,117.44,112.01,0.94,106.15
2,9.832,108.98,105.56,100.42,107.13,109.34,107.59,1.01,108.3,92.71,115.73,114.66,105.35,98.84,94.19,1.05,101.46
3,10.194,105.78,98.28,111.6,108.65,100.48,99.41,0.97,113.83,103.65,105.88,111.44,94.9,109.7,109.15,1.13,114.64
4,10.302,99.41,107.63,109.01,110.65,111.71,100.13,1.08,98.83,109.25,106.28,104.05,105.4,108.87,98.64,1.02,92.13
1,10.869,101.97,104.66,104.37,104.98,101.65,113.21,1.01,99.86,116.31,105.3,104.42,114.45,113.24,99.68,1.06,100.79
4,11.072,107.24,118.63,108.59,112.37,107.24,108.78,1.0,107.89,95.64,115.57,105.96,99.77,100.83,97.49,0.99,101.51
3,11.135,111.61,107.39,100.17,99.41,102.86,108.37,1.1,103.58,106.05,101.04,100.18,102.83,100.81,111.89,0.97,102.38
1,11.532,101.0,104.8,107.42,110.29,117.47,112.6,1.0,111.96,110.26,112.46,117.51,102.64,100.18,97.52,1.08,99.48
1,12.317,102.74,113.02,116.05,107.07,116.88,113.99,1.02,116.12,116.7,100.84,100.84,102.67,109.95,113.31,1.04,100.84
1,12.399,109.33,100.09,102.2,105.4,109.17,98.14,1.01,116.93,117.71,115.21,108.41,107.99,114.38,108.91,1.11,102.62
4,12.508,102.34,110.15,104.93,112.57,115.43,92.84,1.0,101.34,106.09,118.12,104.39,104.35,110.48,96.28,1.08,99.62
3,12.989,104.85,108.43,104.86,98.9,98.34,107.71,1.09,107.49,108.86,106.41,96.8,105.51,99.75,100.16,0.98,113.7
4,13.144,109.59,104.25,107.4,112.39,110.58,109.63,1.1,107.01,94.39,116.95,110.11,107.85,104.2,99.75,1.08,96.7
2,13.201,103.65,106.24,109.01,114.93,109.32,97.14,1.04,108.5,100.46,108.08,104.66,113.04,97.02,105.93,1.14,108.37
1,13.312,103.55,111.2,106.6,110.19,100.9,112.07,0.95,107.17,107.78,103.06,113.18,111.56,116.18,113.1,1.1,115.52
1,13.321,114.3,106.88,106.08,102.36,101.79,110.35,1.11,99.76,109.8,104.0,105.29,99.31,106.63,109.16,1.07,113.89
1,13.38,117.38,112.21,119.12,106.2,109.64,98.78,0.94,110.82,115.72,114.5,110.31,100.9,106.52,101.11,0.96,105.47
3,13.432,102.69,100.38,102.43,100.13,98.91,100.24,1.13,111.97,112.04,109.82,103.83,96.56,102.49,114.03,1.1,110.44
1,14.02,112.84,97.74,102.09,111.39,114.08,113.76,1.12,107.86,107.69,112.6,108.9,105.31,113.44,113.85,1.01,102.66
3,14.097,104.26,96.3,101.47,104.01,98.82,114.66,1.07,104.2,108.25,103.4,105.62,105.1,103.67,98.71,1.05,111.35
1,14.291,112.42,113.06,111.38,111.18,117.42,112.79,1.03,111.87,104.48,101.78,111.86,97.25,107.68,99.5,1.05,107.66
