task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,1.502,2.061,1.949,4.142,0.799,1.901,1.965,4.821,0.76
1,4.951,1.982,1.982,4.456,0.745,1.953,1.574,3.72,0.813
2,5.301,2.187,1.563,4.408,0.797,2.269,1.519,4.881,0.766
2,6.968,2.378,1.957,4.245,0.75,2.155,1.743,3.751,0.851
1,8.503,1.903,1.892,4.067,0.664,2.133,1.989,4.751,0.688
2,9.01,2.519,2.122,3.912,0.815,1.871,1.692,3.779,0.77
2,10.669,2.011,1.705,4.04,0.975,2.314,1.963,4.978,0.929
2,13.544,2.368,1.532,4.033,0.937,2.114,1.53,3.835,0.867
2,14.107,2.491,2.04,4.149,1.014,2.421,2.054,5.097,0.828
2,14.603,2.115,1.52,3.95,0.771,1.898,2.04,4.383,0.956
1,14.936,2.12,1.687,3.858,0.764,2.254,1.478,4.555,0.746
1,16.816,2.146,1.438,4.529,0.855,2.143,1.622,4.322,0.768
1,17.275,2.492,1.789,4.699,0.837,2.123,1.405,5.014,0.801
1,18.515,2.082,1.743,4.386,0.632,1.913,1.98,4.714,0.815
2,18.605,2.285,2.01,4.641,0.72,2.187,1.807,4.135,0.88
1,18.631,2.458,1.549,4.781,0.616,2.062,1.886,4.596,0.838
2,19.592,2.498,2.03,3.649,0.866,1.996,1.528,5.046,0.749
1,21.286,1.906,1.899,4.564,0.693,2.338,1.868,3.785,0.841
2,21.36,2.502,1.65,4.453,0.721,2.021,1.891,5.077,0.969
2,22.492,2.045,1.758,4.478,0.912,2.63,1.753,3.86,0.804
2,22.62,2.213,1.52,4.109,1.007,2.166,2.141,3.642,1.006
2,23.644,2.263,1.621,4.308,0.953,2.132,1.999,3.782,0.866
2,24.276,2.073,1.811,3.886,0.837,2.439,1.528,5.121,0.881
2,24.92,2.295,1.925,4.527,0.732,2.439,1.544,4.572,0.751
2,25.18,2.104,1.735,3.827,0.822,2.059,2.012,4.259,0.859
2,27.179,2.57,1.681,4.004,0.895,2.484,1.935,4.26,0.839
2,27.268,1.876,1.587,4.033,0.91,2.294,2.137,4.715,0.768
