task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.657,1.918,1.688,4.993,0.968,2.232,1.83,4.613,0.89
2,1.674,2.052,2.105,5.048,0.894,1.959,2.141,4.679,0.921
2,2.319,2.413,1.836,4.597,1.015,2.014,1.686,4.395,0.888
1,2.402,2.302,1.58,4.723,0.656,2.156,1.661,4.234,0.734
2,2.497,2.157,1.637,5.121,0.794,2.044,2.012,4.803,0.851
1,3.179,2.382,1.46,3.803,0.833,2.146,1.654,4.593,0.661
1,3.907,2.419,1.504,4.784,0.612,2.301,1.884,3.604,0.804
2,4.821,2.348,1.95,4.18,0.982,2.137,2.047,4.729,0.997
2,4.922,2.537,1.907,4.582,0.904,1.922,1.761,4.983,0.726
1,5.494,1.919,1.75,5.07,0.694,2.081,1.422,4.606,0.701
2,6.179,2.566,2.002,3.63,0.787,2.571,1.58,4.987,0.918
2,6.485,2.462,2.079,3.848,0.964,2.424,1.619,4.252,0.791
1,6.64,2.315,1.403,4.575,0.675,2.065,1.719,4.568,0.81
2,7.83,2.343,1.98,4.287,0.756,2.626,1.813,4.115,0.75
2,9.157,2.059,1.59,4.772,0.942,2.209,1.811,4.99,0.844
1,10.408,2.482,1.42,3.878,0.691,2.173,1.546,4.994,0.645
1,11.496,1.872,1.838,4.517,0.611,2.323,1.567,4.02,0.752
2,12.17,2.132,1.804,3.95,0.742,2.447,2.121,4.76,0.797
2,12.325,2.361,2.068,4.813,0.753,2.368,1.935,3.707,0.949
1,12.47,2.473,1.454,4.261,0.642,2.351,1.898,4.495,0.768
1,12.554,2.402,1.668,4.955,0.696,2.094,1.546,4.331,0.789
1,12.985,2.078,1.516,3.937,0.715,2.264,1.647,4.894,0.672
2,13.305,2.164,1.879,4.902,0.938,2.236,1.579,3.797,1.018
2,13.81,2.447,1.869,4.625,0.726,2.172,1.819,4.089,0.956
1,14.437,2.106,1.459,3.961,0.707,1.872,1.801,3.891,0.757
1,14.734,2.455,1.876,3.984,0.76,2.049,1.704,4.916,0.647
1,14.759,2.333,1.774,3.874,0.664,2.308,1.586,3.8,0.785
2,18.525,2.253,1.903,4.1,0.954,2.225,1.934,4.289,0.806
1,18.983,2.162,1.593,3.724,0.62,2.51,1.512,3.746,0.639
2,19.409,2.504,1.674,4.541,0.815,2.413,1.904,3.731,0.917
2,19.609,2.646,1.636,3.741,0.817,2.224,1.97,4.663,0.98
1,20.252,2.078,1.962,4.864,0.663,1.951,1.423,4.209,0.678
2,21.292,2.623,1.732,4.357,0.913,2.417,1.943,4.304,0.732
2,22.704,2.129,1.951,4.002,0.98,2.542,1.62,3.71,0.87
1,23.666,2.476,1.41,4.864,0.763,2.348,1.977,4.992,0.661
1,24.544,2.19,1.714,4.889,0.728,2.091,1.464,4.282,0.726
2,24.65,2.624,1.96,4.82,0.88,2.544,2.032,3.731,0.799
2,24.807,2.222,1.907,4.275,0.795,1.887,1.856,4.555,0.75
2,25.296,2.481,2.059,4.06,0.842,2.305,2.046,3.92,0.839
1,27.854,2.043,1.531,4.43,0.799,2.449,1.848,4.503,0.853
2,27.995,1.972,2.113,3.642,0.807,2.644,1.975,4.266,0.952
2,28.507,2.305,1.901,4.107,1.014,2.481,1.718,4.915,0.835
2,29.08,2.364,1.734,3.766,0.82,2.635,1.519,3.653,0.817
2,29.425,2.341,1.802,4.007,0.953,2.442,2.056,4.346,0.884
2,29.95,2.046,2.06,5.083,0.989,2.16,2.026,4.111,1.014
2,31.086,1.91,2.009,4.331,0.83,2.368,1.674,4.37,0.754
2,33.668,1.897,1.884,4.238,0.928,2.629,1.938,3.898,0.842
2,35.191,2.14,2.124,4.79,0.964,2.044,1.891,3.662,0.759
2,35.302,1.89,1.917,4.893,0.982,2.635,2.125,4.514,0.719
1,35.86,2.197,1.932,4.031,0.843,1.909,1.579,4.347,0.842
2,36.48,2.439,2.06,4.599,0.738,1.904,1.592,3.671,0.831
1,37.145,2.571,1.447,4.484,0.827,2.249,1.984,4.541,0.759
2,37.279,2.502,1.833,3.692,0.72,1.982,1.887,4.999,0.816
2,37.654,2.625,2.026,4.504,0.748,1.979,1.749,4.649,0.83
2,38.492,2.519,2.095,3.701,0.99,2.348,1.779,4.844,0.851
2,39.789,1.912,1.919,4.226,0.834,2.625,1.516,4.082,0.895
1,42.349,2.219,1.974,4.916,0.793,1.883,1.479,4.563,0.639
2,42.846,2.635,2.032,4.041,0.924,2.341,1.909,4.256,0.753
2,46.075,2.156,1.861,4.267,0.861,2.258,1.629,4.595,0.721
2,48.244,2.134,1.91,4.465,0.771,2.048,1.67,4.295,0.78
2,49.725,2.421,1.995,4.95,0.893,2.308,1.802,4.907,0.742
1,50.876,2.486,1.947,4.297,0.712,2.35,1.448,4.698,0.615
1,51.053,2.03,1.88,5.099,0.725,1.886,1.601,4.902,0.653
2,51.685,2.417,1.935,5.035,0.904,2.074,2.081,4.641,1.002
2,53.109,1.979,1.824,3.632,0.837,2.342,1.61,4.106,0.904
2,53.23,1.92,1.953,4.088,0.848,2.429,1.554,3.936,0.727
2,53.646,2.381,2.023,3.912,0.815,1.875,2.047,5.056,0.912
2,54.53,2.052,1.785,3.654,0.967,2.549,1.544,4.977,0.821
1,55.579,2.233,1.415,4.753,0.824,1.856,1.972,3.989,0.83
2,55.981,2.438,1.998,3.667,0.969,2.633,1.902,4.366,0.769
2,56.126,2.456,1.605,3.835,0.806,2.013,1.965,4.588,0.976
2,56.534,2.099,2.113,3.975,0.885,1.881,1.531,4.713,0.979
2,58.311,2.246,1.811,3.75,1.009,1.937,1.679,5.056,0.914
2,59.62,1.885,1.966,3.669,0.746,2.625,1.965,5.047,0.967
1,61.667,2.434,1.527,4.824,0.861,2.578,1.919,4.916,0.668
2,61.902,2.155,1.845,4.123,0.983,2.116,1.605,4.097,0.884
2,62.962,2.565,1.796,5.114,0.995,2.606,1.716,4.125,0.877
1,63.564,1.876,1.725,4.784,0.801,2.24,1.469,4.165,0.723
2,63.65,2.333,1.791,4.995,0.881,1.973,1.991,3.622,0.792
2,65.277,2.188,1.844,4.578,0.954,2.549,1.547,4.62,0.774
2,65.867,2.093,2.02,4.872,0.886,2.617,2.012,4.62,0.999
2,65.985,2.315,1.54,4.258,1.014,2.415,1.588,5.021,0.966
1,65.992,1.949,1.633,4.003,0.758,1.983,1.516,4.79,0.84
2,66.111,2.324,1.856,5.092,0.76,2.118,1.58,4.516,0.728
2,66.546,2.013,2.06,4.038,0.847,2.477,1.801,5.111,0.892
2,68.939,2.475,2.006,4.947,0.751,2.258,1.674,3.674,0.809
1,70.634,1.991,1.969,5.072,0.807,2.162,1.657,4.575,0.638
2,70.768,1.901,1.863,3.992,0.948,1.929,2.097,4.024,0.856
2,70.846,2.427,1.906,4.643,0.806,2.073,1.828,4.297,0.747
1,74.357,2.096,1.818,3.863,0.681,1.938,1.76,4.757,0.76
2,75.038,1.952,2.04,5.069,0.898,2.136,1.838,3.888,0.921
1,75.338,2.03,1.703,4.354,0.856,1.937,1.417,4.508,0.716
2,75.341,2.412,1.556,3.792,0.997,2.151,1.752,4.474,0.831
2,75.895,1.875,1.755,5.011,0.745,1.904,2.075,4.727,0.975
2,77.717,2.433,1.603,3.954,0.941,1.91,1.582,4.433,0.988
1,77.724,2.068,1.786,3.775,0.76,1.88,1.423,4.028,0.656
2,77.971,2.368,2.104,4.344,0.9,2.26,1.684,4.713,0.885
2,78.175,1.926,2.122,4.874,0.844,2.416,1.799,4.444,0.745
2,78.528,2.044,2.032,3.721,0.766,2.422,1.555,3.813,0.976
2,78.973,2.33,1.532,3.948,0.969,2.46,1.736,3.652,0.87
2,79.452,2.181,1.831,4.361,0.765,2.554,1.897,4.033,0.72
1,80.674,2.613,1.897,3.667,0.61,2.574,1.652,3.986,0.656
2,80.896,2.417,2.054,4.495,0.804,2.15,2.001,3.953,0.968
2,83.258,2.128,2.023,4.663,0.725,1.943,1.688,4.641,0.759
1,83.441,2.233,1.79,4.941,0.81,1.865,1.638,4.915,0.84
2,83.796,1.881,1.684,4.37,0.809,1.866,1.632,3.93,0.881
2,86.311,1.885,1.983,3.885,0.975,1.904,2.026,4.622,0.766
2,86.37,2.22,1.912,4.228,0.744,2.008,1.598,4.958,0.734
2,88.005,2.51,1.929,3.807,0.747,2.068,1.656,4.504,0.733
2,88.842,1.993,2.082,5.032,0.988,2.415,1.676,4.541,0.793
1,91.907,2.34,1.661,4.076,0.81,2.517,1.413,4.363,0.689
2,92.252,2.535,2.105,4.361,0.77,2.354,1.987,5.016,0.936
2,93.949,1.932,1.708,3.831,0.92,1.91,1.706,4.729,0.81
2,94.874,2.434,1.825,3.703,0.829,2.498,1.757,4.311,0.982
1,95.367,2.337,1.971,4.402,0.691,1.903,1.535,4.468,0.744
2,95.844,2.182,1.714,4.797,1.003,2.617,2.108,3.649,0.727
2,100.084,2.545,1.654,4.46,0.791,2.591,1.658,4.111,0.91
1,100.596,2.407,1.515,4.661,0.734,1.997,1.758,3.624,0.614
2,100.752,2.173,2.002,4.275,0.97,2.381,1.864,4.014,0.995
1,101.327,2.553,1.524,4.134,0.748,2.109,1.984,4.515,0.631
1,102.081,2.276,1.434,4.508,0.623,2.246,1.535,3.653,0.803
2,102.588,2.176,1.565,4.219,0.972,2.198,1.616,4.356,0.813
1,102.76,2.052,1.949,3.979,0.741,2.133,1.8,4.341,0.712
2,103.033,2.312,1.733,4.768,0.731,2.412,1.967,5.083,1.008
1,103.261,2.347,1.543,4.131,0.863,2.571,1.776,3.993,0.627
1,104.559,2.399,1.818,3.877,0.836,2.244,1.673,4.961,0.673
2,104.72,2.491,1.924,5.01,0.757,2.639,1.909,4.541,0.757
2,105.493,2.516,1.681,5.11,0.775,2.416,2.046,3.861,0.934
2,105.795,2.052,1.903,4.269,1.003,2.56,1.966,3.897,0.866
1,107.349,2.588,1.675,3.846,0.839,2.023,1.639,3.605,0.824
2,107.763,2.519,1.748,3.622,0.926,2.03,1.546,4.152,0.799
2,108.11,2.302,2.095,4.721,0.892,1.964,1.945,3.639,0.958
