task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
2,0.141,107.064,100.261,9.682,110.141,113.789,111.101,110.996,111.222,107.007,10.685,106.749,100.663,97.039,100.842
4,0.749,107.642,93.712,100.553,109.213,111.562,113.088,97.108,105.789,108.044,95.154,104.665,96.302,108.711,110.25
1,1.183,93.135,9.904,110.532,0.997,105.072,108.816,0.965,106.71,9.886,108.045,1.03,105.395,103.28,0.959
2,2.104,106.807,111.528,10.769,95.413,104.092,99.138,107.689,108.662,108.925,9.517,101.949,114.329,110.578,111.606
3,2.28,1.081,99.619,1.151,10.477,101.495,1.04,113.727,0.983,99.284,1.095,9.647,115.898,0.999,105.937
3,2.355,1.034,98.291,1.059,10.495,109.819,1.036,112.648,1.142,109.834,1.014,10.225,112.445,1.03,106.135
1,2.588,105.911,10.015,106.275,1.051,94.684,104.26,0.936,98.633,9.337,109.506,0.923,104.168,92.922,0.928
2,2.881,109.189,106.57,10.987,110.224,114.671,97.899,97.411,108.865,105.599,10.902,93.709,97.174,101.944,103.343
4,2.93,106.326,100.211,94.636,101.781,104.03,97.518,113.073,107.061,105.126,107.311,97.146,100.387,110.323,103.628
4,3.087,99.932,106.77,101.578,109.817,95.09,114.063,99.206,115.025,109.14,95.502,110.018,103.061,100.117,101.029
3,4.096,1.162,102.549,1.04,10.527,107.31,1.13,99.502,1.123,94.39,1.141,10.277,109.465,1.116,96.883
2,4.935,113.701,98.732,10.437,107.303,109.507,97.873,108.518,106.86,114.247,10.546,104.738,114.844,101.713,100.424
4,5.741,112.334,100.911,98.338,98.696,110.756,105.148,112.383,112.971,97.026,99.397,102.509,94.881,98.419,111.207
3,5.866,0.987,97.222,1.129,9.953,100.279,1.121,105.11,1.063,95.208,1.002,11.073,112.594,1.125,109.215
3,5.978,1.081,96.677,1.013,10.547,113.258,1.095,107.771,1.105,111.2,1.046,10.198,109.843,1.157,98.995
4,5.986,110.716,108.659,101.775,98.012,101.874,106.52,104.284,109.101,93.218,98.072,104.195,101.502,110.152,104.627
2,6.005,107.403,108.476,9.672,101.452,102.053,109.174,103.956,112.343,103.711,10.618,93.422,105.017,107.167,104.365
4,6.04,100.107,98.986,98.221,109.094,96.446,97.899,103.129,110.2,95.161,108.712,103.112,107.826,100.527,113.891
1,6.151,101.734,9.578,106.625,0.926,108.057,101.202,1.078,105.891,10.067,106.282,1.038,95.96,102.404,0.988
1,6.658,97.518,9.24,106.478,1.056,93.715,95.057,1.06,109.391,10.256,104.809,0.969,108.847,104.553,0.925
3,6.782,1.028,94.226,1.122,10.542,107.711,1.161,101.99,1.148,103.929,1.167,9.62,109.771,1.024,108.554
3,7.097,1.082,102.321,1.05,10.353,113.112,1.154,104.308,1.08,109.565,1.041,11.054,112.353,1.031,107.678
1,7.453,94.306,10.254,109.63,0.925,110.912,97.412,1.005,94.737,10.546,94.512,0.923,97.443,107.166,0.957
4,7.74,114.796,92.955,93.482,109.149,109.055,102.72,108.028,111.303,92.821,99.996,95.535,111.111,110.205,110.357
4,8.134,110.207,102.628,106.009,97.259,95.232,106.839,103.558,107.618,93.969,96.798,99.935,98.076,114.251,111.551
1,8.735,104.098,10.762,95.898,0.934,97.473,103.157,0.943,103.045,10.18,109.241,1.042,109.781,99.452,0.929
2,9.87,104.438,106.316,9.389,96.831,97.032,111.256,105.632,104.573,114.264,10.022,94.76,98.139,102.035,107.645
2,9.884,102.114,104.565,10.318,94.824,103.414,113.976,103.935,100.496,105.61,10.32,106.963,98.057,111.645,100.368
1,10.107,110.201,10.161,105.589,0.977,101.459,97.024,0.959,97.733,10.581,94.512,1.071,104.491,105.901,1.09
1,10.76,95.757,10.937,99.811,0.995,108.802,95.639,1.082,105.597,10.357,102.612,0.951,98.567,106.976,0.932
1,11.284,105.04,10.268,102.871,0.991,104.746,107.44,1.048,106.618,9.788,105.872,0.938,109.34,107.796,1.057
2,11.397,116.924,103.815,9.708,101.034,100.45,96.968,94.959,113.615,98.801,10.186,108.203,107.009,96.332,98.572
1,11.518,107.53,9.727,101.402,1.043,95.066,107.865,1.061,103.332,10.635,98.889,0.93,104.791,104.275,1.057
3,12.155,1.124,111.196,1.0,10.985,106.075,1.081,103.82,1.088,96.241,1.137,10.632,114.289,1.081,99.729
4,12.203,100.319,100.44,104.352,93.882,97.396,103.814,108.718,113.613,101.633,100.291,104.033,106.77,108.786,102.14
