task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.234,2.558,1.658,4.768,0.9,1.969,1.627,4.338,0.745
2,0.858,1.943,1.755,5.127,0.805,2.14,2.032,3.71,0.969
2,0.885,2.312,1.606,5.121,0.946,1.902,2.051,4.2,0.745
2,2.229,2.428,2.04,3.985,0.985,2.099,1.867,5.123,0.775
2,2.294,2.062,1.541,3.834,0.837,1.961,2.036,4.259,0.912
2,3.28,2.26,2.078,3.848,0.916,2.181,1.616,3.878,0.906
1,4.323,2.464,1.419,4.617,0.77,2.59,1.977,4.737,0.751
2,4.39,2.509,1.794,4.179,0.887,1.916,1.76,4.225,0.932
2,5.306,2.329,1.757,3.685,0.881,2.016,2.049,4.569,0.89
1,8.494,2.011,1.547,4.346,0.764,2.138,1.874,4.895,0.76
1,8.852,2.2,1.703,4.506,0.636,2.197,1.961,4.843,0.789
1,10.362,2.233,1.8,4.449,0.775,1.879,1.668,4.89,0.614
1,10.912,2.402,1.657,4.009,0.752,2.149,1.852,4.57,0.737
1,11.021,2.185,1.798,4.07,0.704,1.889,1.687,4.753,0.764
2,11.247,2.041,1.571,4.946,0.808,2.466,1.553,5.098,0.946
2,12.119,2.525,1.633,4.383,0.808,2.492,2.002,4.685,0.821
2,12.218,2.298,1.852,4.568,0.886,2.279,2.029,4.334,0.991
1,12.255,2.34,1.895,4.687,0.861,2.319,1.607,3.901,0.775
2,13.372,2.102,1.658,4.201,0.949,2.04,1.592,4.712,0.776
1,14.589,1.904,1.892,5.1,0.726,2.419,1.838,4.479,0.763
2,14.907,2.272,1.859,4.338,0.926,2.617,1.892,4.174,0.771
2,16.257,2.361,1.7,4.062,0.869,2.462,2.063,4.196,0.839
2,17.614,2.381,1.726,4.861,0.97,2.55,1.625,4.466,1.007
2,18.342,2.025,2.115,4.838,0.818,2.082,1.681,4.96,0.975
1,19.976,2.205,1.462,5.043,0.668,2.088,1.846,4.857,0.642
2,21.068,2.15,1.641,3.674,0.815,2.527,1.618,4.832,0.91
2,24.888,1.877,1.612,3.731,0.799,2.592,1.605,4.501,0.844
2,24.922,2.382,1.879,4.033,0.961,2.319,1.889,4.759,0.797
2,25.032,2.063,2.04,4.956,0.763,2.491,1.618,4.511,0.766
2,27.802,1.966,1.73,3.675,0.809,2.277,2.049,4.713,0.871
2,28.133,1.945,1.959,5.05,0.803,2.078,1.753,4.989,0.726
2,29.665,2.011,1.862,4.299,0.726,2.509,2.132,4.907,1.005
2,30.059,2.038,2.126,4.535,0.988,1.956,1.775,4.555,0.759
2,30.588,2.172,2.032,4.501,0.769,1.985,1.95,4.721,0.772
2,30.818,1.912,1.716,4.182,0.866,1.971,1.64,4.226,0.804
2,31.197,2.22,1.796,3.707,0.843,2.319,1.966,3.722,0.813
2,31.904,2.019,1.585,4.007,0.903,2.264,2.05,5.119,0.999
2,32.693,2.361,1.812,4.477,0.747,2.394,1.978,4.946,0.997
2,35.217,2.513,2.07,5.084,0.908,2.625,1.612,3.997,0.91
1,35.979,2.364,1.467,4.16,0.726,2.269,1.406,4.902,0.766
2,36.803,2.416,2.122,4.642,0.892,1.948,2.065,3.669,0.912
2,38.353,2.262,1.632,3.96,0.913,1.878,1.986,4.293,0.999
2,39.746,2.189,1.666,4.024,0.954,2.644,1.615,5.096,0.914
2,40.127,1.904,1.618,5.025,0.995,1.88,1.955,3.85,1.007
2,40.765,1.925,1.748,4.111,0.95,1.912,2.07,4.174,0.759
2,43.079,1.99,1.9,3.777,0.785,1.979,1.547,4.397,0.921
2,43.117,2.333,1.578,5.092,0.949,2.562,1.884,4.943,0.843
2,44.085,2.334,1.621,4.269,0.97,2.093,1.991,3.624,0.969
2,44.511,1.948,1.767,4.841,0.942,1.922,1.907,4.283,0.87
1,46.779,2.21,1.613,4.618,0.735,2.552,1.905,3.627,0.802
1,47.212,2.054,1.654,3.665,0.711,2.484,1.609,5.113,0.616
1,47.302,2.602,1.968,4.13,0.695,1.986,1.644,3.653,0.799
2,47.432,2.581,1.561,4.656,0.859,2.039,2.075,4.33,0.933
1,48.455,1.974,1.673,4.081,0.713,1.922,1.988,3.888,0.707
2,49.866,2.639,1.982,3.778,0.886,2.221,1.953,4.325,1.009
2,50.606,2.64,1.875,5.092,0.839,1.898,2.013,4.331,0.997
2,50.829,2.512,1.543,4.143,0.892,1.979,1.82,4.817,1.017
2,51.43,2.227,2.093,4.269,0.797,1.914,2.097,5.056,0.73
2,51.911,2.198,1.595,4.48,0.976,2.587,1.829,4.398,0.9
2,52.935,1.891,2.033,4.838,0.75,2.293,1.831,4.821,0.909
2,53.073,1.99,1.999,4.529,0.84,2.19,1.914,5.091,0.833
2,55.324,1.881,2.125,5.133,1.01,1.892,1.544,4.777,0.81
2,58.719,2.211,1.548,4.031,0.819,1.926,1.828,4.266,0.935
2,59.072,2.622,1.687,3.64,0.835,2.246,1.819,4.95,0.964
2,59.602,1.971,1.95,4.721,0.826,2.564,1.714,4.983,0.745
1,60.467,2.502,1.627,5.047,0.707,2.145,1.572,3.803,0.726
1,60.768,2.049,1.519,4.77,0.641,2.409,1.948,4.055,0.685
2,61.957,1.912,1.872,4.093,0.946,2.466,1.858,4.18,0.896
